Frame,Angle
0,"{'Flexão_Cab': 65.38118925662249, 'Flexão_Tro': 159.9440143340191, 'Rotação_Tro': 2.652322721961942}"
2,"{'Flexão_Cab': 61.85974170792653, 'Flexão_Tro': 158.0049739313685, 'Rotação_Tro': 2.6757659392341413}"
4,"{'Flexão_Cab': 65.92813517079404, 'Flexão_Tro': 159.51242962534013, 'Rotação_Tro': 2.3654679369865446}"
6,"{'Flexão_Cab': 64.45375761548907, 'Flexão_Tro': 161.00048930694444, 'Rotação_Tro': 2.9057393215812493}"
8,"{'Flexão_Cab': 65.20990998429362, 'Flexão_Tro': 162.08755040673572, 'Rotação_Tro': 3.1842133574013363}"
10,"{'Flexão_Cab': 61.79877758423754, 'Flexão_Tro': 159.008164804116, 'Rotação_Tro': 7.928984115901319}"
12,"{'Flexão_Cab': 64.28494042938591, 'Flexão_Tro': 159.92625943724016, 'Rotação_Tro': 4.888561066204388}"
14,"{'Flexão_Cab': 62.37372534690917, 'Flexão_Tro': 160.96932369240744, 'Rotação_Tro': 6.361653073372503}"
16,"{'Flexão_Cab': 60.40879507636171, 'Flexão_Tro': 160.9902995647041, 'Rotação_Tro': 6.520274118169959}"
18,"{'Flexão_Cab': 60.419265586664125, 'Flexão_Tro': 157.32326832570118, 'Rotação_Tro': 6.437840396449186}"
20,"{'Flexão_Cab': 60.897641635483694, 'Flexão_Tro': 158.12973688421565, 'Rotação_Tro': 4.953809312030489}"
22,"{'Flexão_Cab': 62.98748424035118, 'Flexão_Tro': 161.83400887579313, 'Rotação_Tro': 7.042447924041482}"
24,"{'Flexão_Cab': 63.408753390336244, 'Flexão_Tro': 162.33607637934662, 'Rotação_Tro': 6.255463494941083}"
26,"{'Flexão_Cab': 59.739322091228246, 'Flexão_Tro': 158.8158259752059, 'Rotação_Tro': 5.3787978098676525}"
28,"{'Flexão_Cab': 65.19912490029405, 'Flexão_Tro': 161.9108928088984, 'Rotação_Tro': 4.823737199357628}"
30,"{'Flexão_Cab': 64.00630076757778, 'Flexão_Tro': 160.66351651944362, 'Rotação_Tro': 3.484432244798444}"
32,"{'Flexão_Cab': 66.42199433305196, 'Flexão_Tro': 163.8295974369438, 'Rotação_Tro': 6.790214611710741}"
34,"{'Flexão_Cab': 65.3767810751934, 'Flexão_Tro': 158.47049720875177, 'Rotação_Tro': 6.509805116948037}"
36,"{'Flexão_Cab': 71.91139182235894, 'Flexão_Tro': 168.0155376386177, 'Rotação_Tro': 5.660589393028816}"
38,"{'Flexão_Cab': 63.957114586368064, 'Flexão_Tro': 159.94134135188685, 'Rotação_Tro': 6.412482293830495}"
40,"{'Flexão_Cab': 67.02774635171417, 'Flexão_Tro': 162.87975809368552, 'Rotação_Tro': 5.576270619005636}"
42,"{'Flexão_Cab': 62.45682174537272, 'Flexão_Tro': 159.12063373150966, 'Rotação_Tro': 5.791821635201718}"
44,"{'Flexão_Cab': 63.50911834761362, 'Flexão_Tro': 158.73224265685568, 'Rotação_Tro': 5.86595787402738}"
46,"{'Flexão_Cab': 65.15789739164678, 'Flexão_Tro': 161.76628704288584, 'Rotação_Tro': 3.2744461855187237}"
48,"{'Flexão_Cab': 64.04380197244048, 'Flexão_Tro': 157.78223931575246, 'Rotação_Tro': 3.9910619352597783}"
50,"{'Flexão_Cab': 61.81962294180232, 'Flexão_Tro': 158.95283867892485, 'Rotação_Tro': 4.633814145468452}"
52,"{'Flexão_Cab': 62.27717014522209, 'Flexão_Tro': 158.65594380296787, 'Rotação_Tro': 4.233602874143192}"
54,"{'Flexão_Cab': 64.26056161401283, 'Flexão_Tro': 160.00993032497905, 'Rotação_Tro': 4.477262431006169}"
56,"{'Flexão_Cab': 65.88570701039204, 'Flexão_Tro': 160.62766428565672, 'Rotação_Tro': 3.9411645949829532}"
58,"{'Flexão_Cab': 65.463116996522, 'Flexão_Tro': 159.54539522117207, 'Rotação_Tro': 4.3255753534615575}"
60,"{'Flexão_Cab': 64.89404475584841, 'Flexão_Tro': 159.03890479733138, 'Rotação_Tro': 5.822390787117676}"
62,"{'Flexão_Cab': 62.9676274139879, 'Flexão_Tro': 158.11416928859092, 'Rotação_Tro': 5.587008715048076}"
64,"{'Flexão_Cab': 63.569278020865525, 'Flexão_Tro': 157.17351708710768, 'Rotação_Tro': 3.0061473035057684}"
66,"{'Flexão_Cab': 63.941589463195626, 'Flexão_Tro': 157.280691481191, 'Rotação_Tro': 5.359611063458631}"
68,"{'Flexão_Cab': 66.72449733694786, 'Flexão_Tro': 162.0416285873716, 'Rotação_Tro': 5.767895933910826}"
70,"{'Flexão_Cab': 66.06523878314106, 'Flexão_Tro': 162.33442297756088, 'Rotação_Tro': 6.53204930852212}"
72,"{'Flexão_Cab': 72.6647809554792, 'Flexão_Tro': 168.43928773750335, 'Rotação_Tro': 2.9588470023012694}"
74,"{'Flexão_Cab': 78.29855450636978, 'Flexão_Tro': 172.3164285273724, 'Rotação_Tro': 3.3522711335855098}"
76,"{'Flexão_Cab': 79.376124886961, 'Flexão_Tro': 174.21513000208012, 'Rotação_Tro': 2.362096522441896}"
78,"{'Flexão_Cab': 75.31364712387494, 'Flexão_Tro': 171.60210727470366, 'Rotação_Tro': 2.8599745461129324}"
80,"{'Flexão_Cab': 76.03219894056424, 'Flexão_Tro': 171.86625808641992, 'Rotação_Tro': 1.9537703158344348}"
82,"{'Flexão_Cab': 73.99421290081891, 'Flexão_Tro': 171.23452700449107, 'Rotação_Tro': 2.155244461828172}"
84,"{'Flexão_Cab': 73.0266501434924, 'Flexão_Tro': 171.66105266942756, 'Rotação_Tro': 2.1529028653349975}"
86,"{'Flexão_Cab': 67.26716920814214, 'Flexão_Tro': 167.40689022780603, 'Rotação_Tro': 3.994508617294812}"
88,"{'Flexão_Cab': 63.970140794545514, 'Flexão_Tro': 164.6322113538592, 'Rotação_Tro': 5.283940839353671}"
90,"{'Flexão_Cab': 71.30960013696789, 'Flexão_Tro': 169.16683998747857, 'Rotação_Tro': 4.289919570480165}"
92,"{'Flexão_Cab': 68.35993569448802, 'Flexão_Tro': 166.4321070396373, 'Rotação_Tro': 4.288718195491067}"
94,"{'Flexão_Cab': 68.54264590818542, 'Flexão_Tro': 169.57233799611777, 'Rotação_Tro': 4.475606602524777}"
96,"{'Flexão_Cab': 69.75877784837381, 'Flexão_Tro': 170.50100108247847, 'Rotação_Tro': 4.131049078369394}"
98,"{'Flexão_Cab': 73.78491912348895, 'Flexão_Tro': 173.05600868896994, 'Rotação_Tro': 2.958126398393643}"
100,"{'Flexão_Cab': 69.43641931124799, 'Flexão_Tro': 170.4094129141658, 'Rotação_Tro': 4.796731182054006}"
102,"{'Flexão_Cab': 72.17794731438306, 'Flexão_Tro': 172.37428795505602, 'Rotação_Tro': 4.573283620928999}"
104,"{'Flexão_Cab': 66.08069413345288, 'Flexão_Tro': 166.36727749002574, 'Rotação_Tro': 3.987013754253534}"
106,"{'Flexão_Cab': 68.3931936221326, 'Flexão_Tro': 170.2305250023038, 'Rotação_Tro': 2.420341868847513}"
108,"{'Flexão_Cab': 68.60672877707457, 'Flexão_Tro': 170.22702663693576, 'Rotação_Tro': 3.172501822118169}"
110,"{'Flexão_Cab': 67.07403680507619, 'Flexão_Tro': 169.94666200042494, 'Rotação_Tro': 2.263215598126836}"
112,"{'Flexão_Cab': 67.74361394830132, 'Flexão_Tro': 171.2462580599376, 'Rotação_Tro': 2.8458722494662827}"
114,"{'Flexão_Cab': 68.68341340535544, 'Flexão_Tro': 169.70757126117414, 'Rotação_Tro': 2.4261913404527524}"
116,"{'Flexão_Cab': 70.65463574312354, 'Flexão_Tro': 172.90698002057843, 'Rotação_Tro': 2.485246065336601}"
118,"{'Flexão_Cab': 69.6956746213565, 'Flexão_Tro': 172.45872350908587, 'Rotação_Tro': 3.1375047635879425}"
120,"{'Flexão_Cab': 68.6373102087279, 'Flexão_Tro': 172.84588362071912, 'Rotação_Tro': 3.202740651207378}"
122,"{'Flexão_Cab': 65.08874213899631, 'Flexão_Tro': 168.67500029091866, 'Rotação_Tro': 3.3158032930144685}"
124,"{'Flexão_Cab': 61.78244111537394, 'Flexão_Tro': 165.19352381786945, 'Rotação_Tro': 4.284054905070553}"
126,"{'Flexão_Cab': 63.93675555279995, 'Flexão_Tro': 166.7530247228877, 'Rotação_Tro': 3.3262441809868504}"
128,"{'Flexão_Cab': 65.79638911974607, 'Flexão_Tro': 168.28241967612712, 'Rotação_Tro': 3.0182000240480535}"
130,"{'Flexão_Cab': 68.84984917066072, 'Flexão_Tro': 171.9622199692624, 'Rotação_Tro': 2.5176694381259583}"
132,"{'Flexão_Cab': 64.69429522172139, 'Flexão_Tro': 169.75164357106016, 'Rotação_Tro': 2.3393727735701284}"
134,"{'Flexão_Cab': 64.35210274210228, 'Flexão_Tro': 168.8781703802415, 'Rotação_Tro': 2.1962628388775944}"
136,"{'Flexão_Cab': 60.26631022176535, 'Flexão_Tro': 168.297461564605, 'Rotação_Tro': 2.603532707526513}"
138,"{'Flexão_Cab': 69.16284151219692, 'Flexão_Tro': 174.14023775351282, 'Rotação_Tro': 2.366655051695246}"
140,"{'Flexão_Cab': 70.43867028911545, 'Flexão_Tro': 173.54328971062145, 'Rotação_Tro': 2.717281951987203}"
142,"{'Flexão_Cab': 75.19955468553839, 'Flexão_Tro': 176.54983518429665, 'Rotação_Tro': 2.9322057635528904}"
144,"{'Flexão_Cab': 66.69136931373838, 'Flexão_Tro': 170.02188693893234, 'Rotação_Tro': 4.482406201821679}"
146,"{'Flexão_Cab': 70.51287031714412, 'Flexão_Tro': 173.03227438289863, 'Rotação_Tro': 2.9886216731660764}"
148,"{'Flexão_Cab': 67.63167976273674, 'Flexão_Tro': 172.58173748673454, 'Rotação_Tro': 3.224662378811133}"
150,"{'Flexão_Cab': 67.41100760762046, 'Flexão_Tro': 171.87239625482678, 'Rotação_Tro': 3.231713528473816}"
152,"{'Flexão_Cab': 71.39313182504135, 'Flexão_Tro': 173.17865548454705, 'Rotação_Tro': 3.085789479468189}"
154,"{'Flexão_Cab': 70.19742029161112, 'Flexão_Tro': 172.3164532486792, 'Rotação_Tro': 2.613983667238492}"
156,"{'Flexão_Cab': 71.1164075652958, 'Flexão_Tro': 171.51968959153385, 'Rotação_Tro': 3.064470623210626}"
158,"{'Flexão_Cab': 67.74744383644634, 'Flexão_Tro': 168.6410196403734, 'Rotação_Tro': 2.85487159008186}"
160,"{'Flexão_Cab': 67.96384444355571, 'Flexão_Tro': 167.5236812949167, 'Rotação_Tro': 2.9616242690173658}"
162,"{'Flexão_Cab': 72.99528364608295, 'Flexão_Tro': 171.8794042764595, 'Rotação_Tro': 3.85736636623285}"
164,"{'Flexão_Cab': 66.34584114790007, 'Flexão_Tro': 167.3824235103252, 'Rotação_Tro': 5.560689158167921}"
166,"{'Flexão_Cab': 71.03402355468442, 'Flexão_Tro': 170.13563928457972, 'Rotação_Tro': 4.506108942903467}"
168,"{'Flexão_Cab': 64.56374203875006, 'Flexão_Tro': 164.50941760479444, 'Rotação_Tro': 4.020037037517857}"
170,"{'Flexão_Cab': 70.13632466279543, 'Flexão_Tro': 167.99660902813818, 'Rotação_Tro': 2.2606372830846766}"
172,"{'Flexão_Cab': 73.45415065417578, 'Flexão_Tro': 169.8880202098247, 'Rotação_Tro': 2.2616079715709487}"
174,"{'Flexão_Cab': 73.94066565797974, 'Flexão_Tro': 172.3199028090069, 'Rotação_Tro': 2.1508946967620592}"
176,"{'Flexão_Cab': 62.43376925789836, 'Flexão_Tro': 159.09192104011856, 'Rotação_Tro': 2.8595688782397817}"
178,"{'Flexão_Cab': 70.3420484680703, 'Flexão_Tro': 167.8501455972702, 'Rotação_Tro': 2.252320921980325}"
180,"{'Flexão_Cab': 63.72448952748361, 'Flexão_Tro': 158.44379914628846, 'Rotação_Tro': 4.851144854695702}"
182,"{'Flexão_Cab': 62.18026620595289, 'Flexão_Tro': 158.30817304740145, 'Rotação_Tro': 4.889052184559575}"
184,"{'Flexão_Cab': 67.24829582188148, 'Flexão_Tro': 163.78079504132273, 'Rotação_Tro': 4.260226065790861}"
186,"{'Flexão_Cab': 62.318238818166336, 'Flexão_Tro': 160.34047748772457, 'Rotação_Tro': 2.5321913953518314}"
188,"{'Flexão_Cab': 61.05267802301208, 'Flexão_Tro': 158.50488591546238, 'Rotação_Tro': 3.6974918408978077}"
190,"{'Flexão_Cab': 61.37618515312221, 'Flexão_Tro': 159.14139638438246, 'Rotação_Tro': 2.8067683344963297}"
192,"{'Flexão_Cab': 59.5586385306341, 'Flexão_Tro': 160.37032467169058, 'Rotação_Tro': 5.468911281042945}"
194,"{'Flexão_Cab': 61.51511859114565, 'Flexão_Tro': 160.87063392331942, 'Rotação_Tro': 4.2833159453449134}"
