Frame,Angle
0,"{'Flexão_CotoveloD': 80.40924466239476, 'Flexão_CotoveloE': 96.9681112835937, 'Abdução_OmbroE': 160.82871500515034, 'Abdução_OmbroD': 94.92646326209918, 'Flexão_OmbroE': 78.28266400809106, 'Flexão_OmbroD': 30.31218022627226}"
1,"{'Flexão_CotoveloD': 83.53607253926991, 'Flexão_CotoveloE': 98.56245496913756, 'Abdução_OmbroE': 162.78584246204673, 'Abdução_OmbroD': 94.06883530715689, 'Flexão_OmbroE': 79.62083515332372, 'Flexão_OmbroD': 31.6584524342951}"
2,"{'Flexão_CotoveloD': 86.09620443091417, 'Flexão_CotoveloE': 95.9713805800689, 'Abdução_OmbroE': 164.42599253355948, 'Abdução_OmbroD': 94.80316426166527, 'Flexão_OmbroE': 79.88103186244672, 'Flexão_OmbroD': 35.480172469671174}"
3,"{'Flexão_CotoveloD': 85.84641264776852, 'Flexão_CotoveloE': 95.43246624542556, 'Abdução_OmbroE': 163.65453329703377, 'Abdução_OmbroD': 94.35384048217357, 'Flexão_OmbroE': 79.77811572067625, 'Flexão_OmbroD': 33.23136761353575}"
4,"{'Flexão_CotoveloD': 83.76831214785062, 'Flexão_CotoveloE': 95.09933395059856, 'Abdução_OmbroE': 163.4332202699023, 'Abdução_OmbroD': 94.06083762178777, 'Flexão_OmbroE': 78.19482433120375, 'Flexão_OmbroD': 32.498072925830826}"
5,"{'Flexão_CotoveloD': 81.6521780157908, 'Flexão_CotoveloE': 96.43228702530786, 'Abdução_OmbroE': 161.52164743897933, 'Abdução_OmbroD': 95.05507047563339, 'Flexão_OmbroE': 79.93363725035702, 'Flexão_OmbroD': 28.954257600254692}"
6,"{'Flexão_CotoveloD': 83.85661992641413, 'Flexão_CotoveloE': 96.75051039812533, 'Abdução_OmbroE': 162.89678082872294, 'Abdução_OmbroD': 95.05097345144766, 'Flexão_OmbroE': 80.00406340876071, 'Flexão_OmbroD': 31.718101568070836}"
7,"{'Flexão_CotoveloD': 81.66767831666942, 'Flexão_CotoveloE': 96.26130014303499, 'Abdução_OmbroE': 161.76034969375286, 'Abdução_OmbroD': 95.03296260496963, 'Flexão_OmbroE': 81.38934498488837, 'Flexão_OmbroD': 27.698853150797902}"
8,"{'Flexão_CotoveloD': 83.98650623427065, 'Flexão_CotoveloE': 96.03653000904869, 'Abdução_OmbroE': 161.75730231806887, 'Abdução_OmbroD': 93.75094083980194, 'Flexão_OmbroE': 78.8386555204608, 'Flexão_OmbroD': 29.75832155256802}"
9,"{'Flexão_CotoveloD': 77.00973232971997, 'Flexão_CotoveloE': 93.56479803059085, 'Abdução_OmbroE': 157.99419519270018, 'Abdução_OmbroD': 93.49273452230925, 'Flexão_OmbroE': 75.323100013601, 'Flexão_OmbroD': 26.406607709095397}"
10,"{'Flexão_CotoveloD': 79.01747772878083, 'Flexão_CotoveloE': 92.92775143005896, 'Abdução_OmbroE': 159.88303561821763, 'Abdução_OmbroD': 92.22563218265988, 'Flexão_OmbroE': 74.38153523606705, 'Flexão_OmbroD': 28.93287295936662}"
11,"{'Flexão_CotoveloD': 80.96390424954949, 'Flexão_CotoveloE': 93.09037971707406, 'Abdução_OmbroE': 160.02659191626847, 'Abdução_OmbroD': 92.60380327641704, 'Flexão_OmbroE': 76.5202818301818, 'Flexão_OmbroD': 27.579693451595972}"
12,"{'Flexão_CotoveloD': 82.32146646811151, 'Flexão_CotoveloE': 92.37566926976977, 'Abdução_OmbroE': 159.77635184422292, 'Abdução_OmbroD': 93.5143722019311, 'Flexão_OmbroE': 76.85417798474282, 'Flexão_OmbroD': 28.9128003958877}"
13,"{'Flexão_CotoveloD': 82.93707889621899, 'Flexão_CotoveloE': 92.52220063932828, 'Abdução_OmbroE': 159.54779457195053, 'Abdução_OmbroD': 92.976066770412, 'Flexão_OmbroE': 75.82002117698167, 'Flexão_OmbroD': 29.74091081813873}"
14,"{'Flexão_CotoveloD': 84.02100668573989, 'Flexão_CotoveloE': 91.43723438280823, 'Abdução_OmbroE': 160.1175137044699, 'Abdução_OmbroD': 92.5317112625041, 'Flexão_OmbroE': 75.02348326041371, 'Flexão_OmbroD': 30.955236685712293}"
15,"{'Flexão_CotoveloD': 82.81317635939551, 'Flexão_CotoveloE': 90.2686193314961, 'Abdução_OmbroE': 159.4643231259151, 'Abdução_OmbroD': 92.73451716850938, 'Flexão_OmbroE': 74.91823009344489, 'Flexão_OmbroD': 29.47601589687747}"
16,"{'Flexão_CotoveloD': 79.28590618882862, 'Flexão_CotoveloE': 89.70079860460334, 'Abdução_OmbroE': 159.11885923891373, 'Abdução_OmbroD': 91.18963079587463, 'Flexão_OmbroE': 72.2308748490762, 'Flexão_OmbroD': 28.338004718806673}"
17,"{'Flexão_CotoveloD': 79.17120203438705, 'Flexão_CotoveloE': 92.51916780200447, 'Abdução_OmbroE': 158.07020747845527, 'Abdução_OmbroD': 93.29117711098789, 'Flexão_OmbroE': 73.44035323233831, 'Flexão_OmbroD': 29.555132486173562}"
18,"{'Flexão_CotoveloD': 82.26929312990669, 'Flexão_CotoveloE': 92.23922067938598, 'Abdução_OmbroE': 156.75132857581684, 'Abdução_OmbroD': 95.04927299704251, 'Flexão_OmbroE': 72.66180284367485, 'Flexão_OmbroD': 32.8827039823922}"
19,"{'Flexão_CotoveloD': 84.11007153330382, 'Flexão_CotoveloE': 92.63727044445827, 'Abdução_OmbroE': 158.93910022129296, 'Abdução_OmbroD': 94.37523336664248, 'Flexão_OmbroE': 73.41671877566867, 'Flexão_OmbroD': 34.11108250198089}"
20,"{'Flexão_CotoveloD': 84.95546402429578, 'Flexão_CotoveloE': 91.30265947490544, 'Abdução_OmbroE': 157.75376675833786, 'Abdução_OmbroD': 95.37871439243804, 'Flexão_OmbroE': 76.00432783271478, 'Flexão_OmbroD': 31.747851965979635}"
21,"{'Flexão_CotoveloD': 84.51465645286729, 'Flexão_CotoveloE': 91.0792545207636, 'Abdução_OmbroE': 158.30308673590895, 'Abdução_OmbroD': 93.40331689245697, 'Flexão_OmbroE': 74.60365780881283, 'Flexão_OmbroD': 30.76609528053092}"
22,"{'Flexão_CotoveloD': 83.46061961691812, 'Flexão_CotoveloE': 89.29236124043072, 'Abdução_OmbroE': 157.9372017909155, 'Abdução_OmbroD': 92.70189705230484, 'Flexão_OmbroE': 72.26217112491355, 'Flexão_OmbroD': 31.5065195430808}"
