Frame,Angle
44,"{'Flexão_CotoveloD': 177.24649443071854, 'Flexão_CotoveloE': 178.43689994480667, 'Abdução_OmbroE': 178.2067028019202, 'Abdução_OmbroD': 171.52217996188799, 'Flexão_OmbroE': 135.1477089349047, 'Flexão_OmbroD': 110.1520804330886}"
46,"{'Flexão_CotoveloD': 176.0682181751557, 'Flexão_CotoveloE': 177.66059284005584, 'Abdução_OmbroE': 177.9540564708064, 'Abdução_OmbroD': 172.09782236072542, 'Flexão_OmbroE': 136.7553270157359, 'Flexão_OmbroD': 105.5758621436441}"
48,"{'Flexão_CotoveloD': 175.2768805748469, 'Flexão_CotoveloE': 177.4229853763116, 'Abdução_OmbroE': 178.04677167632389, 'Abdução_OmbroD': 170.80272609443642, 'Flexão_OmbroE': 136.64436046700433, 'Flexão_OmbroD': 107.33753266633087}"
50,"{'Flexão_CotoveloD': 176.48770579992444, 'Flexão_CotoveloE': 177.69220166327202, 'Abdução_OmbroE': 177.8931874164998, 'Abdução_OmbroD': 169.24473021004374, 'Flexão_OmbroE': 130.9166377485551, 'Flexão_OmbroD': 109.42890781777065}"
52,"{'Flexão_CotoveloD': 177.17863740806172, 'Flexão_CotoveloE': 175.27838087338972, 'Abdução_OmbroE': 177.40758564820246, 'Abdução_OmbroD': 169.53049287655404, 'Flexão_OmbroE': 132.25483239885494, 'Flexão_OmbroD': 111.30022081123259}"
54,"{'Flexão_CotoveloD': 175.2323307441497, 'Flexão_CotoveloE': 176.47620591521448, 'Abdução_OmbroE': 177.2438345061145, 'Abdução_OmbroD': 168.5146534036098, 'Flexão_OmbroE': 131.18539406049922, 'Flexão_OmbroD': 105.95003571928906}"
56,"{'Flexão_CotoveloD': 175.2009320586838, 'Flexão_CotoveloE': 173.2404098291648, 'Abdução_OmbroE': 176.23657549219143, 'Abdução_OmbroD': 167.02167385524817, 'Flexão_OmbroE': 128.68548987948736, 'Flexão_OmbroD': 109.91404558482267}"
58,"{'Flexão_CotoveloD': 170.96153066593376, 'Flexão_CotoveloE': 176.52099171777226, 'Abdução_OmbroE': 177.248590894446, 'Abdução_OmbroD': 164.2434620680948, 'Flexão_OmbroE': 127.82630371525443, 'Flexão_OmbroD': 108.90696125242702}"
60,"{'Flexão_CotoveloD': 178.55099512588853, 'Flexão_CotoveloE': 177.19646458883457, 'Abdução_OmbroE': 176.41531316498578, 'Abdução_OmbroD': 168.99168876717746, 'Flexão_OmbroE': 129.39696308640424, 'Flexão_OmbroD': 110.89271536144621}"
62,"{'Flexão_CotoveloD': 179.20762599960122, 'Flexão_CotoveloE': 177.0735643339234, 'Abdução_OmbroE': 176.5058026572228, 'Abdução_OmbroD': 169.1956354549238, 'Flexão_OmbroE': 130.03428310469724, 'Flexão_OmbroD': 111.59404928241668}"
64,"{'Flexão_CotoveloD': 173.24945143400316, 'Flexão_CotoveloE': 176.755038880414, 'Abdução_OmbroE': 177.42981335366983, 'Abdução_OmbroD': 168.058773237493, 'Flexão_OmbroE': 129.0484566551039, 'Flexão_OmbroD': 116.47809540146929}"
66,"{'Flexão_CotoveloD': 175.55492582795122, 'Flexão_CotoveloE': 177.77833876027805, 'Abdução_OmbroE': 176.87208502357177, 'Abdução_OmbroD': 171.66947746507958, 'Flexão_OmbroE': 133.88466288656358, 'Flexão_OmbroD': 116.91829379242434}"
68,"{'Flexão_CotoveloD': 169.5759043255962, 'Flexão_CotoveloE': 176.1350442510636, 'Abdução_OmbroE': 175.94756055883624, 'Abdução_OmbroD': 168.10822499039176, 'Flexão_OmbroE': 126.6446739061857, 'Flexão_OmbroD': 117.04646348039236}"
70,"{'Flexão_CotoveloD': 163.79682356255105, 'Flexão_CotoveloE': 175.26868503469916, 'Abdução_OmbroE': 173.64581924319486, 'Abdução_OmbroD': 167.04457469351627, 'Flexão_OmbroE': 122.7551883311401, 'Flexão_OmbroD': 117.23040652738459}"
72,"{'Flexão_CotoveloD': 162.17663393677628, 'Flexão_CotoveloE': 174.92874157967753, 'Abdução_OmbroE': 173.51307088699798, 'Abdução_OmbroD': 165.43319095866082, 'Flexão_OmbroE': 121.89319985131846, 'Flexão_OmbroD': 114.96924219363818}"
74,"{'Flexão_CotoveloD': 103.25578808331554, 'Flexão_CotoveloE': 175.0797338040547, 'Abdução_OmbroE': 174.11091602281752, 'Abdução_OmbroD': 161.5491182529014, 'Flexão_OmbroE': 119.04410205769699, 'Flexão_OmbroD': 114.90641534510631}"
76,"{'Flexão_CotoveloD': 81.26803103182014, 'Flexão_CotoveloE': 169.58814455809457, 'Abdução_OmbroE': 170.8116604342486, 'Abdução_OmbroD': 157.2762781356931, 'Flexão_OmbroE': 118.08872040945053, 'Flexão_OmbroD': 106.76954399928023}"
78,"{'Flexão_CotoveloD': 103.9167890250751, 'Flexão_CotoveloE': 170.7777600951081, 'Abdução_OmbroE': 172.48185189432525, 'Abdução_OmbroD': 160.2906307209317, 'Flexão_OmbroE': 118.77901451931203, 'Flexão_OmbroD': 110.84601737530895}"
80,"{'Flexão_CotoveloD': 101.61743127071104, 'Flexão_CotoveloE': 171.44079469029117, 'Abdução_OmbroE': 172.4549252864484, 'Abdução_OmbroD': 159.11989570561943, 'Flexão_OmbroE': 116.17051364404527, 'Flexão_OmbroD': 114.3929217258522}"
82,"{'Flexão_CotoveloD': 98.59445635286296, 'Flexão_CotoveloE': 171.78653486881723, 'Abdução_OmbroE': 172.2306812910872, 'Abdução_OmbroD': 158.00603332983516, 'Flexão_OmbroE': 119.88165400073962, 'Flexão_OmbroD': 107.47525527051813}"
84,"{'Flexão_CotoveloD': 110.68351793773763, 'Flexão_CotoveloE': 175.2257494495497, 'Abdução_OmbroE': 174.39430917584056, 'Abdução_OmbroD': 161.63670409336103, 'Flexão_OmbroE': 119.08594429839692, 'Flexão_OmbroD': 115.18307784153855}"
86,"{'Flexão_CotoveloD': 115.52042462078981, 'Flexão_CotoveloE': 175.36711817518372, 'Abdução_OmbroE': 174.550366525068, 'Abdução_OmbroD': 161.53619190322772, 'Flexão_OmbroE': 116.89347784067107, 'Flexão_OmbroD': 117.48362671161443}"
88,"{'Flexão_CotoveloD': 135.25455515554523, 'Flexão_CotoveloE': 174.9304362270831, 'Abdução_OmbroE': 175.1478818042899, 'Abdução_OmbroD': 163.21467158822668, 'Flexão_OmbroE': 120.39810205792492, 'Flexão_OmbroD': 116.70454162306115}"
90,"{'Flexão_CotoveloD': 162.7887514373813, 'Flexão_CotoveloE': 177.4489341854326, 'Abdução_OmbroE': 175.63895483716576, 'Abdução_OmbroD': 165.55959778905384, 'Flexão_OmbroE': 124.29694460362794, 'Flexão_OmbroD': 116.34224110893072}"
