Frame,Angle
0,"{'Flexão_Cab': 122.3711941174004, 'Flexão_Tro': 143.44712473182244, 'Rotação_Tro': 5.158522674898214}"
2,"{'Flexão_Cab': 119.75918100089666, 'Flexão_Tro': 144.55005929123564, 'Rotação_Tro': 6.080333470583799}"
4,"{'Flexão_Cab': 112.90072070053608, 'Flexão_Tro': 150.4279412865908, 'Rotação_Tro': 5.817548968347076}"
6,"{'Flexão_Cab': 98.5151295821227, 'Flexão_Tro': 160.6587307476433, 'Rotação_Tro': 6.986800466637501}"
8,"{'Flexão_Cab': 98.20797549421273, 'Flexão_Tro': 159.97243163978112, 'Rotação_Tro': 6.448061490551131}"
10,"{'Flexão_Cab': 108.27129300962832, 'Flexão_Tro': 153.79864088264836, 'Rotação_Tro': 8.33535724716949}"
12,"{'Flexão_Cab': 102.54663732181552, 'Flexão_Tro': 160.20765997770175, 'Rotação_Tro': 8.515061247848768}"
14,"{'Flexão_Cab': 100.45750556227206, 'Flexão_Tro': 163.29444931217205, 'Rotação_Tro': 8.195153803996366}"
16,"{'Flexão_Cab': 100.65988500655567, 'Flexão_Tro': 165.71663789021437, 'Rotação_Tro': 9.100698444364566}"
18,"{'Flexão_Cab': 104.96058246017893, 'Flexão_Tro': 162.4466371973325, 'Rotação_Tro': 8.558597713674292}"
20,"{'Flexão_Cab': 100.96203280674858, 'Flexão_Tro': 165.98790802013488, 'Rotação_Tro': 7.7295291134706625}"
22,"{'Flexão_Cab': 100.24136375115769, 'Flexão_Tro': 164.81224602184, 'Rotação_Tro': 7.763829801273649}"
24,"{'Flexão_Cab': 100.64173251872184, 'Flexão_Tro': 162.3932956855029, 'Rotação_Tro': 6.881361336686262}"
26,"{'Flexão_Cab': 100.16881682456274, 'Flexão_Tro': 166.11730744537255, 'Rotação_Tro': 7.426673185229839}"
28,"{'Flexão_Cab': 101.4262837998555, 'Flexão_Tro': 163.12529067125683, 'Rotação_Tro': 7.9144221609730145}"
30,"{'Flexão_Cab': 100.59127613412532, 'Flexão_Tro': 165.4737761361094, 'Rotação_Tro': 7.893057499516549}"
32,"{'Flexão_Cab': 107.86659537802579, 'Flexão_Tro': 160.86725695674224, 'Rotação_Tro': 7.706788102368802}"
34,"{'Flexão_Cab': 103.04688260409186, 'Flexão_Tro': 165.44564424617678, 'Rotação_Tro': 8.568576646046928}"
36,"{'Flexão_Cab': 98.50242752197914, 'Flexão_Tro': 165.24185079049934, 'Rotação_Tro': 8.520318917304214}"
38,"{'Flexão_Cab': 96.41628403760181, 'Flexão_Tro': 168.8364534007612, 'Rotação_Tro': 6.111896451572667}"
40,"{'Flexão_Cab': 107.8800583184483, 'Flexão_Tro': 160.0478892555123, 'Rotação_Tro': 7.402120423871024}"
42,"{'Flexão_Cab': 109.13939179369684, 'Flexão_Tro': 160.00949657314018, 'Rotação_Tro': 10.114614751558632}"
44,"{'Flexão_Cab': 116.54325860236408, 'Flexão_Tro': 152.8235614584889, 'Rotação_Tro': 8.743645788219233}"
46,"{'Flexão_Cab': 94.45537371204139, 'Flexão_Tro': 166.04773292231818, 'Rotação_Tro': 6.80018165171312}"
48,"{'Flexão_Cab': 95.95774613881977, 'Flexão_Tro': 163.70806947625582, 'Rotação_Tro': 7.013569745457373}"
50,"{'Flexão_Cab': 98.29187654893153, 'Flexão_Tro': 160.38705887812802, 'Rotação_Tro': 7.307801678582689}"
52,"{'Flexão_Cab': 98.29782531493802, 'Flexão_Tro': 161.93174253113065, 'Rotação_Tro': 7.331242022079835}"
54,"{'Flexão_Cab': 99.09208261679181, 'Flexão_Tro': 161.07573380934343, 'Rotação_Tro': 7.35900375157847}"
56,"{'Flexão_Cab': 96.83296871208282, 'Flexão_Tro': 163.14027175185092, 'Rotação_Tro': 6.436151030222962}"
58,"{'Flexão_Cab': 97.3582862637291, 'Flexão_Tro': 164.07310039399542, 'Rotação_Tro': 6.573615686029158}"
60,"{'Flexão_Cab': 97.82618956064285, 'Flexão_Tro': 161.65686968386362, 'Rotação_Tro': 6.099127593788591}"
62,"{'Flexão_Cab': 97.64511120284618, 'Flexão_Tro': 159.80179082530591, 'Rotação_Tro': 6.268936238136833}"
64,"{'Flexão_Cab': 100.75595407103964, 'Flexão_Tro': 158.9894632477259, 'Rotação_Tro': 6.776827733325771}"
66,"{'Flexão_Cab': 99.99139587611404, 'Flexão_Tro': 156.56866100332257, 'Rotação_Tro': 5.5801156745979466}"
68,"{'Flexão_Cab': 110.63575870752582, 'Flexão_Tro': 151.2733538738706, 'Rotação_Tro': 7.439532512374956}"
70,"{'Flexão_Cab': 125.68698182931014, 'Flexão_Tro': 144.0571548190989, 'Rotação_Tro': 8.428738232660253}"
72,"{'Flexão_Cab': 108.34220753573993, 'Flexão_Tro': 156.96508116807695, 'Rotação_Tro': 7.482310113010849}"
74,"{'Flexão_Cab': 124.20068926637674, 'Flexão_Tro': 145.5194799244083, 'Rotação_Tro': 7.836284302665881}"
