Frame,Angle
0,"{'Flexão_Cab': 128.37632932393163, 'Flexão_Tro': 159.15951870876262, 'Rotação_Tro': 1.1524650348417957}"
1,"{'Flexão_Cab': 126.14310940400148, 'Flexão_Tro': 157.54657469391574, 'Rotação_Tro': 1.6417449038347223}"
2,"{'Flexão_Cab': 127.33393661938885, 'Flexão_Tro': 157.7564190076241, 'Rotação_Tro': 1.5138273173436387}"
3,"{'Flexão_Cab': 127.0340605464576, 'Flexão_Tro': 155.31498597602246, 'Rotação_Tro': 2.8550371320140897}"
4,"{'Flexão_Cab': 128.1346976291774, 'Flexão_Tro': 155.3698865086991, 'Rotação_Tro': 1.8497275373139295}"
5,"{'Flexão_Cab': 129.07777414619733, 'Flexão_Tro': 156.10435827369176, 'Rotação_Tro': 2.595185214403411}"
6,"{'Flexão_Cab': 130.9048764405807, 'Flexão_Tro': 157.056142420922, 'Rotação_Tro': 2.050877497261632}"
7,"{'Flexão_Cab': 127.5358965275004, 'Flexão_Tro': 154.93204098771693, 'Rotação_Tro': 2.7608431807414}"
8,"{'Flexão_Cab': 125.92056192847019, 'Flexão_Tro': 153.79475783235213, 'Rotação_Tro': 2.5566292008522193}"
9,"{'Flexão_Cab': 128.25127572050565, 'Flexão_Tro': 154.38701312871066, 'Rotação_Tro': 2.1513088761808654}"
10,"{'Flexão_Cab': 126.57766044913748, 'Flexão_Tro': 153.13196919140546, 'Rotação_Tro': 2.112970899306408}"
11,"{'Flexão_Cab': 128.11084715169872, 'Flexão_Tro': 153.4062100339937, 'Rotação_Tro': 2.4920737833818873}"
12,"{'Flexão_Cab': 129.63064385562527, 'Flexão_Tro': 156.99452316236673, 'Rotação_Tro': 2.3531626870974667}"
13,"{'Flexão_Cab': 133.6714910084024, 'Flexão_Tro': 158.32972784767017, 'Rotação_Tro': 1.8904390218348082}"
14,"{'Flexão_Cab': 132.363764695566, 'Flexão_Tro': 159.51914479626214, 'Rotação_Tro': 1.792366302778921}"
15,"{'Flexão_Cab': 132.91540483867735, 'Flexão_Tro': 159.19161165425456, 'Rotação_Tro': 1.9102241869245618}"
16,"{'Flexão_Cab': 133.53545067783816, 'Flexão_Tro': 160.3375123679861, 'Rotação_Tro': 2.810998808122822}"
17,"{'Flexão_Cab': 134.2555593413512, 'Flexão_Tro': 159.48257276951253, 'Rotação_Tro': 2.90498631808995}"
18,"{'Flexão_Cab': 133.25315205545448, 'Flexão_Tro': 159.37418710219634, 'Rotação_Tro': 2.712421648663}"
19,"{'Flexão_Cab': 132.6181576758034, 'Flexão_Tro': 159.02155583508784, 'Rotação_Tro': 2.53591185483361}"
20,"{'Flexão_Cab': 133.68247119771357, 'Flexão_Tro': 160.34424643177704, 'Rotação_Tro': 1.241036683992312}"
21,"{'Flexão_Cab': 134.27232544891015, 'Flexão_Tro': 159.40364614263248, 'Rotação_Tro': 1.6226126288071192}"
22,"{'Flexão_Cab': 137.2609323993324, 'Flexão_Tro': 161.95297347487184, 'Rotação_Tro': 2.2272196344554653}"
23,"{'Flexão_Cab': 134.1567994350202, 'Flexão_Tro': 157.3633929910467, 'Rotação_Tro': 2.7596725618055773}"
24,"{'Flexão_Cab': 136.30558817712497, 'Flexão_Tro': 158.2994987733865, 'Rotação_Tro': 2.4350589597957324}"
25,"{'Flexão_Cab': 137.6789650313436, 'Flexão_Tro': 161.14042357517914, 'Rotação_Tro': 2.605377681352864}"
26,"{'Flexão_Cab': 141.69338559540708, 'Flexão_Tro': 163.43032725674544, 'Rotação_Tro': 2.7670488300803058}"
27,"{'Flexão_Cab': 141.26499806329312, 'Flexão_Tro': 163.98170475414994, 'Rotação_Tro': 2.7099957757934408}"
28,"{'Flexão_Cab': 139.0606704929047, 'Flexão_Tro': 158.81273257762282, 'Rotação_Tro': 1.781734984038075}"
29,"{'Flexão_Cab': 141.25384371983375, 'Flexão_Tro': 161.7072748143471, 'Rotação_Tro': 2.597323533134202}"
30,"{'Flexão_Cab': 138.2797284233471, 'Flexão_Tro': 160.4360402588749, 'Rotação_Tro': 1.8240415357551754}"
31,"{'Flexão_Cab': 137.65819587389814, 'Flexão_Tro': 158.94183555699058, 'Rotação_Tro': 1.0223089603682918}"
32,"{'Flexão_Cab': 141.1302466910489, 'Flexão_Tro': 161.76910392060094, 'Rotação_Tro': 1.0739843364845516}"
33,"{'Flexão_Cab': 141.96060269182374, 'Flexão_Tro': 161.19701687369317, 'Rotação_Tro': 1.380427250606139}"
34,"{'Flexão_Cab': 138.62927268057626, 'Flexão_Tro': 159.99085547337512, 'Rotação_Tro': 1.338052339776179}"
35,"{'Flexão_Cab': 142.64490914572337, 'Flexão_Tro': 162.75247037160491, 'Rotação_Tro': 2.7811054889561317}"
36,"{'Flexão_Cab': 141.1854218096332, 'Flexão_Tro': 163.08301952344198, 'Rotação_Tro': 2.277877420025279}"
37,"{'Flexão_Cab': 137.73291071455225, 'Flexão_Tro': 160.73699096577772, 'Rotação_Tro': 2.2840079614506004}"
38,"{'Flexão_Cab': 137.6644628891034, 'Flexão_Tro': 162.24423065272964, 'Rotação_Tro': 1.768089821940719}"
39,"{'Flexão_Cab': 138.49257380112732, 'Flexão_Tro': 162.56267136806952, 'Rotação_Tro': 2.1007431359206987}"
40,"{'Flexão_Cab': 142.85352719169396, 'Flexão_Tro': 163.92027753184743, 'Rotação_Tro': 1.656487465059467}"
41,"{'Flexão_Cab': 140.70719611257923, 'Flexão_Tro': 160.75186829015328, 'Rotação_Tro': 2.4260087771191348}"
42,"{'Flexão_Cab': 141.06478870585786, 'Flexão_Tro': 162.2643806666703, 'Rotação_Tro': 2.320678926753959}"
43,"{'Flexão_Cab': 138.14460858029437, 'Flexão_Tro': 161.35135379676854, 'Rotação_Tro': 1.4576103629462756}"
44,"{'Flexão_Cab': 140.8830532358869, 'Flexão_Tro': 165.37908880367925, 'Rotação_Tro': 1.6428108496245053}"
45,"{'Flexão_Cab': 140.84505078775794, 'Flexão_Tro': 165.34305794233146, 'Rotação_Tro': 1.412591482667016}"
46,"{'Flexão_Cab': 139.2263618581124, 'Flexão_Tro': 163.13153643340766, 'Rotação_Tro': 1.2237258194086529}"
47,"{'Flexão_Cab': 139.99476315414643, 'Flexão_Tro': 163.34322329111976, 'Rotação_Tro': 1.6122686121982976}"
48,"{'Flexão_Cab': 139.70402718962617, 'Flexão_Tro': 162.1704561573856, 'Rotação_Tro': 0.5594380075989924}"
49,"{'Flexão_Cab': 142.33566022711736, 'Flexão_Tro': 163.056088582104, 'Rotação_Tro': 0.47984808314966054}"
50,"{'Flexão_Cab': 143.40532763422112, 'Flexão_Tro': 166.67601596502794, 'Rotação_Tro': 0.7696047421879129}"
51,"{'Flexão_Cab': 140.1462998895046, 'Flexão_Tro': 164.95851827742385, 'Rotação_Tro': 0.9764266716426533}"
52,"{'Flexão_Cab': 137.58933540280586, 'Flexão_Tro': 162.1462471397186, 'Rotação_Tro': 0.9415301093182128}"
53,"{'Flexão_Cab': 137.8502600841512, 'Flexão_Tro': 160.534912467366, 'Rotação_Tro': 0.34716439275615474}"
54,"{'Flexão_Cab': 138.87349032799676, 'Flexão_Tro': 161.41167171945312, 'Rotação_Tro': 1.2539550871552139}"
55,"{'Flexão_Cab': 136.52576403690315, 'Flexão_Tro': 160.25604285058333, 'Rotação_Tro': 1.5586918600639899}"
56,"{'Flexão_Cab': 138.54802430933907, 'Flexão_Tro': 162.70393944652383, 'Rotação_Tro': 1.5800695374430755}"
57,"{'Flexão_Cab': 139.73771998043952, 'Flexão_Tro': 161.18565281089354, 'Rotação_Tro': 2.063729495582628}"
58,"{'Flexão_Cab': 137.63909348115183, 'Flexão_Tro': 160.34066600898825, 'Rotação_Tro': 2.6147047172240416}"
59,"{'Flexão_Cab': 136.92139131282198, 'Flexão_Tro': 159.50977971665606, 'Rotação_Tro': 1.5431235010398257}"
60,"{'Flexão_Cab': 138.64577392054, 'Flexão_Tro': 161.58733459285534, 'Rotação_Tro': 1.5234155507429084}"
61,"{'Flexão_Cab': 139.1509229474185, 'Flexão_Tro': 162.2567505547013, 'Rotação_Tro': 2.1370909092339345}"
62,"{'Flexão_Cab': 135.64272275505897, 'Flexão_Tro': 159.8498940884143, 'Rotação_Tro': 2.669190559022502}"
63,"{'Flexão_Cab': 138.1831483860115, 'Flexão_Tro': 161.67693387307946, 'Rotação_Tro': 1.4219398243263432}"
64,"{'Flexão_Cab': 137.55226537369907, 'Flexão_Tro': 161.01630172689894, 'Rotação_Tro': 0.23485539187126542}"
65,"{'Flexão_Cab': 136.09551838486493, 'Flexão_Tro': 160.05327485225928, 'Rotação_Tro': 0.9458457518818344}"
66,"{'Flexão_Cab': 135.84954904646804, 'Flexão_Tro': 162.74047286573997, 'Rotação_Tro': 0.6264685558243529}"
67,"{'Flexão_Cab': 136.0237088836991, 'Flexão_Tro': 162.5335754576995, 'Rotação_Tro': 0.8538529464244947}"
68,"{'Flexão_Cab': 134.34317932742294, 'Flexão_Tro': 162.5090583432393, 'Rotação_Tro': 0.6373178463901954}"
69,"{'Flexão_Cab': 134.19162122966017, 'Flexão_Tro': 161.29418065436005, 'Rotação_Tro': 0.8268640676757365}"
70,"{'Flexão_Cab': 133.41143495613358, 'Flexão_Tro': 160.2396587493135, 'Rotação_Tro': 2.283237069321159}"
71,"{'Flexão_Cab': 132.8967975203396, 'Flexão_Tro': 160.5027911641243, 'Rotação_Tro': 0.9205838022476207}"
72,"{'Flexão_Cab': 129.6453521680928, 'Flexão_Tro': 157.98511806532287, 'Rotação_Tro': 1.8797084390625594}"
73,"{'Flexão_Cab': 130.2374777057961, 'Flexão_Tro': 159.14913290036657, 'Rotação_Tro': 2.757364809866113}"
74,"{'Flexão_Cab': 130.2243547190281, 'Flexão_Tro': 160.89245852977368, 'Rotação_Tro': 2.6613532417735524}"
75,"{'Flexão_Cab': 131.89608024447426, 'Flexão_Tro': 162.10998260894584, 'Rotação_Tro': 3.0790064552214216}"
76,"{'Flexão_Cab': 129.86096339833026, 'Flexão_Tro': 160.27736436666493, 'Rotação_Tro': 2.270519092454052}"
77,"{'Flexão_Cab': 129.23849972412705, 'Flexão_Tro': 157.746304801998, 'Rotação_Tro': 2.5578114551687}"
78,"{'Flexão_Cab': 128.77994242492738, 'Flexão_Tro': 159.48427962230767, 'Rotação_Tro': 2.194203402704635}"
79,"{'Flexão_Cab': 128.94256420166582, 'Flexão_Tro': 159.6101235082873, 'Rotação_Tro': 2.93179770387232}"
80,"{'Flexão_Cab': 128.85793776322225, 'Flexão_Tro': 159.37937121341892, 'Rotação_Tro': 2.7535219392759838}"
81,"{'Flexão_Cab': 128.35435909542417, 'Flexão_Tro': 158.5275180306258, 'Rotação_Tro': 3.269025113939183}"
82,"{'Flexão_Cab': 129.3401919904841, 'Flexão_Tro': 160.26824311726656, 'Rotação_Tro': 3.922063616543597}"
83,"{'Flexão_Cab': 131.51516397072584, 'Flexão_Tro': 162.73411300311972, 'Rotação_Tro': 3.6800042025806725}"
84,"{'Flexão_Cab': 128.2944372195393, 'Flexão_Tro': 158.63712181649544, 'Rotação_Tro': 2.985980187690788}"
85,"{'Flexão_Cab': 127.7061377124488, 'Flexão_Tro': 157.03317684043762, 'Rotação_Tro': 2.27274283875075}"
86,"{'Flexão_Cab': 129.03964746731225, 'Flexão_Tro': 159.42741463212326, 'Rotação_Tro': 2.311251648173476}"
87,"{'Flexão_Cab': 129.89245126662445, 'Flexão_Tro': 160.78732599846725, 'Rotação_Tro': 1.173549547598486}"
88,"{'Flexão_Cab': 130.16110471396698, 'Flexão_Tro': 160.40468853113688, 'Rotação_Tro': 0.5648701540318224}"
89,"{'Flexão_Cab': 131.3367139329461, 'Flexão_Tro': 160.20311721415197, 'Rotação_Tro': 1.2120808820542057}"
90,"{'Flexão_Cab': 132.30667022715923, 'Flexão_Tro': 158.66203020087838, 'Rotação_Tro': 2.0686182545649205}"
91,"{'Flexão_Cab': 133.75811525268801, 'Flexão_Tro': 160.18627064577782, 'Rotação_Tro': 1.9442683622727477}"
92,"{'Flexão_Cab': 133.11251334482478, 'Flexão_Tro': 159.09786703159622, 'Rotação_Tro': 2.9879819107991152}"
93,"{'Flexão_Cab': 133.3509941700063, 'Flexão_Tro': 157.52573601677204, 'Rotação_Tro': 2.440580511427271}"
94,"{'Flexão_Cab': 135.70014224585847, 'Flexão_Tro': 160.93666798879528, 'Rotação_Tro': 1.967022769735253}"
