Frame,Angle
0,"{'Flexão_CotoveloD': 97.99616042832913, 'Flexão_CotoveloE': 129.8411173356081, 'Abdução_OmbroE': 175.02590265357603, 'Abdução_OmbroD': 126.2421763293417, 'Flexão_OmbroE': 110.8433448392908, 'Flexão_OmbroD': 51.729629086036084}"
1,"{'Flexão_CotoveloD': 90.76911648172852, 'Flexão_CotoveloE': 122.7782831783224, 'Abdução_OmbroE': 175.53809429580926, 'Abdução_OmbroD': 126.85923185446296, 'Flexão_OmbroE': 105.07549454625968, 'Flexão_OmbroD': 48.105386113526606}"
2,"{'Flexão_CotoveloD': 92.98988431987266, 'Flexão_CotoveloE': 126.41023802996449, 'Abdução_OmbroE': 178.49103015556508, 'Abdução_OmbroD': 127.9682987951345, 'Flexão_OmbroE': 107.97550387087183, 'Flexão_OmbroD': 49.27291660855795}"
3,"{'Flexão_CotoveloD': 103.16699729969591, 'Flexão_CotoveloE': 121.45503767399549, 'Abdução_OmbroE': 175.94147265027382, 'Abdução_OmbroD': 126.42103808811035, 'Flexão_OmbroE': 103.2887613433575, 'Flexão_OmbroD': 57.22331528206928}"
4,"{'Flexão_CotoveloD': 94.22606514214834, 'Flexão_CotoveloE': 119.91181529788587, 'Abdução_OmbroE': 172.3152474061868, 'Abdução_OmbroD': 128.786430275907, 'Flexão_OmbroE': 102.92812198768455, 'Flexão_OmbroD': 51.43232376526538}"
5,"{'Flexão_CotoveloD': 102.2899300952679, 'Flexão_CotoveloE': 120.07826139716484, 'Abdução_OmbroE': 173.67433129466826, 'Abdução_OmbroD': 127.3339508408931, 'Flexão_OmbroE': 102.81114972946679, 'Flexão_OmbroD': 56.37743361871199}"
6,"{'Flexão_CotoveloD': 100.98269264990385, 'Flexão_CotoveloE': 120.77198842096797, 'Abdução_OmbroE': 174.43210916524095, 'Abdução_OmbroD': 127.71652248958301, 'Flexão_OmbroE': 103.64176537963151, 'Flexão_OmbroD': 55.27814144465498}"
7,"{'Flexão_CotoveloD': 105.38477206560749, 'Flexão_CotoveloE': 121.4985485329903, 'Abdução_OmbroE': 175.0732574098128, 'Abdução_OmbroD': 127.23873863876011, 'Flexão_OmbroE': 103.743882838773, 'Flexão_OmbroD': 58.28962401991396}"
8,"{'Flexão_CotoveloD': 93.87013767504747, 'Flexão_CotoveloE': 117.77675289645403, 'Abdução_OmbroE': 172.78348023444397, 'Abdução_OmbroD': 126.95685225054305, 'Flexão_OmbroE': 100.14931361472252, 'Flexão_OmbroD': 49.2982781927696}"
9,"{'Flexão_CotoveloD': 93.63852272169542, 'Flexão_CotoveloE': 117.29514607563304, 'Abdução_OmbroE': 172.04242816440114, 'Abdução_OmbroD': 126.6806382800601, 'Flexão_OmbroE': 99.71993446910339, 'Flexão_OmbroD': 48.70910312783968}"
10,"{'Flexão_CotoveloD': 99.64927957830847, 'Flexão_CotoveloE': 119.07409398567737, 'Abdução_OmbroE': 171.4344251106924, 'Abdução_OmbroD': 126.86612570609759, 'Flexão_OmbroE': 101.53974998757533, 'Flexão_OmbroD': 53.99364308049259}"
11,"{'Flexão_CotoveloD': 116.84414177616472, 'Flexão_CotoveloE': 120.2550449949979, 'Abdução_OmbroE': 173.07701118046305, 'Abdução_OmbroD': 125.60369314018669, 'Flexão_OmbroE': 101.57400285915465, 'Flexão_OmbroD': 66.72354567270361}"
12,"{'Flexão_CotoveloD': 85.11389574631266, 'Flexão_CotoveloE': 114.61960304816894, 'Abdução_OmbroE': 165.91399609422436, 'Abdução_OmbroD': 127.42657027368776, 'Flexão_OmbroE': 98.68018201063865, 'Flexão_OmbroD': 45.56469797563403}"
13,"{'Flexão_CotoveloD': 78.35258266738445, 'Flexão_CotoveloE': 115.96344248010618, 'Abdução_OmbroE': 165.22623906723913, 'Abdução_OmbroD': 127.43567271425188, 'Flexão_OmbroE': 99.19266767918533, 'Flexão_OmbroD': 43.054297247705136}"
14,"{'Flexão_CotoveloD': 87.0768855338967, 'Flexão_CotoveloE': 117.74681359848802, 'Abdução_OmbroE': 166.65062177294953, 'Abdução_OmbroD': 129.2721516550338, 'Flexão_OmbroE': 99.46313641446811, 'Flexão_OmbroD': 47.59346815917584}"
15,"{'Flexão_CotoveloD': 78.97326773460443, 'Flexão_CotoveloE': 123.44642714024943, 'Abdução_OmbroE': 173.2983175713436, 'Abdução_OmbroD': 127.51033542928214, 'Flexão_OmbroE': 104.70854990544738, 'Flexão_OmbroD': 43.11898849933212}"
