Frame,Angle
0,"{'Flexão_CotoveloD': 173.12406374028362, 'Flexão_CotoveloE': 178.00344101333422, 'Abdução_OmbroE': 179.12800223807588, 'Abdução_OmbroD': 172.17795199186662, 'Flexão_OmbroE': 132.07380466678785, 'Flexão_OmbroD': 107.99403623146732}"
2,"{'Flexão_CotoveloD': 174.25167013482732, 'Flexão_CotoveloE': 177.8144588314571, 'Abdução_OmbroE': 178.9108597298295, 'Abdução_OmbroD': 175.70290657198473, 'Flexão_OmbroE': 138.94191050154626, 'Flexão_OmbroD': 98.98507044477768}"
4,"{'Flexão_CotoveloD': 174.47039221527277, 'Flexão_CotoveloE': 178.84038513286217, 'Abdução_OmbroE': 178.51523700060906, 'Abdução_OmbroD': 175.38258024046243, 'Flexão_OmbroE': 134.68486275481604, 'Flexão_OmbroD': 108.11253362258029}"
6,"{'Flexão_CotoveloD': 152.44039316792058, 'Flexão_CotoveloE': 177.67713501739098, 'Abdução_OmbroE': 179.04766275424092, 'Abdução_OmbroD': 164.219270782148, 'Flexão_OmbroE': 127.70933816690933, 'Flexão_OmbroD': 102.34614883752774}"
8,"{'Flexão_CotoveloD': 155.40146773965674, 'Flexão_CotoveloE': 177.5493711636357, 'Abdução_OmbroE': 179.25449570955385, 'Abdução_OmbroD': 163.1981506555263, 'Flexão_OmbroE': 127.46875939026086, 'Flexão_OmbroD': 102.49624288631985}"
10,"{'Flexão_CotoveloD': 133.76869766103812, 'Flexão_CotoveloE': 177.3171438352483, 'Abdução_OmbroE': 178.50234613352336, 'Abdução_OmbroD': 160.49318876236933, 'Flexão_OmbroE': 127.71397351208941, 'Flexão_OmbroD': 94.05957037289771}"
12,"{'Flexão_CotoveloD': 140.52506662992784, 'Flexão_CotoveloE': 177.45058591859356, 'Abdução_OmbroE': 179.0548708761406, 'Abdução_OmbroD': 161.0972329602198, 'Flexão_OmbroE': 126.9621148596319, 'Flexão_OmbroD': 98.3518133787879}"
14,"{'Flexão_CotoveloD': 145.89775226944425, 'Flexão_CotoveloE': 177.2592245348864, 'Abdução_OmbroE': 179.2829870425185, 'Abdução_OmbroD': 162.0771998525818, 'Flexão_OmbroE': 126.61392614923108, 'Flexão_OmbroD': 97.6711277214671}"
16,"{'Flexão_CotoveloD': 160.2718565945849, 'Flexão_CotoveloE': 177.98352832144084, 'Abdução_OmbroE': 179.23747717666825, 'Abdução_OmbroD': 166.4588125860567, 'Flexão_OmbroE': 128.122754331549, 'Flexão_OmbroD': 108.38466501068373}"
18,"{'Flexão_CotoveloD': 130.12318733902706, 'Flexão_CotoveloE': 177.31902408066824, 'Abdução_OmbroE': 177.80863622286964, 'Abdução_OmbroD': 158.8587126858925, 'Flexão_OmbroE': 124.52693692443228, 'Flexão_OmbroD': 96.97170321429707}"
20,"{'Flexão_CotoveloD': 154.05667809738227, 'Flexão_CotoveloE': 178.06961957621868, 'Abdução_OmbroE': 177.52145482263478, 'Abdução_OmbroD': 167.45351877672792, 'Flexão_OmbroE': 135.2566836773435, 'Flexão_OmbroD': 95.43147177829535}"
22,"{'Flexão_CotoveloD': 139.09465761190006, 'Flexão_CotoveloE': 177.51815075521006, 'Abdução_OmbroE': 176.59475738514826, 'Abdução_OmbroD': 161.3778151612033, 'Flexão_OmbroE': 130.70479571840463, 'Flexão_OmbroD': 98.51354325315023}"
24,"{'Flexão_CotoveloD': 137.85756488294942, 'Flexão_CotoveloE': 178.2253552632649, 'Abdução_OmbroE': 176.14967895363307, 'Abdução_OmbroD': 161.63468279403565, 'Flexão_OmbroE': 128.16481328183053, 'Flexão_OmbroD': 102.45050587600606}"
26,"{'Flexão_CotoveloD': 118.95894921162999, 'Flexão_CotoveloE': 176.02451891583902, 'Abdução_OmbroE': 177.16225465429486, 'Abdução_OmbroD': 159.58141716784607, 'Flexão_OmbroE': 129.0211709152681, 'Flexão_OmbroD': 99.36518437684069}"
28,"{'Flexão_CotoveloD': 119.96753989797168, 'Flexão_CotoveloE': 176.4856605975494, 'Abdução_OmbroE': 176.47448421491822, 'Abdução_OmbroD': 159.79043466999138, 'Flexão_OmbroE': 131.50958345330517, 'Flexão_OmbroD': 93.91622584608108}"
30,"{'Flexão_CotoveloD': 99.44301867860318, 'Flexão_CotoveloE': 176.13945779517454, 'Abdução_OmbroE': 177.82590404261248, 'Abdução_OmbroD': 155.23659080255933, 'Flexão_OmbroE': 134.429091120462, 'Flexão_OmbroD': 80.82564383531997}"
32,"{'Flexão_CotoveloD': 127.52296471933884, 'Flexão_CotoveloE': 174.62336334203044, 'Abdução_OmbroE': 179.38590751646723, 'Abdução_OmbroD': 158.48566424374567, 'Flexão_OmbroE': 132.67064565432312, 'Flexão_OmbroD': 90.96758150255765}"
34,"{'Flexão_CotoveloD': 84.3711049328892, 'Flexão_CotoveloE': 169.42682483528907, 'Abdução_OmbroE': 177.39195507096963, 'Abdução_OmbroD': 145.29667002174622, 'Flexão_OmbroE': 133.39643851112785, 'Flexão_OmbroD': 69.7898918872177}"
36,"{'Flexão_CotoveloD': 98.38298495250899, 'Flexão_CotoveloE': 176.68558109909097, 'Abdução_OmbroE': 174.7879434458594, 'Abdução_OmbroD': 158.1787078874165, 'Flexão_OmbroE': 137.61872824253453, 'Flexão_OmbroD': 79.72045950629406}"
38,"{'Flexão_CotoveloD': 137.9620482371704, 'Flexão_CotoveloE': 178.73099918809785, 'Abdução_OmbroE': 174.75360317055035, 'Abdução_OmbroD': 163.85850400514107, 'Flexão_OmbroE': 140.70571523906202, 'Flexão_OmbroD': 79.01577045753913}"
40,"{'Flexão_CotoveloD': 97.51476227982052, 'Flexão_CotoveloE': 172.9541957697511, 'Abdução_OmbroE': 172.76588675804163, 'Abdução_OmbroD': 160.13917563699928, 'Flexão_OmbroE': 140.90577651497512, 'Flexão_OmbroD': 76.9772336963518}"
42,"{'Flexão_CotoveloD': 104.49922253945705, 'Flexão_CotoveloE': 178.79909900131707, 'Abdução_OmbroE': 171.0411192654254, 'Abdução_OmbroD': 160.8387343337302, 'Flexão_OmbroE': 136.15136069880992, 'Flexão_OmbroD': 91.33252130530579}"
44,"{'Flexão_CotoveloD': 107.49470974459783, 'Flexão_CotoveloE': 177.15791530209407, 'Abdução_OmbroE': 170.97813427272, 'Abdução_OmbroD': 162.1779528538276, 'Flexão_OmbroE': 134.90652189501566, 'Flexão_OmbroD': 92.81619725083996}"
46,"{'Flexão_CotoveloD': 121.80438461768432, 'Flexão_CotoveloE': 175.0966079057579, 'Abdução_OmbroE': 171.08963241877035, 'Abdução_OmbroD': 166.1103234626704, 'Flexão_OmbroE': 135.13858664257413, 'Flexão_OmbroD': 98.65444970564685}"
48,"{'Flexão_CotoveloD': 110.87200731645848, 'Flexão_CotoveloE': 175.34590836309005, 'Abdução_OmbroE': 171.3276595293195, 'Abdução_OmbroD': 164.24246824507685, 'Flexão_OmbroE': 135.11685837807232, 'Flexão_OmbroD': 95.16663989355874}"
50,"{'Flexão_CotoveloD': 81.07647200069142, 'Flexão_CotoveloE': 173.88251389622144, 'Abdução_OmbroE': 169.98669282279965, 'Abdução_OmbroD': 160.5478918739902, 'Flexão_OmbroE': 133.98186062102147, 'Flexão_OmbroD': 94.01157784596052}"
52,"{'Flexão_CotoveloD': 71.88314467399243, 'Flexão_CotoveloE': 171.47495878393238, 'Abdução_OmbroE': 168.95094415858523, 'Abdução_OmbroD': 157.095954423254, 'Flexão_OmbroE': 130.56171074612354, 'Flexão_OmbroD': 94.5929077214845}"
54,"{'Flexão_CotoveloD': 80.34891042127035, 'Flexão_CotoveloE': 171.98010345501442, 'Abdução_OmbroE': 170.36715116006417, 'Abdução_OmbroD': 160.82144356839396, 'Flexão_OmbroE': 135.3560129859451, 'Flexão_OmbroD': 94.26441496942684}"
56,"{'Flexão_CotoveloD': 70.23132566212506, 'Flexão_CotoveloE': 171.71699497607938, 'Abdução_OmbroE': 169.52794310209316, 'Abdução_OmbroD': 156.7818123176815, 'Flexão_OmbroE': 136.2137327493908, 'Flexão_OmbroD': 88.9090890623809}"
58,"{'Flexão_CotoveloD': 67.38261645792436, 'Flexão_CotoveloE': 167.96283380816018, 'Abdução_OmbroE': 167.91192823627497, 'Abdução_OmbroD': 155.81978213102192, 'Flexão_OmbroE': 135.00559136331927, 'Flexão_OmbroD': 91.10510852168586}"
60,"{'Flexão_CotoveloD': 72.36217631365572, 'Flexão_CotoveloE': 167.19987925397675, 'Abdução_OmbroE': 167.97628521855648, 'Abdução_OmbroD': 158.3702749342729, 'Flexão_OmbroE': 135.3040386151387, 'Flexão_OmbroD': 96.0227779187685}"
62,"{'Flexão_CotoveloD': 62.2940598993534, 'Flexão_CotoveloE': 167.67474818205102, 'Abdução_OmbroE': 167.2899714629525, 'Abdução_OmbroD': 158.81536153904491, 'Flexão_OmbroE': 138.31746982175844, 'Flexão_OmbroD': 92.01998988731646}"
64,"{'Flexão_CotoveloD': 60.85654927064816, 'Flexão_CotoveloE': 161.49978199202428, 'Abdução_OmbroE': 166.2839835322156, 'Abdução_OmbroD': 155.12288564645084, 'Flexão_OmbroE': 138.62250092935503, 'Flexão_OmbroD': 87.8112155344507}"
66,"{'Flexão_CotoveloD': 62.41919826598273, 'Flexão_CotoveloE': 145.22702523274663, 'Abdução_OmbroE': 165.3484914385021, 'Abdução_OmbroD': 158.8498463486874, 'Flexão_OmbroE': 141.43115327083393, 'Flexão_OmbroD': 92.91503403861005}"
68,"{'Flexão_CotoveloD': 57.17275219519718, 'Flexão_CotoveloE': 152.84080829099096, 'Abdução_OmbroE': 165.19670058358065, 'Abdução_OmbroD': 160.1169754937644, 'Flexão_OmbroE': 139.4694895190029, 'Flexão_OmbroD': 96.29301241615514}"
