Frame,Angle
0,"{'Flexão_CotoveloD': 174.35264701093226, 'Flexão_CotoveloE': 177.63042598369486, 'Abdução_OmbroE': 177.1338108901637, 'Abdução_OmbroD': 178.60859863459686, 'Flexão_OmbroE': 139.8258040649372, 'Flexão_OmbroD': 107.72591594410923}"
2,"{'Flexão_CotoveloD': 175.81814363092195, 'Flexão_CotoveloE': 174.6228161298654, 'Abdução_OmbroE': 175.98284667240702, 'Abdução_OmbroD': 178.9230904446116, 'Flexão_OmbroE': 141.17978633559167, 'Flexão_OmbroD': 107.85066815942487}"
4,"{'Flexão_CotoveloD': 175.81578894249145, 'Flexão_CotoveloE': 176.50935864003748, 'Abdução_OmbroE': 176.58078177034685, 'Abdução_OmbroD': 179.48309312296135, 'Flexão_OmbroE': 138.9026705380831, 'Flexão_OmbroD': 113.06740410677975}"
6,"{'Flexão_CotoveloD': 175.68041640118201, 'Flexão_CotoveloE': 176.07151245806452, 'Abdução_OmbroE': 176.62389516792283, 'Abdução_OmbroD': 179.56438216959404, 'Flexão_OmbroE': 137.77749176756046, 'Flexão_OmbroD': 115.82933278817491}"
8,"{'Flexão_CotoveloD': 175.59092942027485, 'Flexão_CotoveloE': 176.7733161371243, 'Abdução_OmbroE': 176.98124408219593, 'Abdução_OmbroD': 179.26450770990888, 'Flexão_OmbroE': 137.8320565336901, 'Flexão_OmbroD': 114.04852892364161}"
10,"{'Flexão_CotoveloD': 175.5002094191944, 'Flexão_CotoveloE': 177.64915251346787, 'Abdução_OmbroE': 177.60865764187017, 'Abdução_OmbroD': 179.53877281170105, 'Flexão_OmbroE': 138.14975588272944, 'Flexão_OmbroD': 116.9851703316992}"
12,"{'Flexão_CotoveloD': 175.04632918187, 'Flexão_CotoveloE': 177.24391064158903, 'Abdução_OmbroE': 177.619652043577, 'Abdução_OmbroD': 179.28321373884904, 'Flexão_OmbroE': 141.31801096403706, 'Flexão_OmbroD': 106.8682124861192}"
14,"{'Flexão_CotoveloD': 175.54786695114734, 'Flexão_CotoveloE': 178.207540631893, 'Abdução_OmbroE': 177.55033673240143, 'Abdução_OmbroD': 179.49142615431396, 'Flexão_OmbroE': 140.1276098060035, 'Flexão_OmbroD': 110.71007017424822}"
16,"{'Flexão_CotoveloD': 175.10984748157082, 'Flexão_CotoveloE': 177.29522152196273, 'Abdução_OmbroE': 177.27670156401652, 'Abdução_OmbroD': 179.32656104585973, 'Flexão_OmbroE': 140.62631763972462, 'Flexão_OmbroD': 108.01907894983285}"
18,"{'Flexão_CotoveloD': 175.09671147287352, 'Flexão_CotoveloE': 178.23993585043777, 'Abdução_OmbroE': 177.4399790587285, 'Abdução_OmbroD': 178.8256565339131, 'Flexão_OmbroE': 142.0022295577116, 'Flexão_OmbroD': 107.58976841600564}"
20,"{'Flexão_CotoveloD': 175.36608907798202, 'Flexão_CotoveloE': 177.15829224806077, 'Abdução_OmbroE': 176.53908675289665, 'Abdução_OmbroD': 178.82730562555392, 'Flexão_OmbroE': 142.4088406161514, 'Flexão_OmbroD': 102.74317056619186}"
22,"{'Flexão_CotoveloD': 176.2453687396276, 'Flexão_CotoveloE': 176.44532834673964, 'Abdução_OmbroE': 175.98436629602745, 'Abdução_OmbroD': 178.52263139048117, 'Flexão_OmbroE': 143.2694016136321, 'Flexão_OmbroD': 102.506153308522}"
24,"{'Flexão_CotoveloD': 176.55078283713613, 'Flexão_CotoveloE': 177.46317833793674, 'Abdução_OmbroE': 177.2480388204765, 'Abdução_OmbroD': 179.04709421030566, 'Flexão_OmbroE': 141.26722206684065, 'Flexão_OmbroD': 106.76928366332288}"
26,"{'Flexão_CotoveloD': 174.44579978252742, 'Flexão_CotoveloE': 177.73021246159695, 'Abdução_OmbroE': 176.8036164203364, 'Abdução_OmbroD': 178.55300385408236, 'Flexão_OmbroE': 143.05413004898028, 'Flexão_OmbroD': 103.29188485525697}"
28,"{'Flexão_CotoveloD': 174.2998908183304, 'Flexão_CotoveloE': 177.98153087101718, 'Abdução_OmbroE': 176.55112951146475, 'Abdução_OmbroD': 178.29921084115338, 'Flexão_OmbroE': 141.0692281074031, 'Flexão_OmbroD': 106.9787107535559}"
30,"{'Flexão_CotoveloD': 176.8879367987154, 'Flexão_CotoveloE': 178.12689734719422, 'Abdução_OmbroE': 176.2200975067728, 'Abdução_OmbroD': 177.6663228846919, 'Flexão_OmbroE': 142.61754354789375, 'Flexão_OmbroD': 105.97629811810897}"
32,"{'Flexão_CotoveloD': 174.98196058725728, 'Flexão_CotoveloE': 177.66400046454928, 'Abdução_OmbroE': 176.862908867838, 'Abdução_OmbroD': 178.44038231979812, 'Flexão_OmbroE': 142.50176646443742, 'Flexão_OmbroD': 105.32001068998072}"
34,"{'Flexão_CotoveloD': 174.90496992300487, 'Flexão_CotoveloE': 177.57019871951078, 'Abdução_OmbroE': 176.74136270846515, 'Abdução_OmbroD': 178.2464356011453, 'Flexão_OmbroE': 142.73418726219572, 'Flexão_OmbroD': 104.66448339001752}"
36,"{'Flexão_CotoveloD': 176.81203190793298, 'Flexão_CotoveloE': 175.91604908288966, 'Abdução_OmbroE': 176.15472438278974, 'Abdução_OmbroD': 178.11716506647738, 'Flexão_OmbroE': 142.85830003191063, 'Flexão_OmbroD': 102.52729158212149}"
38,"{'Flexão_CotoveloD': 176.4993703643225, 'Flexão_CotoveloE': 177.3082429017993, 'Abdução_OmbroE': 177.14918466040055, 'Abdução_OmbroD': 178.24877121245152, 'Flexão_OmbroE': 141.59012683596902, 'Flexão_OmbroD': 107.68232435494996}"
40,"{'Flexão_CotoveloD': 176.64476892748013, 'Flexão_CotoveloE': 176.81593102859614, 'Abdução_OmbroE': 176.92360749976066, 'Abdução_OmbroD': 178.13804811279726, 'Flexão_OmbroE': 143.56655518276747, 'Flexão_OmbroD': 100.80963987004965}"
42,"{'Flexão_CotoveloD': 174.56306725210487, 'Flexão_CotoveloE': 177.84040838896786, 'Abdução_OmbroE': 177.03288885653248, 'Abdução_OmbroD': 178.79785084403022, 'Flexão_OmbroE': 142.43961249912596, 'Flexão_OmbroD': 102.54706481092718}"
44,"{'Flexão_CotoveloD': 174.50469838291664, 'Flexão_CotoveloE': 177.8403706241847, 'Abdução_OmbroE': 177.00507270866777, 'Abdução_OmbroD': 178.40421741024147, 'Flexão_OmbroE': 142.7883013617406, 'Flexão_OmbroD': 104.99096827374278}"
46,"{'Flexão_CotoveloD': 174.97658380427575, 'Flexão_CotoveloE': 176.56234154093428, 'Abdução_OmbroE': 176.32707703488884, 'Abdução_OmbroD': 178.84776151856244, 'Flexão_OmbroE': 142.5002656705096, 'Flexão_OmbroD': 102.19687014765786}"
48,"{'Flexão_CotoveloD': 176.86161225657514, 'Flexão_CotoveloE': 177.083912612516, 'Abdução_OmbroE': 176.07496426316484, 'Abdução_OmbroD': 178.96142834712902, 'Flexão_OmbroE': 141.63574435813672, 'Flexão_OmbroD': 108.83313999957534}"
50,"{'Flexão_CotoveloD': 176.71118348468778, 'Flexão_CotoveloE': 177.74696752147446, 'Abdução_OmbroE': 175.88213517172608, 'Abdução_OmbroD': 178.60434100255853, 'Flexão_OmbroE': 141.06266522700852, 'Flexão_OmbroD': 108.64313617262407}"
52,"{'Flexão_CotoveloD': 176.35410325136047, 'Flexão_CotoveloE': 178.42813552801738, 'Abdução_OmbroE': 176.9129016076887, 'Abdução_OmbroD': 178.5213205409703, 'Flexão_OmbroE': 141.3323695116422, 'Flexão_OmbroD': 108.70391128929738}"
54,"{'Flexão_CotoveloD': 176.22038646882737, 'Flexão_CotoveloE': 178.78976527976042, 'Abdução_OmbroE': 177.39891268830146, 'Abdução_OmbroD': 178.7095424861026, 'Flexão_OmbroE': 140.1210127432326, 'Flexão_OmbroD': 111.16247746123175}"
56,"{'Flexão_CotoveloD': 175.2890090242166, 'Flexão_CotoveloE': 178.6889351212382, 'Abdução_OmbroE': 177.1610756145508, 'Abdução_OmbroD': 178.66415195044408, 'Flexão_OmbroE': 139.52660940295183, 'Flexão_OmbroD': 113.45480090956464}"
58,"{'Flexão_CotoveloD': 177.3317137711791, 'Flexão_CotoveloE': 178.35096800402175, 'Abdução_OmbroE': 177.49502959571038, 'Abdução_OmbroD': 177.6968236683101, 'Flexão_OmbroE': 139.5409666900751, 'Flexão_OmbroD': 111.36001928576532}"
60,"{'Flexão_CotoveloD': 177.22137064485256, 'Flexão_CotoveloE': 178.18036121308356, 'Abdução_OmbroE': 177.09117569920966, 'Abdução_OmbroD': 177.56396837175708, 'Flexão_OmbroE': 135.05630167231837, 'Flexão_OmbroD': 117.15913766777268}"
62,"{'Flexão_CotoveloD': 178.08912225668695, 'Flexão_CotoveloE': 179.4434369444744, 'Abdução_OmbroE': 177.15108539857764, 'Abdução_OmbroD': 177.18316770802392, 'Flexão_OmbroE': 137.15741027163023, 'Flexão_OmbroD': 114.91259065572578}"
64,"{'Flexão_CotoveloD': 174.20539425894998, 'Flexão_CotoveloE': 173.16557279338318, 'Abdução_OmbroE': 176.56744529319113, 'Abdução_OmbroD': 175.04561937749037, 'Flexão_OmbroE': 130.9717441986723, 'Flexão_OmbroD': 116.41025354228003}"
66,"{'Flexão_CotoveloD': 173.03900698004415, 'Flexão_CotoveloE': 171.09135695637715, 'Abdução_OmbroE': 175.00277763158525, 'Abdução_OmbroD': 173.48642886454542, 'Flexão_OmbroE': 123.05323987326942, 'Flexão_OmbroD': 123.8849429882076}"
68,"{'Flexão_CotoveloD': 171.4619904522196, 'Flexão_CotoveloE': 172.6839671036088, 'Abdução_OmbroE': 172.10526731461601, 'Abdução_OmbroD': 170.1914807225028, 'Flexão_OmbroE': 112.3940858507579, 'Flexão_OmbroD': 124.71117113072626}"
70,"{'Flexão_CotoveloD': 174.56783180365264, 'Flexão_CotoveloE': 179.46237104678067, 'Abdução_OmbroE': 172.48490944274153, 'Abdução_OmbroD': 167.42451305071538, 'Flexão_OmbroE': 112.63517863299565, 'Flexão_OmbroD': 123.77437734750757}"
72,"{'Flexão_CotoveloD': 157.4796836591907, 'Flexão_CotoveloE': 174.06137102108684, 'Abdução_OmbroE': 170.4169182016524, 'Abdução_OmbroD': 164.80669416626137, 'Flexão_OmbroE': 109.13820871715605, 'Flexão_OmbroD': 123.11579398705362}"
74,"{'Flexão_CotoveloD': 166.44722213940435, 'Flexão_CotoveloE': 177.13056051967078, 'Abdução_OmbroE': 172.0622249859459, 'Abdução_OmbroD': 166.6995736580762, 'Flexão_OmbroE': 110.00286173445662, 'Flexão_OmbroD': 125.33209157003614}"
