0	abd ombro direito:	96.58810288888888	flex cotovelo direito:	58.115205236378515	flex cotovelo esquerdo:	21.72719290901066	abd ombro esquerdo:	148.34696633513303	flex ombro direito:	81.71627006555921	flex ombro esquerdo:	83.8918791361534
1	abd ombro direito:	96.57151454297512	flex cotovelo direito:	58.163409268954894	flex cotovelo esquerdo:	21.765219255155028	abd ombro esquerdo:	148.30841798838838	flex ombro direito:	81.68722442221886	flex ombro esquerdo:	83.84709202957069
2	abd ombro direito:	96.55731404346793	flex cotovelo direito:	58.209180973907046	flex cotovelo esquerdo:	21.785179723325715	abd ombro esquerdo:	148.3498519774078	flex ombro direito:	81.69217272549595	flex ombro esquerdo:	83.87991810914126
3	abd ombro direito:	96.55806792688207	flex cotovelo direito:	58.240713396889724	flex cotovelo esquerdo:	21.769161579507745	abd ombro esquerdo:	148.3989419317138	flex ombro direito:	81.71361338334219	flex ombro esquerdo:	83.92235949990307
4	abd ombro direito:	96.57685438592418	flex cotovelo direito:	58.245563332216584	flex cotovelo esquerdo:	21.81446203294565	abd ombro esquerdo:	148.4220175183583	flex ombro direito:	81.7277998099264	flex ombro esquerdo:	83.93939477094669
5	abd ombro direito:	96.59986296981305	flex cotovelo direito:	58.23231151409698	flex cotovelo esquerdo:	21.834297063293953	abd ombro esquerdo:	148.4431206106125	flex ombro direito:	81.76267055122598	flex ombro esquerdo:	83.9780287934853
6	abd ombro direito:	96.62543771290595	flex cotovelo direito:	58.207697613453064	flex cotovelo esquerdo:	21.854860961461316	abd ombro esquerdo:	148.48620775803732	flex ombro direito:	81.80883168439098	flex ombro esquerdo:	84.04407556067456
7	abd ombro direito:	96.62724748365058	flex cotovelo direito:	58.18189925265536	flex cotovelo esquerdo:	21.921459376597245	abd ombro esquerdo:	148.53728141873162	flex ombro direito:	81.85125830587869	flex ombro esquerdo:	84.10508808993319
8	abd ombro direito:	96.6156463043181	flex cotovelo direito:	58.15013288626105	flex cotovelo esquerdo:	21.97266678011092	abd ombro esquerdo:	148.63496456169662	flex ombro direito:	81.88813673799388	flex ombro esquerdo:	84.19743567691178
9	abd ombro direito:	96.61991550511634	flex cotovelo direito:	58.10291831160151	flex cotovelo esquerdo:	22.00533360025094	abd ombro esquerdo:	148.71936879818807	flex ombro direito:	81.92710651777229	flex ombro esquerdo:	84.28155667010776
10	abd ombro direito:	96.64739854348777	flex cotovelo direito:	58.05095026610507	flex cotovelo esquerdo:	22.017843537462944	abd ombro esquerdo:	148.79407672573564	flex ombro direito:	81.98449159489259	flex ombro esquerdo:	84.37218599935396
11	abd ombro direito:	96.67050364624416	flex cotovelo direito:	58.008219078911495	flex cotovelo esquerdo:	22.06707699995666	abd ombro esquerdo:	148.85716828020577	flex ombro direito:	82.02782041767477	flex ombro esquerdo:	84.43515756542703
12	abd ombro direito:	96.6920448043027	flex cotovelo direito:	57.981497495230236	flex cotovelo esquerdo:	22.09241061684874	abd ombro esquerdo:	148.8909604297224	flex ombro direito:	82.06393626914759	flex ombro esquerdo:	84.48336229022199
13	abd ombro direito:	96.71660581852045	flex cotovelo direito:	57.95611830353392	flex cotovelo esquerdo:	22.09205714055204	abd ombro esquerdo:	148.9119046639104	flex ombro direito:	82.10126022750785	flex ombro esquerdo:	84.51997904874816
14	abd ombro direito:	96.72832229067194	flex cotovelo direito:	57.944139586457375	flex cotovelo esquerdo:	22.09952680493344	abd ombro esquerdo:	148.92655623390868	flex ombro direito:	82.11748647654457	flex ombro esquerdo:	84.53970805788086
15	abd ombro direito:	96.74250344198381	flex cotovelo direito:	57.95435497371459	flex cotovelo esquerdo:	22.088032783468375	abd ombro esquerdo:	148.9113716023871	flex ombro direito:	82.12807382691508	flex ombro esquerdo:	84.53360020825991
16	abd ombro direito:	96.75997062399044	flex cotovelo direito:	57.96949352283126	flex cotovelo esquerdo:	22.06060818040349	abd ombro esquerdo:	148.8400695820886	flex ombro direito:	82.11153131350054	flex ombro esquerdo:	84.4843098923747
17	abd ombro direito:	96.7766744689681	flex cotovelo direito:	58.004247623338316	flex cotovelo esquerdo:	22.011336298303856	abd ombro esquerdo:	148.7471914336642	flex ombro direito:	82.0678825501824	flex ombro esquerdo:	84.39648129162582
18	abd ombro direito:	96.77859143579722	flex cotovelo direito:	58.07875023922015	flex cotovelo esquerdo:	21.898632216380815	abd ombro esquerdo:	148.5797707719205	flex ombro direito:	81.98503128425598	flex ombro esquerdo:	84.22822891241641
19	abd ombro direito:	96.7584173447551	flex cotovelo direito:	58.20246656418382	flex cotovelo esquerdo:	21.743986725887847	abd ombro esquerdo:	148.34147487717306	flex ombro direito:	81.83487414096534	flex ombro esquerdo:	83.97916384104315
20	abd ombro direito:	96.72636472943657	flex cotovelo direito:	58.364510771693155	flex cotovelo esquerdo:	21.542468575972936	abd ombro esquerdo:	147.99289778589764	flex ombro direito:	81.61269959522032	flex ombro esquerdo:	83.60326937416907
21	abd ombro direito:	96.6846800663629	flex cotovelo direito:	58.573169802080685	flex cotovelo esquerdo:	21.297048806294576	abd ombro esquerdo:	147.49681312714412	flex ombro direito:	81.29833326878519	flex ombro esquerdo:	83.07192651411863
22	abd ombro direito:	96.6281594382741	flex cotovelo direito:	58.8305991700228	flex cotovelo esquerdo:	20.952499844089488	abd ombro esquerdo:	146.90294386705844	flex ombro direito:	80.91860375327101	flex ombro esquerdo:	82.43653721088234
