Frame,Angle
0,"{'Flexão_Cab': 151.4479947916221, 'Flexão_Tro': 161.23657851788008, 'Rotação_Tro': 0.9718472957322927}"
1,"{'Flexão_Cab': 154.0321261025186, 'Flexão_Tro': 163.5693046181188, 'Rotação_Tro': 0.786379302071657}"
2,"{'Flexão_Cab': 153.10003721460643, 'Flexão_Tro': 161.6718105131306, 'Rotação_Tro': 0.8885172091299884}"
3,"{'Flexão_Cab': 153.34404096980816, 'Flexão_Tro': 163.49153166836072, 'Rotação_Tro': 0.825472245327898}"
4,"{'Flexão_Cab': 152.1131524296177, 'Flexão_Tro': 161.99827123727084, 'Rotação_Tro': 0.9932253839960098}"
5,"{'Flexão_Cab': 151.51970061458607, 'Flexão_Tro': 159.8113304832592, 'Rotação_Tro': 1.292396464942246}"
6,"{'Flexão_Cab': 151.38699177321672, 'Flexão_Tro': 162.58688212007934, 'Rotação_Tro': 1.1818077014354016}"
7,"{'Flexão_Cab': 151.8815497884448, 'Flexão_Tro': 162.86722159745403, 'Rotação_Tro': 0.9594511019067588}"
8,"{'Flexão_Cab': 151.9025792927941, 'Flexão_Tro': 162.8114175686332, 'Rotação_Tro': 0.8684409213402434}"
9,"{'Flexão_Cab': 150.9977614434897, 'Flexão_Tro': 162.4912595768084, 'Rotação_Tro': 1.048087246169045}"
10,"{'Flexão_Cab': 152.49539260037153, 'Flexão_Tro': 163.5803200904928, 'Rotação_Tro': 0.6503465425847391}"
11,"{'Flexão_Cab': 150.78337974847972, 'Flexão_Tro': 161.265245228186, 'Rotação_Tro': 0.8527114965039904}"
12,"{'Flexão_Cab': 148.95397654371257, 'Flexão_Tro': 161.60737127898045, 'Rotação_Tro': 0.9194669221889378}"
13,"{'Flexão_Cab': 147.84696536192348, 'Flexão_Tro': 158.42058175385833, 'Rotação_Tro': 0.9683352730058188}"
14,"{'Flexão_Cab': 149.60717164419006, 'Flexão_Tro': 159.14243823659814, 'Rotação_Tro': 0.859314995487528}"
15,"{'Flexão_Cab': 149.5117940090501, 'Flexão_Tro': 159.26413115706018, 'Rotação_Tro': 0.8545568230934067}"
16,"{'Flexão_Cab': 153.1235645841708, 'Flexão_Tro': 160.9622132654553, 'Rotação_Tro': 0.6465833897327784}"
17,"{'Flexão_Cab': 150.62583105005285, 'Flexão_Tro': 160.29761889171343, 'Rotação_Tro': 0.845736895646186}"
18,"{'Flexão_Cab': 149.12597400464685, 'Flexão_Tro': 159.46274432883735, 'Rotação_Tro': 0.9307596423480953}"
19,"{'Flexão_Cab': 149.65882238934083, 'Flexão_Tro': 159.5179946243754, 'Rotação_Tro': 0.9282703861088838}"
20,"{'Flexão_Cab': 151.97012687241642, 'Flexão_Tro': 163.5770861555906, 'Rotação_Tro': 0.8787147380660633}"
21,"{'Flexão_Cab': 153.31210848921398, 'Flexão_Tro': 163.57838798467372, 'Rotação_Tro': 0.5956401924389798}"
22,"{'Flexão_Cab': 153.87364700449, 'Flexão_Tro': 161.93780886668907, 'Rotação_Tro': 0.5106734960143935}"
23,"{'Flexão_Cab': 153.65660367181235, 'Flexão_Tro': 164.00052529166317, 'Rotação_Tro': 0.5303843790137249}"
24,"{'Flexão_Cab': 151.76895979116293, 'Flexão_Tro': 160.12757071959356, 'Rotação_Tro': 0.861512608107918}"
25,"{'Flexão_Cab': 151.88664875652455, 'Flexão_Tro': 161.12241938132902, 'Rotação_Tro': 0.7950161728664178}"
26,"{'Flexão_Cab': 151.43364703427642, 'Flexão_Tro': 161.98709316024286, 'Rotação_Tro': 0.7307912694630805}"
27,"{'Flexão_Cab': 151.23135288848863, 'Flexão_Tro': 161.4237383065174, 'Rotação_Tro': 0.6623866619940925}"
28,"{'Flexão_Cab': 150.03065926665045, 'Flexão_Tro': 163.4134347421188, 'Rotação_Tro': 0.5525653306396514}"
29,"{'Flexão_Cab': 153.300219681746, 'Flexão_Tro': 162.14394887869867, 'Rotação_Tro': 0.6140675889949703}"
30,"{'Flexão_Cab': 153.60149934076765, 'Flexão_Tro': 165.35892497904402, 'Rotação_Tro': 0.25064633615856796}"
31,"{'Flexão_Cab': 154.10471907821338, 'Flexão_Tro': 164.61098414955572, 'Rotação_Tro': 0.3314271581107799}"
32,"{'Flexão_Cab': 153.50013364594164, 'Flexão_Tro': 163.722408940879, 'Rotação_Tro': 0.4758653211797953}"
33,"{'Flexão_Cab': 153.52998996618996, 'Flexão_Tro': 166.1547581432085, 'Rotação_Tro': 0.32866743252877034}"
34,"{'Flexão_Cab': 153.86095673424848, 'Flexão_Tro': 165.42233606528728, 'Rotação_Tro': 0.32755525843027133}"
35,"{'Flexão_Cab': 151.8559215657868, 'Flexão_Tro': 165.16143563945647, 'Rotação_Tro': 0.38131502669036066}"
36,"{'Flexão_Cab': 150.56611288401933, 'Flexão_Tro': 163.7573577827961, 'Rotação_Tro': 0.22692084915982919}"
37,"{'Flexão_Cab': 151.98078181720967, 'Flexão_Tro': 165.6351210142831, 'Rotação_Tro': 0.422951206322117}"
38,"{'Flexão_Cab': 153.19442039134262, 'Flexão_Tro': 166.0066730729401, 'Rotação_Tro': 0.23809439611538066}"
39,"{'Flexão_Cab': 152.79187999706116, 'Flexão_Tro': 165.50561492645326, 'Rotação_Tro': 0.3281181110579467}"
40,"{'Flexão_Cab': 150.68834421280442, 'Flexão_Tro': 164.41370183841167, 'Rotação_Tro': 0.29278084629546464}"
41,"{'Flexão_Cab': 152.0794580712411, 'Flexão_Tro': 166.2547204752356, 'Rotação_Tro': 0.18262539123907245}"
42,"{'Flexão_Cab': 153.1355729188638, 'Flexão_Tro': 166.82284321228434, 'Rotação_Tro': 0.16154755642246363}"
43,"{'Flexão_Cab': 153.41574939188646, 'Flexão_Tro': 165.66571898463226, 'Rotação_Tro': 0.2463303561321012}"
44,"{'Flexão_Cab': 152.38218810474257, 'Flexão_Tro': 165.17186431179624, 'Rotação_Tro': 0.399707708105827}"
45,"{'Flexão_Cab': 152.28673021774392, 'Flexão_Tro': 165.80049703198677, 'Rotação_Tro': 0.3403737191525162}"
