flexao cabeca:	162.3721996315664	flexao tronco:	113.8654366533871	rotacao tronco:	5.4827649654871875
flexao cabeca:	162.47092859843843	flexao tronco:	113.89536054013077	rotacao tronco:	5.4903902111251615
flexao cabeca:	162.61510994688885	flexao tronco:	113.90587325865529	rotacao tronco:	5.4889766833069
flexao cabeca:	162.7783587135582	flexao tronco:	113.87114953409093	rotacao tronco:	5.514102189044238
flexao cabeca:	162.93735251255035	flexao tronco:	113.8915536916483	rotacao tronco:	5.56054679332497
flexao cabeca:	163.05341868366847	flexao tronco:	113.95065871596765	rotacao tronco:	5.579551331972347
flexao cabeca:	163.19067498582476	flexao tronco:	113.96550955740888	rotacao tronco:	5.6146305054831425
flexao cabeca:	163.3254528203548	flexao tronco:	114.01311028321908	rotacao tronco:	5.635847873513614
flexao cabeca:	163.47557450513975	flexao tronco:	114.0785778539647	rotacao tronco:	5.641909723167532
flexao cabeca:	163.50743412829857	flexao tronco:	114.19229321373797	rotacao tronco:	5.69186693422349
flexao cabeca:	163.53291910547782	flexao tronco:	114.26868582196938	rotacao tronco:	5.734657154781892
flexao cabeca:	163.55473902910686	flexao tronco:	114.31583654924637	rotacao tronco:	5.777550549245997
flexao cabeca:	163.55318245208667	flexao tronco:	114.36473655397883	rotacao tronco:	5.823969978988378
flexao cabeca:	163.5337642927658	flexao tronco:	114.40135434386512	rotacao tronco:	5.813918973060191
flexao cabeca:	163.49712553640512	flexao tronco:	114.42839257665169	rotacao tronco:	5.82852588399255
flexao cabeca:	163.48037130185722	flexao tronco:	114.45660288473654	rotacao tronco:	5.858968765393921
flexao cabeca:	163.49366176497313	flexao tronco:	114.44580552915276	rotacao tronco:	5.89966529417338
flexao cabeca:	163.52292840879662	flexao tronco:	114.4447351600672	rotacao tronco:	5.900965463863334
flexao cabeca:	163.5441557452221	flexao tronco:	114.44980661402649	rotacao tronco:	5.901771931614539
flexao cabeca:	163.5715860775048	flexao tronco:	114.44807031914738	rotacao tronco:	5.901968312036638
flexao cabeca:	163.5890923155867	flexao tronco:	114.42830670036801	rotacao tronco:	5.888953744299773
flexao cabeca:	163.6167655765592	flexao tronco:	114.42005673936325	rotacao tronco:	5.863688973253374
flexao cabeca:	163.64865078125857	flexao tronco:	114.38351460057095	rotacao tronco:	5.8303906112113815
flexao cabeca:	163.72928969721764	flexao tronco:	114.33919888484321	rotacao tronco:	5.791261038019778
flexao cabeca:	163.83049599007924	flexao tronco:	114.34507589407161	rotacao tronco:	5.752500223781786
flexao cabeca:	163.91678199957727	flexao tronco:	114.32545120516063	rotacao tronco:	5.730466556887017
flexao cabeca:	164.0088748226314	flexao tronco:	114.32248083570674	rotacao tronco:	5.6996033817978295
flexao cabeca:	164.06406409546094	flexao tronco:	114.2951627456022	rotacao tronco:	5.678467395477946
flexao cabeca:	164.1530258509289	flexao tronco:	114.26819985387554	rotacao tronco:	5.668283997048242
flexao cabeca:	164.19307192237684	flexao tronco:	114.26721616687647	rotacao tronco:	5.625381708008113
flexao cabeca:	164.22490155100166	flexao tronco:	114.2342061213094	rotacao tronco:	5.630605782648536
flexao cabeca:	164.2041399696812	flexao tronco:	114.24111761178992	rotacao tronco:	5.614027859690288
flexao cabeca:	164.16046675614328	flexao tronco:	114.22763288731127	rotacao tronco:	5.624828557648577
flexao cabeca:	164.06417032502316	flexao tronco:	114.23054288570502	rotacao tronco:	5.622464330658314
flexao cabeca:	163.9272698732055	flexao tronco:	114.22422221486315	rotacao tronco:	5.618745411874748
flexao cabeca:	163.7445106846802	flexao tronco:	114.25977188917699	rotacao tronco:	5.6334117753962305
flexao cabeca:	163.50879317624552	flexao tronco:	114.30670804777463	rotacao tronco:	5.628388290795095
flexao cabeca:	163.22202012714774	flexao tronco:	114.37315750292257	rotacao tronco:	5.619106289465171
flexao cabeca:	162.91404798603003	flexao tronco:	114.44884422604201	rotacao tronco:	5.631825310136294
flexao cabeca:	162.5371825700572	flexao tronco:	114.52794313711472	rotacao tronco:	5.606388367378892
flexao cabeca:	162.0955266319519	flexao tronco:	114.58584090303457	rotacao tronco:	5.578065330022094
flexao cabeca:	161.55833212556237	flexao tronco:	114.62183193536877	rotacao tronco:	5.5861614099399866
flexao cabeca:	160.9666452111215	flexao tronco:	114.64481289564645	rotacao tronco:	5.597739612708248
flexao cabeca:	160.49140379125657	flexao tronco:	114.71669477243864	rotacao tronco:	5.576907871070839
flexao cabeca:	159.9756303400111	flexao tronco:	114.82406029343144	rotacao tronco:	5.554113211946768
flexao cabeca:	159.48690002828076	flexao tronco:	114.92017670517474	rotacao tronco:	5.496305559536116
flexao cabeca:	159.01799726519084	flexao tronco:	114.98645952318607	rotacao tronco:	5.471225360078032
flexao cabeca:	158.5926357910107	flexao tronco:	115.03911518744175	rotacao tronco:	5.459535742643019
flexao cabeca:	158.1303234987569	flexao tronco:	115.0851782123512	rotacao tronco:	5.432282802129514
flexao cabeca:	156.94217878359675	flexao tronco:	115.12299257735786	rotacao tronco:	5.422927244376565
flexao cabeca:	156.51898153336032	flexao tronco:	115.16774111784427	rotacao tronco:	5.373067969841548
flexao cabeca:	154.6408866994435	flexao tronco:	115.15947674716156	rotacao tronco:	5.326142607607436
flexao cabeca:	153.24009113025562	flexao tronco:	115.1461259007894	rotacao tronco:	5.322639515225381
flexao cabeca:	151.80006893438255	flexao tronco:	115.11166064753247	rotacao tronco:	5.315292015446065
flexao cabeca:	149.93444736569785	flexao tronco:	115.04426136303691	rotacao tronco:	5.310765761833177
