Frame,Angle
44,"{'Flexão_CotoveloD': 173.24084888754663, 'Flexão_CotoveloE': 177.55688280844146, 'Abdução_OmbroE': 178.2399015470846, 'Abdução_OmbroD': 176.6108452302994, 'Flexão_OmbroE': 128.8009333389158, 'Flexão_OmbroD': 125.34330574320545}"
46,"{'Flexão_CotoveloD': 173.27129404911418, 'Flexão_CotoveloE': 177.5447515226951, 'Abdução_OmbroE': 177.8620738782624, 'Abdução_OmbroD': 176.20158081177445, 'Flexão_OmbroE': 129.08988390874651, 'Flexão_OmbroD': 121.69761839483331}"
48,"{'Flexão_CotoveloD': 171.17316952508918, 'Flexão_CotoveloE': 176.611921064838, 'Abdução_OmbroE': 177.66233835865123, 'Abdução_OmbroD': 175.04611465575928, 'Flexão_OmbroE': 126.6033467596537, 'Flexão_OmbroD': 122.27940918820731}"
50,"{'Flexão_CotoveloD': 172.5422764128517, 'Flexão_CotoveloE': 175.42149739174758, 'Abdução_OmbroE': 176.71702005487927, 'Abdução_OmbroD': 175.45336706993, 'Flexão_OmbroE': 128.76039356664816, 'Flexão_OmbroD': 121.55848609333961}"
52,"{'Flexão_CotoveloD': 171.39196489211537, 'Flexão_CotoveloE': 175.97318002131007, 'Abdução_OmbroE': 176.4496807619865, 'Abdução_OmbroD': 174.51461865865093, 'Flexão_OmbroE': 126.26537833372856, 'Flexão_OmbroD': 123.57172629033565}"
54,"{'Flexão_CotoveloD': 170.12806277702455, 'Flexão_CotoveloE': 176.18820285733747, 'Abdução_OmbroE': 175.95626346957258, 'Abdução_OmbroD': 173.68194965023832, 'Flexão_OmbroE': 126.65223444498938, 'Flexão_OmbroD': 120.65146638993558}"
56,"{'Flexão_CotoveloD': 170.42239669166318, 'Flexão_CotoveloE': 178.57456677090684, 'Abdução_OmbroE': 176.4912219048529, 'Abdução_OmbroD': 174.36253309261195, 'Flexão_OmbroE': 125.47100108501833, 'Flexão_OmbroD': 122.9401023250209}"
58,"{'Flexão_CotoveloD': 171.42168648644483, 'Flexão_CotoveloE': 178.44995580092296, 'Abdução_OmbroE': 175.8381340379827, 'Abdução_OmbroD': 174.32771915169425, 'Flexão_OmbroE': 126.54000864657883, 'Flexão_OmbroD': 124.73973076768155}"
60,"{'Flexão_CotoveloD': 171.345771998694, 'Flexão_CotoveloE': 178.7112054198844, 'Abdução_OmbroE': 176.05042231120103, 'Abdução_OmbroD': 174.85279223182692, 'Flexão_OmbroE': 127.45982281477032, 'Flexão_OmbroD': 121.93975408521607}"
62,"{'Flexão_CotoveloD': 169.68415492008486, 'Flexão_CotoveloE': 178.88851230321131, 'Abdução_OmbroE': 177.3726337044596, 'Abdução_OmbroD': 173.80809527091887, 'Flexão_OmbroE': 121.66676592090357, 'Flexão_OmbroD': 126.59067037474115}"
64,"{'Flexão_CotoveloD': 170.23077021148555, 'Flexão_CotoveloE': 178.0241916532613, 'Abdução_OmbroE': 176.8330741171224, 'Abdução_OmbroD': 173.43004732582176, 'Flexão_OmbroE': 118.37675013206831, 'Flexão_OmbroD': 129.04172616057798}"
66,"{'Flexão_CotoveloD': 169.72611010286707, 'Flexão_CotoveloE': 176.01107805757772, 'Abdução_OmbroE': 176.85314203831183, 'Abdução_OmbroD': 172.55377913055793, 'Flexão_OmbroE': 118.83099595113083, 'Flexão_OmbroD': 129.62091876724196}"
68,"{'Flexão_CotoveloD': 170.35028237303752, 'Flexão_CotoveloE': 174.78955683153805, 'Abdução_OmbroE': 177.36356659221403, 'Abdução_OmbroD': 172.82530711872764, 'Flexão_OmbroE': 118.1491163173379, 'Flexão_OmbroD': 129.35265981915273}"
70,"{'Flexão_CotoveloD': 168.50384526916173, 'Flexão_CotoveloE': 173.4577497872203, 'Abdução_OmbroE': 177.65966133396864, 'Abdução_OmbroD': 172.43304609016366, 'Flexão_OmbroE': 116.11592936697642, 'Flexão_OmbroD': 128.5417133158084}"
72,"{'Flexão_CotoveloD': 166.35950915948376, 'Flexão_CotoveloE': 174.4358173517893, 'Abdução_OmbroE': 176.18665728764523, 'Abdução_OmbroD': 169.35408572632403, 'Flexão_OmbroE': 111.66585658164885, 'Flexão_OmbroD': 130.00613890769839}"
74,"{'Flexão_CotoveloD': 165.93558858984284, 'Flexão_CotoveloE': 174.6288595234213, 'Abdução_OmbroE': 176.14662505885983, 'Abdução_OmbroD': 168.6949945374027, 'Flexão_OmbroE': 111.88981421319085, 'Flexão_OmbroD': 129.60481221211512}"
76,"{'Flexão_CotoveloD': 165.1139023373136, 'Flexão_CotoveloE': 174.21545133148078, 'Abdução_OmbroE': 176.06354007156176, 'Abdução_OmbroD': 168.01980081158365, 'Flexão_OmbroE': 110.3289519670023, 'Flexão_OmbroD': 129.68607869019638}"
78,"{'Flexão_CotoveloD': 167.87688528930917, 'Flexão_CotoveloE': 175.04190771483377, 'Abdução_OmbroE': 175.68624192386966, 'Abdução_OmbroD': 167.88432538849366, 'Flexão_OmbroE': 109.79406243038406, 'Flexão_OmbroD': 127.64733978172059}"
