Frame,Angle
0,"{'Flexão_Cab': 128.9813047626039, 'Flexão_Tro': 141.10744284277092, 'Rotação_Tro': 1.0805591779764103}"
1,"{'Flexão_Cab': 125.81896439566806, 'Flexão_Tro': 141.20850976052637, 'Rotação_Tro': 1.1842108338699724}"
2,"{'Flexão_Cab': 128.2345087686305, 'Flexão_Tro': 148.43378888961178, 'Rotação_Tro': 1.3163229517082549}"
3,"{'Flexão_Cab': 128.06953179353735, 'Flexão_Tro': 145.95000682149555, 'Rotação_Tro': 1.1022125268781184}"
4,"{'Flexão_Cab': 128.34522487136243, 'Flexão_Tro': 144.72996700811711, 'Rotação_Tro': 1.0708849865682883}"
5,"{'Flexão_Cab': 127.52737534947363, 'Flexão_Tro': 143.5909863825505, 'Rotação_Tro': 1.033926309387659}"
6,"{'Flexão_Cab': 128.87530344277724, 'Flexão_Tro': 142.7281597274521, 'Rotação_Tro': 0.8691350829670197}"
7,"{'Flexão_Cab': 126.61818892826867, 'Flexão_Tro': 140.90133179271058, 'Rotação_Tro': 1.2547023456560291}"
8,"{'Flexão_Cab': 127.75769588886891, 'Flexão_Tro': 145.06661175842325, 'Rotação_Tro': 0.9364576803302451}"
9,"{'Flexão_Cab': 128.24986765341038, 'Flexão_Tro': 141.48889269412138, 'Rotação_Tro': 1.429174599504095}"
10,"{'Flexão_Cab': 128.63779301033458, 'Flexão_Tro': 145.820094800537, 'Rotação_Tro': 0.948873678465317}"
11,"{'Flexão_Cab': 129.4125639830393, 'Flexão_Tro': 146.3389809129717, 'Rotação_Tro': 0.902080137830267}"
12,"{'Flexão_Cab': 129.00979894175768, 'Flexão_Tro': 145.82733649719728, 'Rotação_Tro': 1.01079529160445}"
13,"{'Flexão_Cab': 128.96029824409422, 'Flexão_Tro': 143.35479662855133, 'Rotação_Tro': 0.9295567030190115}"
14,"{'Flexão_Cab': 128.82420963823017, 'Flexão_Tro': 146.8579298807308, 'Rotação_Tro': 0.7971943090029461}"
15,"{'Flexão_Cab': 129.2857629108974, 'Flexão_Tro': 146.83199140078645, 'Rotação_Tro': 1.1948878100297964}"
16,"{'Flexão_Cab': 131.01006262935186, 'Flexão_Tro': 150.1511559120885, 'Rotação_Tro': 1.1008658334959893}"
17,"{'Flexão_Cab': 129.6431390100721, 'Flexão_Tro': 148.1898142593643, 'Rotação_Tro': 1.0861007038149433}"
18,"{'Flexão_Cab': 129.41729908798388, 'Flexão_Tro': 148.25439471578585, 'Rotação_Tro': 1.0171134157407782}"
19,"{'Flexão_Cab': 128.33594568860556, 'Flexão_Tro': 143.9378823942434, 'Rotação_Tro': 0.9601619965155019}"
20,"{'Flexão_Cab': 131.02044194264298, 'Flexão_Tro': 146.93254998180794, 'Rotação_Tro': 1.0462690386102276}"
21,"{'Flexão_Cab': 131.97643808701176, 'Flexão_Tro': 146.06606109926895, 'Rotação_Tro': 1.1334210879397228}"
22,"{'Flexão_Cab': 129.18310336635264, 'Flexão_Tro': 140.85215861914457, 'Rotação_Tro': 1.1127958799634645}"
23,"{'Flexão_Cab': 130.75438761379513, 'Flexão_Tro': 143.07543966886016, 'Rotação_Tro': 1.124484434021596}"
24,"{'Flexão_Cab': 129.30042643404408, 'Flexão_Tro': 143.8903963114417, 'Rotação_Tro': 1.139080697109427}"
25,"{'Flexão_Cab': 132.13874135155203, 'Flexão_Tro': 148.03609571976347, 'Rotação_Tro': 1.1075469253788295}"
26,"{'Flexão_Cab': 128.0970208398477, 'Flexão_Tro': 143.3509730085607, 'Rotação_Tro': 0.9960742254253382}"
27,"{'Flexão_Cab': 129.78187940729362, 'Flexão_Tro': 143.71057369651925, 'Rotação_Tro': 0.9807412566160894}"
28,"{'Flexão_Cab': 127.60303461884966, 'Flexão_Tro': 143.71083025709262, 'Rotação_Tro': 1.0132455556816606}"
29,"{'Flexão_Cab': 127.56402503995008, 'Flexão_Tro': 145.08674600410887, 'Rotação_Tro': 1.0798933794415786}"
30,"{'Flexão_Cab': 127.92074178079837, 'Flexão_Tro': 143.28488716471173, 'Rotação_Tro': 1.2865050590951281}"
31,"{'Flexão_Cab': 125.34942824147676, 'Flexão_Tro': 141.2033440164593, 'Rotação_Tro': 1.2723296555964958}"
32,"{'Flexão_Cab': 128.27048033700368, 'Flexão_Tro': 138.9841403273367, 'Rotação_Tro': 1.374913372086387}"
33,"{'Flexão_Cab': 124.9054036875444, 'Flexão_Tro': 139.75026498866552, 'Rotação_Tro': 1.2173299184657969}"
34,"{'Flexão_Cab': 123.51931517247368, 'Flexão_Tro': 139.37273386977034, 'Rotação_Tro': 1.485614226447055}"
35,"{'Flexão_Cab': 120.27083014258841, 'Flexão_Tro': 140.48414257372906, 'Rotação_Tro': 1.6918059544075665}"
36,"{'Flexão_Cab': 123.7238815771433, 'Flexão_Tro': 142.56082890387532, 'Rotação_Tro': 1.5150716417079213}"
