Frame,Angle
0,"{'Flexão_Cab': 68.81493692889703, 'Flexão_Tro': 151.54382961563053, 'Rotação_Tro': 3.717818001651727}"
2,"{'Flexão_Cab': 72.84587317780559, 'Flexão_Tro': 155.0267271649721, 'Rotação_Tro': 3.241937209635193}"
4,"{'Flexão_Cab': 65.96770652244244, 'Flexão_Tro': 150.6099970483433, 'Rotação_Tro': 5.599900529222561}"
6,"{'Flexão_Cab': 64.31173683377128, 'Flexão_Tro': 145.46604889456876, 'Rotação_Tro': 2.185955609840305}"
8,"{'Flexão_Cab': 67.51483929392577, 'Flexão_Tro': 145.1221901957947, 'Rotação_Tro': 2.145312681693126}"
10,"{'Flexão_Cab': 65.1892616488836, 'Flexão_Tro': 149.83482136077635, 'Rotação_Tro': 5.904280775674507}"
12,"{'Flexão_Cab': 65.91602585998322, 'Flexão_Tro': 148.27159821165813, 'Rotação_Tro': 5.807484004548251}"
14,"{'Flexão_Cab': 61.98542228215668, 'Flexão_Tro': 144.13177380242738, 'Rotação_Tro': 6.176117871759586}"
16,"{'Flexão_Cab': 59.494656009162085, 'Flexão_Tro': 144.7644593599249, 'Rotação_Tro': 6.736726564702009}"
18,"{'Flexão_Cab': 60.8422213947197, 'Flexão_Tro': 142.8016360155334, 'Rotação_Tro': 3.925770177965296}"
20,"{'Flexão_Cab': 62.05255817702995, 'Flexão_Tro': 143.76349043578657, 'Rotação_Tro': 6.442049679207215}"
22,"{'Flexão_Cab': 60.45695057151721, 'Flexão_Tro': 142.20936106374126, 'Rotação_Tro': 6.583170865275861}"
24,"{'Flexão_Cab': 62.51824599439041, 'Flexão_Tro': 143.85452673156925, 'Rotação_Tro': 7.784253387326569}"
26,"{'Flexão_Cab': 56.62395698464874, 'Flexão_Tro': 141.45234607507385, 'Rotação_Tro': 6.340241438275668}"
28,"{'Flexão_Cab': 66.0164713411333, 'Flexão_Tro': 146.1726015255981, 'Rotação_Tro': 6.16156954823242}"
30,"{'Flexão_Cab': 71.12871091389165, 'Flexão_Tro': 148.50070291460509, 'Rotação_Tro': 5.591087940526069}"
32,"{'Flexão_Cab': 77.12840826260398, 'Flexão_Tro': 149.27560261659005, 'Rotação_Tro': 1.905900956527226}"
34,"{'Flexão_Cab': 82.64970950348992, 'Flexão_Tro': 151.57158647464146, 'Rotação_Tro': 0.6273868912872762}"
36,"{'Flexão_Cab': 79.41604894913375, 'Flexão_Tro': 148.53931135802392, 'Rotação_Tro': 2.4406468212747474}"
38,"{'Flexão_Cab': 76.41144224059596, 'Flexão_Tro': 147.2119039472624, 'Rotação_Tro': 4.027621087147391}"
40,"{'Flexão_Cab': 63.36235437139658, 'Flexão_Tro': 142.48176375649572, 'Rotação_Tro': 5.041959338703302}"
42,"{'Flexão_Cab': 63.83460621438806, 'Flexão_Tro': 141.23147084947544, 'Rotação_Tro': 4.585469863921036}"
44,"{'Flexão_Cab': 64.65596832004343, 'Flexão_Tro': 143.9745711042404, 'Rotação_Tro': 4.665489733259307}"
46,"{'Flexão_Cab': 65.28116215418665, 'Flexão_Tro': 140.03174680989133, 'Rotação_Tro': 3.075540957799596}"
48,"{'Flexão_Cab': 75.57548811701439, 'Flexão_Tro': 147.13669275922473, 'Rotação_Tro': 2.8303563298472287}"
50,"{'Flexão_Cab': 75.70233666164086, 'Flexão_Tro': 146.62365641049266, 'Rotação_Tro': 2.3401954807901197}"
52,"{'Flexão_Cab': 68.10523961616093, 'Flexão_Tro': 141.7204577131933, 'Rotação_Tro': 3.7292222654552614}"
54,"{'Flexão_Cab': 67.83761705301869, 'Flexão_Tro': 141.16925012234503, 'Rotação_Tro': 5.329025549677749}"
56,"{'Flexão_Cab': 62.77619512674018, 'Flexão_Tro': 137.14687886619805, 'Rotação_Tro': 6.920945840336734}"
58,"{'Flexão_Cab': 63.315288598292256, 'Flexão_Tro': 145.52348603082265, 'Rotação_Tro': 7.431293329133304}"
60,"{'Flexão_Cab': 62.35155614427349, 'Flexão_Tro': 135.6778775584307, 'Rotação_Tro': 4.50113676776963}"
62,"{'Flexão_Cab': 61.57649932335757, 'Flexão_Tro': 141.40555705210429, 'Rotação_Tro': 5.18131058572562}"
64,"{'Flexão_Cab': 62.75164416372779, 'Flexão_Tro': 142.0379672851727, 'Rotação_Tro': 5.208013923910322}"
66,"{'Flexão_Cab': 62.27274292457615, 'Flexão_Tro': 144.62823560771596, 'Rotação_Tro': 2.889256590271379}"
68,"{'Flexão_Cab': 70.35663148540816, 'Flexão_Tro': 152.61596136432735, 'Rotação_Tro': 3.942875686474526}"
70,"{'Flexão_Cab': 66.72839833635517, 'Flexão_Tro': 148.88256352406322, 'Rotação_Tro': 3.9319448598709403}"
72,"{'Flexão_Cab': 67.51531261409055, 'Flexão_Tro': 146.80758600552946, 'Rotação_Tro': 6.840439799681764}"
74,"{'Flexão_Cab': 64.83443441133451, 'Flexão_Tro': 145.05278877475672, 'Rotação_Tro': 4.650534711716007}"
76,"{'Flexão_Cab': 66.47154716316953, 'Flexão_Tro': 148.49937268754786, 'Rotação_Tro': 5.834703750464213}"
78,"{'Flexão_Cab': 60.60829158608988, 'Flexão_Tro': 140.49555670946646, 'Rotação_Tro': 7.159870628143103}"
80,"{'Flexão_Cab': 62.456058954449006, 'Flexão_Tro': 140.0445863704768, 'Rotação_Tro': 8.308403019963414}"
82,"{'Flexão_Cab': 68.1626537919092, 'Flexão_Tro': 142.13181109148144, 'Rotação_Tro': 5.650373944912415}"
84,"{'Flexão_Cab': 68.14146506937085, 'Flexão_Tro': 142.1597451068256, 'Rotação_Tro': 5.696745111921218}"
86,"{'Flexão_Cab': 66.09662016305917, 'Flexão_Tro': 144.05348168080644, 'Rotação_Tro': 5.331505632170476}"
88,"{'Flexão_Cab': 66.68585534696254, 'Flexão_Tro': 139.58153230910642, 'Rotação_Tro': 5.992697481494641}"
90,"{'Flexão_Cab': 66.82079556178834, 'Flexão_Tro': 140.1306950278558, 'Rotação_Tro': 6.963030986185105}"
92,"{'Flexão_Cab': 63.19610335423229, 'Flexão_Tro': 139.28164511287324, 'Rotação_Tro': 8.35655117858342}"
94,"{'Flexão_Cab': 64.19909527231816, 'Flexão_Tro': 140.44679280998884, 'Rotação_Tro': 7.368383287282492}"
96,"{'Flexão_Cab': 67.63560133194744, 'Flexão_Tro': 143.3416305406603, 'Rotação_Tro': 5.7606954024313985}"
98,"{'Flexão_Cab': 61.36459640772193, 'Flexão_Tro': 140.32568306601232, 'Rotação_Tro': 8.125083943896064}"
100,"{'Flexão_Cab': 60.961191370565814, 'Flexão_Tro': 139.97437761234994, 'Rotação_Tro': 7.9035511515858135}"
102,"{'Flexão_Cab': 71.83399580607752, 'Flexão_Tro': 146.42279624789182, 'Rotação_Tro': 5.7913204466171475}"
104,"{'Flexão_Cab': 68.78039327792402, 'Flexão_Tro': 147.83702211452808, 'Rotação_Tro': 7.7151754683921006}"
106,"{'Flexão_Cab': 67.09747456407769, 'Flexão_Tro': 144.4266641496834, 'Rotação_Tro': 6.994256700836734}"
108,"{'Flexão_Cab': 63.795131454643794, 'Flexão_Tro': 145.2093806598966, 'Rotação_Tro': 7.284008538800677}"
110,"{'Flexão_Cab': 63.17461487211126, 'Flexão_Tro': 145.44403441263592, 'Rotação_Tro': 7.4809061095896325}"
112,"{'Flexão_Cab': 59.94723267353622, 'Flexão_Tro': 141.78521064103887, 'Rotação_Tro': 7.673146834240874}"
114,"{'Flexão_Cab': 60.22438012285433, 'Flexão_Tro': 140.95918956993816, 'Rotação_Tro': 7.738297291845259}"
116,"{'Flexão_Cab': 63.91878519852828, 'Flexão_Tro': 141.4919330014781, 'Rotação_Tro': 7.3204655784665045}"
118,"{'Flexão_Cab': 60.996764103972154, 'Flexão_Tro': 139.6145707864015, 'Rotação_Tro': 6.638077552549958}"
120,"{'Flexão_Cab': 63.573165657849145, 'Flexão_Tro': 142.8770656053607, 'Rotação_Tro': 7.714868931424826}"
122,"{'Flexão_Cab': 62.656799084062655, 'Flexão_Tro': 142.2590911372965, 'Rotação_Tro': 7.7555906855726064}"
124,"{'Flexão_Cab': 61.48874806465564, 'Flexão_Tro': 141.4537021828712, 'Rotação_Tro': 7.075288787636637}"
126,"{'Flexão_Cab': 65.31481970151627, 'Flexão_Tro': 143.78607025979375, 'Rotação_Tro': 7.795530645165136}"
128,"{'Flexão_Cab': 60.57556856279443, 'Flexão_Tro': 139.52213403612419, 'Rotação_Tro': 6.865414911169623}"
130,"{'Flexão_Cab': 60.45605241300272, 'Flexão_Tro': 140.66621948425046, 'Rotação_Tro': 5.2453937306078835}"
132,"{'Flexão_Cab': 64.21872454014785, 'Flexão_Tro': 138.46701608920213, 'Rotação_Tro': 8.537505829600567}"
134,"{'Flexão_Cab': 61.00373907078642, 'Flexão_Tro': 130.81786593602754, 'Rotação_Tro': 7.156470465519603}"
