Frame,Angle
48,"{'Flexão_Cab': 124.13295262220171, 'Flexão_Tro': 174.39071009710955, 'Rotação_Tro': 1.9997842920639681}"
49,"{'Flexão_Cab': 120.44948541222874, 'Flexão_Tro': 170.60490608364964, 'Rotação_Tro': 1.5696127110298101}"
50,"{'Flexão_Cab': 121.23005664590254, 'Flexão_Tro': 172.0576696866498, 'Rotação_Tro': 1.544645376114683}"
51,"{'Flexão_Cab': 122.05740887953098, 'Flexão_Tro': 169.40616789942257, 'Rotação_Tro': 1.8221759572629268}"
52,"{'Flexão_Cab': 125.28170685346926, 'Flexão_Tro': 167.2807225511688, 'Rotação_Tro': 2.1201047391572785}"
53,"{'Flexão_Cab': 126.02896904184053, 'Flexão_Tro': 170.86071976764052, 'Rotação_Tro': 1.8899090219870065}"
54,"{'Flexão_Cab': 126.95131236541243, 'Flexão_Tro': 165.0141983209395, 'Rotação_Tro': 1.8501969999990144}"
55,"{'Flexão_Cab': 122.97701781120759, 'Flexão_Tro': 169.18131825702403, 'Rotação_Tro': 1.727740445393618}"
56,"{'Flexão_Cab': 123.47929648733756, 'Flexão_Tro': 167.39065566471837, 'Rotação_Tro': 2.121176252359829}"
57,"{'Flexão_Cab': 124.43955744100477, 'Flexão_Tro': 167.2737876287793, 'Rotação_Tro': 2.0072377102420087}"
58,"{'Flexão_Cab': 121.77383166645136, 'Flexão_Tro': 168.54134359669098, 'Rotação_Tro': 1.7247750346977742}"
59,"{'Flexão_Cab': 120.33238349957594, 'Flexão_Tro': 172.60752532155294, 'Rotação_Tro': 1.8169654703956581}"
60,"{'Flexão_Cab': 123.58802208368698, 'Flexão_Tro': 171.98947521283333, 'Rotação_Tro': 1.2561467216425106}"
61,"{'Flexão_Cab': 125.06726043556571, 'Flexão_Tro': 169.54659588516927, 'Rotação_Tro': 0.9463177092874187}"
62,"{'Flexão_Cab': 125.80069221478382, 'Flexão_Tro': 171.608648847955, 'Rotação_Tro': 1.104397640299209}"
63,"{'Flexão_Cab': 125.60844373346933, 'Flexão_Tro': 167.07712052451393, 'Rotação_Tro': 1.0910606072092244}"
64,"{'Flexão_Cab': 122.62372348940397, 'Flexão_Tro': 172.29875844251376, 'Rotação_Tro': 1.2964716214454943}"
65,"{'Flexão_Cab': 122.82129802203505, 'Flexão_Tro': 172.2818290261586, 'Rotação_Tro': 1.2456262970445633}"
66,"{'Flexão_Cab': 122.24785702874419, 'Flexão_Tro': 171.5637698549458, 'Rotação_Tro': 1.3514508445696054}"
67,"{'Flexão_Cab': 122.24267865368685, 'Flexão_Tro': 172.38590989809768, 'Rotação_Tro': 1.020486469006768}"
68,"{'Flexão_Cab': 119.81021487401608, 'Flexão_Tro': 170.3713699494383, 'Rotação_Tro': 1.2378371528006606}"
69,"{'Flexão_Cab': 120.93723241860616, 'Flexão_Tro': 172.28309331030016, 'Rotação_Tro': 1.3820750251944323}"
70,"{'Flexão_Cab': 117.23935233153553, 'Flexão_Tro': 172.90445041816773, 'Rotação_Tro': 1.3253187192477387}"
71,"{'Flexão_Cab': 118.75840334543578, 'Flexão_Tro': 173.29339827156454, 'Rotação_Tro': 1.0218644102879337}"
72,"{'Flexão_Cab': 119.98103928103224, 'Flexão_Tro': 173.0526315539123, 'Rotação_Tro': 1.0970480001004717}"
73,"{'Flexão_Cab': 118.28316290356645, 'Flexão_Tro': 173.3596305721656, 'Rotação_Tro': 0.9355665890621588}"
74,"{'Flexão_Cab': 116.14270228817114, 'Flexão_Tro': 174.16458244431334, 'Rotação_Tro': 1.4494278335008324}"
75,"{'Flexão_Cab': 118.04140637759008, 'Flexão_Tro': 173.76402206068238, 'Rotação_Tro': 1.1820625590839244}"
76,"{'Flexão_Cab': 118.53844485142798, 'Flexão_Tro': 170.79881273869205, 'Rotação_Tro': 1.3814266209011574}"
77,"{'Flexão_Cab': 118.25516547548139, 'Flexão_Tro': 172.27055443304866, 'Rotação_Tro': 1.2431958729333774}"
78,"{'Flexão_Cab': 120.31659481659071, 'Flexão_Tro': 169.36217477692736, 'Rotação_Tro': 1.3695035568621095}"
79,"{'Flexão_Cab': 123.26380397644894, 'Flexão_Tro': 170.18284724030295, 'Rotação_Tro': 1.3035455265302298}"
80,"{'Flexão_Cab': 124.1973365152189, 'Flexão_Tro': 169.3821199532681, 'Rotação_Tro': 1.6900381144482568}"
81,"{'Flexão_Cab': 120.9535020624325, 'Flexão_Tro': 171.68030800474813, 'Rotação_Tro': 1.974706377798557}"
82,"{'Flexão_Cab': 122.92636991639455, 'Flexão_Tro': 171.81903799064963, 'Rotação_Tro': 1.3999259446328423}"
83,"{'Flexão_Cab': 123.15951636747255, 'Flexão_Tro': 167.2088966488147, 'Rotação_Tro': 1.1494719717464168}"
84,"{'Flexão_Cab': 125.53760549247548, 'Flexão_Tro': 166.47229682333642, 'Rotação_Tro': 1.4085555952098578}"
85,"{'Flexão_Cab': 123.78472552697616, 'Flexão_Tro': 169.30860714985548, 'Rotação_Tro': 1.6395783242961168}"
86,"{'Flexão_Cab': 124.51958593870123, 'Flexão_Tro': 171.78666976442662, 'Rotação_Tro': 1.584580544148735}"
87,"{'Flexão_Cab': 124.43302634897069, 'Flexão_Tro': 171.6533552373339, 'Rotação_Tro': 1.8625770914121216}"
88,"{'Flexão_Cab': 125.45446557046301, 'Flexão_Tro': 173.30689488208174, 'Rotação_Tro': 2.0566090758406377}"
