Frame,Angle
0,"{'Flexão_Cab': 148.16675535697968, 'Flexão_Tro': 136.24802041864464, 'Rotação_Tro': 6.86007607693023}"
2,"{'Flexão_Cab': 148.0808607563343, 'Flexão_Tro': 130.50942597223008, 'Rotação_Tro': 7.2960423373208885}"
4,"{'Flexão_Cab': 150.7172831492822, 'Flexão_Tro': 131.21801994676747, 'Rotação_Tro': 7.665477125109754}"
6,"{'Flexão_Cab': 149.96389314397015, 'Flexão_Tro': 130.99917807464243, 'Rotação_Tro': 8.455315323168918}"
8,"{'Flexão_Cab': 149.16337609407816, 'Flexão_Tro': 134.8965308531052, 'Rotação_Tro': 7.895751743143348}"
10,"{'Flexão_Cab': 150.9373906671147, 'Flexão_Tro': 133.80194109660724, 'Rotação_Tro': 7.736236334580849}"
12,"{'Flexão_Cab': 151.46381290064744, 'Flexão_Tro': 128.1442311913606, 'Rotação_Tro': 6.924073200497014}"
14,"{'Flexão_Cab': 151.62339516389892, 'Flexão_Tro': 130.64206683124135, 'Rotação_Tro': 7.604914298185085}"
16,"{'Flexão_Cab': 151.41566581261011, 'Flexão_Tro': 133.6154546496696, 'Rotação_Tro': 6.470021038035906}"
18,"{'Flexão_Cab': 152.1897642472114, 'Flexão_Tro': 123.46705021355146, 'Rotação_Tro': 6.402240258295968}"
20,"{'Flexão_Cab': 149.33404087843766, 'Flexão_Tro': 131.0521253890415, 'Rotação_Tro': 7.348351612995066}"
22,"{'Flexão_Cab': 150.98368650377014, 'Flexão_Tro': 131.55544454382272, 'Rotação_Tro': 7.151532993395178}"
24,"{'Flexão_Cab': 147.2314040817664, 'Flexão_Tro': 132.40273112061806, 'Rotação_Tro': 6.9313667172501185}"
26,"{'Flexão_Cab': 148.68233615139343, 'Flexão_Tro': 130.51069995736987, 'Rotação_Tro': 7.130769134114501}"
28,"{'Flexão_Cab': 149.24165259134895, 'Flexão_Tro': 132.09384479972132, 'Rotação_Tro': 7.454671483595134}"
30,"{'Flexão_Cab': 148.6560160461765, 'Flexão_Tro': 131.56272292552757, 'Rotação_Tro': 7.849523618267031}"
32,"{'Flexão_Cab': 149.10704278021822, 'Flexão_Tro': 132.58653531556723, 'Rotação_Tro': 7.0328528670821076}"
