Frame,Angle
0,"{'Flexão_CotoveloD': 84.15815477804779, 'Flexão_CotoveloE': 112.81672451127102, 'Abdução_OmbroE': 148.63801567107342, 'Abdução_OmbroD': 120.44940505676652, 'Flexão_OmbroE': 87.47117662023027, 'Flexão_OmbroD': 40.08271968912351}"
1,"{'Flexão_CotoveloD': 79.31345280678084, 'Flexão_CotoveloE': 106.04180901571955, 'Abdução_OmbroE': 145.80473562116114, 'Abdução_OmbroD': 117.59404277770429, 'Flexão_OmbroE': 78.25113617374323, 'Flexão_OmbroD': 33.54744735428869}"
2,"{'Flexão_CotoveloD': 82.5531599438214, 'Flexão_CotoveloE': 108.02433920902587, 'Abdução_OmbroE': 146.45967523248578, 'Abdução_OmbroD': 117.48001835132001, 'Flexão_OmbroE': 75.5571032196597, 'Flexão_OmbroD': 32.24200754351986}"
3,"{'Flexão_CotoveloD': 79.79270209053144, 'Flexão_CotoveloE': 105.19858544554987, 'Abdução_OmbroE': 143.89337130780203, 'Abdução_OmbroD': 116.82467183397338, 'Flexão_OmbroE': 76.40665015201616, 'Flexão_OmbroD': 32.74018272370114}"
4,"{'Flexão_CotoveloD': 76.98501676050424, 'Flexão_CotoveloE': 104.60828547571958, 'Abdução_OmbroE': 144.64713534179765, 'Abdução_OmbroD': 117.6244455855196, 'Flexão_OmbroE': 75.44362089643893, 'Flexão_OmbroD': 32.203763336351045}"
5,"{'Flexão_CotoveloD': 83.15231847502547, 'Flexão_CotoveloE': 110.98119654796326, 'Abdução_OmbroE': 145.5357449302823, 'Abdução_OmbroD': 115.7491447054218, 'Flexão_OmbroE': 77.26211745437945, 'Flexão_OmbroD': 30.48256067551071}"
6,"{'Flexão_CotoveloD': 74.61708302291875, 'Flexão_CotoveloE': 105.3576263561841, 'Abdução_OmbroE': 143.0119908071694, 'Abdução_OmbroD': 120.33125445117443, 'Flexão_OmbroE': 76.49318739133909, 'Flexão_OmbroD': 31.61567923670063}"
7,"{'Flexão_CotoveloD': 76.63545566771363, 'Flexão_CotoveloE': 105.97284444528012, 'Abdução_OmbroE': 144.84545161153707, 'Abdução_OmbroD': 119.36939964363499, 'Flexão_OmbroE': 76.86346268537004, 'Flexão_OmbroD': 32.873297492368124}"
8,"{'Flexão_CotoveloD': 79.83382055230568, 'Flexão_CotoveloE': 108.33880704344914, 'Abdução_OmbroE': 142.87644712682226, 'Abdução_OmbroD': 120.09263048590859, 'Flexão_OmbroE': 77.48907728541516, 'Flexão_OmbroD': 31.47768843015868}"
9,"{'Flexão_CotoveloD': 77.50506484455357, 'Flexão_CotoveloE': 106.39545341863447, 'Abdução_OmbroE': 142.24083000083442, 'Abdução_OmbroD': 120.84413222240931, 'Flexão_OmbroE': 76.36953200808053, 'Flexão_OmbroD': 30.933951006629627}"
10,"{'Flexão_CotoveloD': 82.57065279361454, 'Flexão_CotoveloE': 108.55477629673885, 'Abdução_OmbroE': 150.4891243338364, 'Abdução_OmbroD': 114.6396147765707, 'Flexão_OmbroE': 82.10235999829837, 'Flexão_OmbroD': 34.387123503342906}"
11,"{'Flexão_CotoveloD': 82.62993360483834, 'Flexão_CotoveloE': 112.99722539459019, 'Abdução_OmbroE': 152.91967524493302, 'Abdução_OmbroD': 113.28564692762383, 'Flexão_OmbroE': 86.31564310409587, 'Flexão_OmbroD': 36.95890991410812}"
12,"{'Flexão_CotoveloD': 80.53541455086858, 'Flexão_CotoveloE': 108.84969713761184, 'Abdução_OmbroE': 152.57118226053456, 'Abdução_OmbroD': 112.0095254136646, 'Flexão_OmbroE': 80.57925645411967, 'Flexão_OmbroD': 31.864106391592713}"
13,"{'Flexão_CotoveloD': 84.69740506601288, 'Flexão_CotoveloE': 112.80330402634556, 'Abdução_OmbroE': 154.8656144880933, 'Abdução_OmbroD': 114.38315969765203, 'Flexão_OmbroE': 84.03631621546731, 'Flexão_OmbroD': 34.37857358116736}"
14,"{'Flexão_CotoveloD': 84.06134329668683, 'Flexão_CotoveloE': 111.99670848382037, 'Abdução_OmbroE': 154.43397720223098, 'Abdução_OmbroD': 115.35045024133505, 'Flexão_OmbroE': 81.5362057014376, 'Flexão_OmbroD': 33.08884416030878}"
15,"{'Flexão_CotoveloD': 85.5549102152738, 'Flexão_CotoveloE': 110.41642840843437, 'Abdução_OmbroE': 158.31837482219106, 'Abdução_OmbroD': 115.16367823495258, 'Flexão_OmbroE': 90.48151638032121, 'Flexão_OmbroD': 37.680741587304226}"
16,"{'Flexão_CotoveloD': 82.63185136966553, 'Flexão_CotoveloE': 110.13316793143542, 'Abdução_OmbroE': 155.97712474884347, 'Abdução_OmbroD': 117.91485048270187, 'Flexão_OmbroE': 91.4886936468884, 'Flexão_OmbroD': 40.64052754926354}"
17,"{'Flexão_CotoveloD': 87.87148680107019, 'Flexão_CotoveloE': 113.43103628793851, 'Abdução_OmbroE': 159.03308438690183, 'Abdução_OmbroD': 117.52050261010152, 'Flexão_OmbroE': 90.82028340760955, 'Flexão_OmbroD': 38.15768834155409}"
18,"{'Flexão_CotoveloD': 88.8188674721385, 'Flexão_CotoveloE': 113.77014000692387, 'Abdução_OmbroE': 158.08659943439903, 'Abdução_OmbroD': 117.67269785219911, 'Flexão_OmbroE': 90.99901666997914, 'Flexão_OmbroD': 40.37980176955401}"
19,"{'Flexão_CotoveloD': 83.43056776231353, 'Flexão_CotoveloE': 110.0927533902173, 'Abdução_OmbroE': 152.8739831750445, 'Abdução_OmbroD': 117.50907955716752, 'Flexão_OmbroE': 85.63608413908935, 'Flexão_OmbroD': 37.26961493180363}"
20,"{'Flexão_CotoveloD': 94.90131786891766, 'Flexão_CotoveloE': 117.92477584851312, 'Abdução_OmbroE': 159.85117221083112, 'Abdução_OmbroD': 121.31634747064818, 'Flexão_OmbroE': 91.70304634493154, 'Flexão_OmbroD': 41.010444978497475}"
21,"{'Flexão_CotoveloD': 92.7819405096229, 'Flexão_CotoveloE': 113.79952041114733, 'Abdução_OmbroE': 157.70221993580142, 'Abdução_OmbroD': 120.97845353172389, 'Flexão_OmbroE': 87.1255239281766, 'Flexão_OmbroD': 38.04527312381839}"
22,"{'Flexão_CotoveloD': 91.29898975332955, 'Flexão_CotoveloE': 109.60806003918513, 'Abdução_OmbroE': 159.24294537259422, 'Abdução_OmbroD': 117.77251723097395, 'Flexão_OmbroE': 88.04948173531524, 'Flexão_OmbroD': 37.69348853633937}"
23,"{'Flexão_CotoveloD': 95.10668716984253, 'Flexão_CotoveloE': 110.47150796135725, 'Abdução_OmbroE': 161.05747572535176, 'Abdução_OmbroD': 117.72217116045488, 'Flexão_OmbroE': 90.4804660391741, 'Flexão_OmbroD': 38.54220264823499}"
24,"{'Flexão_CotoveloD': 100.40111964110847, 'Flexão_CotoveloE': 115.65822559288988, 'Abdução_OmbroE': 164.63706212188154, 'Abdução_OmbroD': 119.55120151511343, 'Flexão_OmbroE': 94.64954769562308, 'Flexão_OmbroD': 41.1373373119512}"
25,"{'Flexão_CotoveloD': 96.78347483840516, 'Flexão_CotoveloE': 116.803360841789, 'Abdução_OmbroE': 162.99992345090737, 'Abdução_OmbroD': 121.29801320747221, 'Flexão_OmbroE': 95.76283129787963, 'Flexão_OmbroD': 44.120014555121}"
26,"{'Flexão_CotoveloD': 100.40712696726537, 'Flexão_CotoveloE': 120.4369431665047, 'Abdução_OmbroE': 161.85364717045178, 'Abdução_OmbroD': 120.41360046291301, 'Flexão_OmbroE': 96.40837148255285, 'Flexão_OmbroD': 44.984901447101436}"
27,"{'Flexão_CotoveloD': 97.87778084792534, 'Flexão_CotoveloE': 119.07363378763878, 'Abdução_OmbroE': 162.41230908284666, 'Abdução_OmbroD': 120.12088854853151, 'Flexão_OmbroE': 96.14521484236762, 'Flexão_OmbroD': 47.260367330287295}"
28,"{'Flexão_CotoveloD': 99.35363113846272, 'Flexão_CotoveloE': 120.01615296921747, 'Abdução_OmbroE': 163.21160240137283, 'Abdução_OmbroD': 121.76392183956253, 'Flexão_OmbroE': 96.27981120953582, 'Flexão_OmbroD': 49.0408886830443}"
