Frame,Angle
0,"{'Flexão_Cab': 137.6543715260609, 'Flexão_Tro': 175.57652828231355, 'Rotação_Tro': 0.29531445544368345}"
1,"{'Flexão_Cab': 137.50326472101614, 'Flexão_Tro': 176.59569059915185, 'Rotação_Tro': 0.3092602775879209}"
2,"{'Flexão_Cab': 134.78583549938452, 'Flexão_Tro': 173.66161386662543, 'Rotação_Tro': 0.6376125752470789}"
3,"{'Flexão_Cab': 135.36482271306392, 'Flexão_Tro': 172.52075253705667, 'Rotação_Tro': 0.2834964097613994}"
4,"{'Flexão_Cab': 135.86401694803914, 'Flexão_Tro': 170.99153895539968, 'Rotação_Tro': 0.5195729573545623}"
5,"{'Flexão_Cab': 135.30417409204614, 'Flexão_Tro': 174.92710201361757, 'Rotação_Tro': 0.7323399043279328}"
6,"{'Flexão_Cab': 135.05719224266795, 'Flexão_Tro': 174.66607690170989, 'Rotação_Tro': 1.102523528604586}"
7,"{'Flexão_Cab': 135.56021225804702, 'Flexão_Tro': 175.40857752980895, 'Rotação_Tro': 1.213829039986946}"
8,"{'Flexão_Cab': 135.37169868674587, 'Flexão_Tro': 171.519452435965, 'Rotação_Tro': 0.7013161689532604}"
9,"{'Flexão_Cab': 134.70122333522863, 'Flexão_Tro': 173.03088385492373, 'Rotação_Tro': 0.7342805004868683}"
10,"{'Flexão_Cab': 135.21282552534683, 'Flexão_Tro': 174.90960511799983, 'Rotação_Tro': 0.7720105649830367}"
11,"{'Flexão_Cab': 136.34187221328133, 'Flexão_Tro': 174.9235256478915, 'Rotação_Tro': 0.7616049293006175}"
12,"{'Flexão_Cab': 136.46380677719287, 'Flexão_Tro': 176.8189334028515, 'Rotação_Tro': 0.7009167393208963}"
13,"{'Flexão_Cab': 137.19323358886575, 'Flexão_Tro': 179.5240486852187, 'Rotação_Tro': 0.835434602193345}"
14,"{'Flexão_Cab': 139.57136728777743, 'Flexão_Tro': 177.64286893356044, 'Rotação_Tro': 0.7902649477408448}"
15,"{'Flexão_Cab': 140.24227557635587, 'Flexão_Tro': 175.2385248834927, 'Rotação_Tro': 0.6752816153891541}"
16,"{'Flexão_Cab': 139.47251508354174, 'Flexão_Tro': 178.39246611547543, 'Rotação_Tro': 0.8407235855105828}"
17,"{'Flexão_Cab': 138.38152338992975, 'Flexão_Tro': 178.493726900906, 'Rotação_Tro': 1.3124539645114484}"
18,"{'Flexão_Cab': 139.42311643569457, 'Flexão_Tro': 178.833024350229, 'Rotação_Tro': 1.3606671287456344}"
19,"{'Flexão_Cab': 140.38905024854614, 'Flexão_Tro': 176.51632466856688, 'Rotação_Tro': 1.4729670213252488}"
