Frame,Angle
46,"{'Flexão_CotoveloD': 173.52787558038554, 'Flexão_CotoveloE': 177.05955193015572, 'Abdução_OmbroE': 177.39965502056464, 'Abdução_OmbroD': 174.16644131710777, 'Flexão_OmbroE': 116.95656860857383, 'Flexão_OmbroD': 134.11879658248492}"
48,"{'Flexão_CotoveloD': 171.44895985564935, 'Flexão_CotoveloE': 176.2796412905769, 'Abdução_OmbroE': 176.8933927712047, 'Abdução_OmbroD': 172.6694609096828, 'Flexão_OmbroE': 116.15425647499228, 'Flexão_OmbroD': 132.9326895593511}"
50,"{'Flexão_CotoveloD': 173.64635942357543, 'Flexão_CotoveloE': 177.86224321463123, 'Abdução_OmbroE': 175.68298286449806, 'Abdução_OmbroD': 169.87243094885113, 'Flexão_OmbroE': 113.37593777072219, 'Flexão_OmbroD': 129.13542890939897}"
52,"{'Flexão_CotoveloD': 172.76217919339135, 'Flexão_CotoveloE': 177.15581504974773, 'Abdução_OmbroE': 175.18422178246587, 'Abdução_OmbroD': 168.8604417154784, 'Flexão_OmbroE': 109.43583083233563, 'Flexão_OmbroD': 130.85350670178374}"
54,"{'Flexão_CotoveloD': 169.08317669401458, 'Flexão_CotoveloE': 175.51047932957576, 'Abdução_OmbroE': 172.76591457556395, 'Abdução_OmbroD': 165.7809825113753, 'Flexão_OmbroE': 112.15707122066395, 'Flexão_OmbroD': 123.65265046517115}"
56,"{'Flexão_CotoveloD': 164.6559614264167, 'Flexão_CotoveloE': 174.44694443756555, 'Abdução_OmbroE': 172.92120586498237, 'Abdução_OmbroD': 165.79723252386032, 'Flexão_OmbroE': 111.53215617793546, 'Flexão_OmbroD': 124.69037343350152}"
58,"{'Flexão_CotoveloD': 156.74843796341167, 'Flexão_CotoveloE': 172.9550181775954, 'Abdução_OmbroE': 171.737160814016, 'Abdução_OmbroD': 163.9980625803569, 'Flexão_OmbroE': 112.07271886686688, 'Flexão_OmbroD': 121.86099387602474}"
60,"{'Flexão_CotoveloD': 71.57751452970213, 'Flexão_CotoveloE': 139.51426206741286, 'Abdução_OmbroE': 164.95631409502462, 'Abdução_OmbroD': 156.45213626137553, 'Flexão_OmbroE': 111.20031431038481, 'Flexão_OmbroD': 110.88246206606215}"
62,"{'Flexão_CotoveloD': 177.23442564603204, 'Flexão_CotoveloE': 174.22783887597697, 'Abdução_OmbroE': 173.39551409489317, 'Abdução_OmbroD': 170.37317721091372, 'Flexão_OmbroE': 109.84706773434567, 'Flexão_OmbroD': 130.6573453330511}"
64,"{'Flexão_CotoveloD': 175.6175913408768, 'Flexão_CotoveloE': 171.95355110465738, 'Abdução_OmbroE': 171.46064081127727, 'Abdução_OmbroD': 171.38722884983108, 'Flexão_OmbroE': 111.11301483214676, 'Flexão_OmbroD': 127.56867440861092}"
66,"{'Flexão_CotoveloD': 58.24549401074553, 'Flexão_CotoveloE': 159.49523840691478, 'Abdução_OmbroE': 167.43699432545992, 'Abdução_OmbroD': 157.9308399543262, 'Flexão_OmbroE': 109.88041604532654, 'Flexão_OmbroD': 115.82506781207472}"
68,"{'Flexão_CotoveloD': 50.95573052390856, 'Flexão_CotoveloE': 165.9024130173559, 'Abdução_OmbroE': 168.11125732010106, 'Abdução_OmbroD': 157.64363212228554, 'Flexão_OmbroE': 107.44555979431732, 'Flexão_OmbroD': 116.43516379076591}"
70,"{'Flexão_CotoveloD': 76.27612789402669, 'Flexão_CotoveloE': 167.7551817105671, 'Abdução_OmbroE': 168.03359901710738, 'Abdução_OmbroD': 158.55372075692136, 'Flexão_OmbroE': 111.76975541822998, 'Flexão_OmbroD': 113.82550741254556}"
72,"{'Flexão_CotoveloD': 69.13905391447035, 'Flexão_CotoveloE': 148.35610561365442, 'Abdução_OmbroE': 163.42769006503005, 'Abdução_OmbroD': 155.52155518293324, 'Flexão_OmbroE': 110.40605556149748, 'Flexão_OmbroD': 108.01423253142312}"
74,"{'Flexão_CotoveloD': 64.07303537575183, 'Flexão_CotoveloE': 84.25871926549043, 'Abdução_OmbroE': 138.04951459987734, 'Abdução_OmbroD': 141.62167327010997, 'Flexão_OmbroE': 100.0508079087735, 'Flexão_OmbroD': 74.66764893774217}"
76,"{'Flexão_CotoveloD': 69.38513653497758, 'Flexão_CotoveloE': 96.98923217522889, 'Abdução_OmbroE': 136.51294748011242, 'Abdução_OmbroD': 137.21578750927915, 'Flexão_OmbroE': 101.55401559537204, 'Flexão_OmbroD': 65.33592906080108}"
78,"{'Flexão_CotoveloD': 64.17377004784346, 'Flexão_CotoveloE': 90.76001215919885, 'Abdução_OmbroE': 140.71570954911488, 'Abdução_OmbroD': 143.53020878180195, 'Flexão_OmbroE': 100.4467854406589, 'Flexão_OmbroD': 82.09068971186977}"
80,"{'Flexão_CotoveloD': 68.06679564964615, 'Flexão_CotoveloE': 101.85981122630984, 'Abdução_OmbroE': 137.20951366715062, 'Abdução_OmbroD': 140.2783697582786, 'Flexão_OmbroE': 102.02172819754956, 'Flexão_OmbroD': 65.88058267039936}"
82,"{'Flexão_CotoveloD': 66.70460538940874, 'Flexão_CotoveloE': 97.04229510011218, 'Abdução_OmbroE': 137.78919325406565, 'Abdução_OmbroD': 140.9160662163847, 'Flexão_OmbroE': 101.7222482268881, 'Flexão_OmbroD': 68.84408095516865}"
84,"{'Flexão_CotoveloD': 62.326425298774666, 'Flexão_CotoveloE': 84.17899991273747, 'Abdução_OmbroE': 141.6797742968501, 'Abdução_OmbroD': 143.32857886717917, 'Flexão_OmbroE': 100.20252394410511, 'Flexão_OmbroD': 83.86849192586327}"
86,"{'Flexão_CotoveloD': 63.43853999674509, 'Flexão_CotoveloE': 148.53204879005477, 'Abdução_OmbroE': 157.21179408553056, 'Abdução_OmbroD': 147.57995713464152, 'Flexão_OmbroE': 106.43017856853797, 'Flexão_OmbroD': 101.8814425610502}"
88,"{'Flexão_CotoveloD': 58.93406372934811, 'Flexão_CotoveloE': 150.1677907860082, 'Abdução_OmbroE': 156.63500547266457, 'Abdução_OmbroD': 145.76565278599543, 'Flexão_OmbroE': 104.30087288529451, 'Flexão_OmbroD': 99.17315660921764}"
90,"{'Flexão_CotoveloD': 58.615259862074765, 'Flexão_CotoveloE': 122.88377729482164, 'Abdução_OmbroE': 154.73747481319947, 'Abdução_OmbroD': 146.16787655078443, 'Flexão_OmbroE': 100.70610039654561, 'Flexão_OmbroD': 100.79724247324452}"
92,"{'Flexão_CotoveloD': 58.376543347455126, 'Flexão_CotoveloE': 100.23126208052753, 'Abdução_OmbroE': 148.83350928135843, 'Abdução_OmbroD': 146.9225521811605, 'Flexão_OmbroE': 99.9372248603206, 'Flexão_OmbroD': 96.7112692181925}"
94,"{'Flexão_CotoveloD': 65.44946246775226, 'Flexão_CotoveloE': 166.3784097766095, 'Abdução_OmbroE': 160.82391168982383, 'Abdução_OmbroD': 147.79774406605787, 'Flexão_OmbroE': 103.11791102312571, 'Flexão_OmbroD': 105.62948252630629}"
96,"{'Flexão_CotoveloD': 55.46135650254365, 'Flexão_CotoveloE': 173.2990141738309, 'Abdução_OmbroE': 166.31309175423394, 'Abdução_OmbroD': 150.91091991094544, 'Flexão_OmbroE': 106.52929986543663, 'Flexão_OmbroD': 110.21654003584713}"
98,"{'Flexão_CotoveloD': 63.66679014416735, 'Flexão_CotoveloE': 163.18442002766582, 'Abdução_OmbroE': 160.99375525479985, 'Abdução_OmbroD': 147.68456925317165, 'Flexão_OmbroE': 106.73969769587983, 'Flexão_OmbroD': 103.05954752286809}"
100,"{'Flexão_CotoveloD': 66.53583477448854, 'Flexão_CotoveloE': 163.7740105222838, 'Abdução_OmbroE': 161.05636478425473, 'Abdução_OmbroD': 146.7324238981631, 'Flexão_OmbroE': 106.16344695930401, 'Flexão_OmbroD': 102.39338224047937}"
102,"{'Flexão_CotoveloD': 63.62223188625205, 'Flexão_CotoveloE': 137.9973469266991, 'Abdução_OmbroE': 157.03077399089153, 'Abdução_OmbroD': 147.69736786538812, 'Flexão_OmbroE': 105.65509456744034, 'Flexão_OmbroD': 99.72189145194591}"
104,"{'Flexão_CotoveloD': 64.63606602735264, 'Flexão_CotoveloE': 145.73290307902639, 'Abdução_OmbroE': 158.11264496965381, 'Abdução_OmbroD': 146.9599044940579, 'Flexão_OmbroE': 104.8769205812961, 'Flexão_OmbroD': 101.03463973180445}"
106,"{'Flexão_CotoveloD': 65.97860355709196, 'Flexão_CotoveloE': 133.92101842204613, 'Abdução_OmbroE': 154.90402126701537, 'Abdução_OmbroD': 145.22770791467048, 'Flexão_OmbroE': 104.39394870028647, 'Flexão_OmbroD': 97.2533071040748}"
108,"{'Flexão_CotoveloD': 67.25622701640002, 'Flexão_CotoveloE': 151.30121963260197, 'Abdução_OmbroE': 156.64219529642796, 'Abdução_OmbroD': 143.16658159939337, 'Flexão_OmbroE': 105.51570761825523, 'Flexão_OmbroD': 94.83084145099642}"
110,"{'Flexão_CotoveloD': 66.86113655891711, 'Flexão_CotoveloE': 161.31230917061205, 'Abdução_OmbroE': 159.76546868813534, 'Abdução_OmbroD': 144.67730542157602, 'Flexão_OmbroE': 107.53034027001868, 'Flexão_OmbroD': 97.82587878038193}"
112,"{'Flexão_CotoveloD': 65.15274298082336, 'Flexão_CotoveloE': 166.33531598613695, 'Abdução_OmbroE': 161.36280577634477, 'Abdução_OmbroD': 145.48945274273808, 'Flexão_OmbroE': 108.94280036726869, 'Flexão_OmbroD': 98.08630547001522}"
114,"{'Flexão_CotoveloD': 66.65663656358502, 'Flexão_CotoveloE': 115.18231141713639, 'Abdução_OmbroE': 150.18467306798135, 'Abdução_OmbroD': 142.5000571844062, 'Flexão_OmbroE': 101.73130680771466, 'Flexão_OmbroD': 90.61566142951202}"
116,"{'Flexão_CotoveloD': 57.882755056021665, 'Flexão_CotoveloE': 151.2047926759537, 'Abdução_OmbroE': 159.4522374833123, 'Abdução_OmbroD': 144.04458070210973, 'Flexão_OmbroE': 105.46781293886644, 'Flexão_OmbroD': 97.49340753752605}"
118,"{'Flexão_CotoveloD': 60.26014514767627, 'Flexão_CotoveloE': 162.75628638322416, 'Abdução_OmbroE': 161.62419199980204, 'Abdução_OmbroD': 146.5188897810648, 'Flexão_OmbroE': 105.60907269500107, 'Flexão_OmbroD': 101.90716032068818}"
120,"{'Flexão_CotoveloD': 66.38398686839433, 'Flexão_CotoveloE': 130.88979299498624, 'Abdução_OmbroE': 153.27535569562718, 'Abdução_OmbroD': 143.85686653512272, 'Flexão_OmbroE': 101.00473711274935, 'Flexão_OmbroD': 95.57806070880743}"
122,"{'Flexão_CotoveloD': 58.29826045628779, 'Flexão_CotoveloE': 170.26015389961293, 'Abdução_OmbroE': 166.5103965086261, 'Abdução_OmbroD': 152.87833134265856, 'Flexão_OmbroE': 104.83599385096655, 'Flexão_OmbroD': 113.3897305153765}"
124,"{'Flexão_CotoveloD': 59.10850330334675, 'Flexão_CotoveloE': 170.11661889088725, 'Abdução_OmbroE': 166.46994700738728, 'Abdução_OmbroD': 152.17254645416858, 'Flexão_OmbroE': 105.61944891532208, 'Flexão_OmbroD': 112.54070764782247}"
126,"{'Flexão_CotoveloD': 61.46966200568541, 'Flexão_CotoveloE': 161.34166377280337, 'Abdução_OmbroE': 162.54421785992864, 'Abdução_OmbroD': 148.2672166879319, 'Flexão_OmbroE': 102.99027914747633, 'Flexão_OmbroD': 107.60919291445042}"
128,"{'Flexão_CotoveloD': 61.32847329804568, 'Flexão_CotoveloE': 147.38927293816238, 'Abdução_OmbroE': 158.77367206509126, 'Abdução_OmbroD': 144.80687526246854, 'Flexão_OmbroE': 103.28584682334983, 'Flexão_OmbroD': 101.05409858083348}"
130,"{'Flexão_CotoveloD': 61.232427790520575, 'Flexão_CotoveloE': 156.26309524386986, 'Abdução_OmbroE': 160.19770507053673, 'Abdução_OmbroD': 146.78128038376502, 'Flexão_OmbroE': 106.67037546876077, 'Flexão_OmbroD': 102.37338060712436}"
132,"{'Flexão_CotoveloD': 61.40871282800764, 'Flexão_CotoveloE': 151.55163518146367, 'Abdução_OmbroE': 157.51803300682667, 'Abdução_OmbroD': 145.78888690724543, 'Flexão_OmbroE': 103.55803700955082, 'Flexão_OmbroD': 99.31095352797853}"
134,"{'Flexão_CotoveloD': 57.37604076171823, 'Flexão_CotoveloE': 145.40192477782642, 'Abdução_OmbroE': 158.6616961839811, 'Abdução_OmbroD': 148.88073197730128, 'Flexão_OmbroE': 107.45450015597663, 'Flexão_OmbroD': 102.75896291701153}"
136,"{'Flexão_CotoveloD': 61.43802635856693, 'Flexão_CotoveloE': 149.4488123968128, 'Abdução_OmbroE': 156.6739148549515, 'Abdução_OmbroD': 145.22020260788747, 'Flexão_OmbroE': 106.12321353345123, 'Flexão_OmbroD': 97.74937860683521}"
138,"{'Flexão_CotoveloD': 61.49335180979837, 'Flexão_CotoveloE': 129.2927703504783, 'Abdução_OmbroE': 146.8466518006464, 'Abdução_OmbroD': 142.4356113722675, 'Flexão_OmbroE': 102.04557755672401, 'Flexão_OmbroD': 85.95322506291652}"
140,"{'Flexão_CotoveloD': 64.58061521439602, 'Flexão_CotoveloE': 126.5612948183479, 'Abdução_OmbroE': 143.63204772940867, 'Abdução_OmbroD': 141.5727844246239, 'Flexão_OmbroE': 103.17125229616802, 'Flexão_OmbroD': 78.88122024210456}"
142,"{'Flexão_CotoveloD': 61.83166420170352, 'Flexão_CotoveloE': 145.33031161752285, 'Abdução_OmbroE': 154.44042114885335, 'Abdução_OmbroD': 144.91930762407054, 'Flexão_OmbroE': 107.41643709827211, 'Flexão_OmbroD': 94.52598510410742}"
144,"{'Flexão_CotoveloD': 62.625029640530315, 'Flexão_CotoveloE': 130.79957613501816, 'Abdução_OmbroE': 148.09977852076767, 'Abdução_OmbroD': 144.1241178317276, 'Flexão_OmbroE': 107.43959908011759, 'Flexão_OmbroD': 83.74522245208833}"
146,"{'Flexão_CotoveloD': 64.06350441015235, 'Flexão_CotoveloE': 131.74611922668385, 'Abdução_OmbroE': 146.5750998178124, 'Abdução_OmbroD': 143.92001378177648, 'Flexão_OmbroE': 107.43767529352904, 'Flexão_OmbroD': 79.9816217961471}"
148,"{'Flexão_CotoveloD': 64.64210138246787, 'Flexão_CotoveloE': 148.7905647150173, 'Abdução_OmbroE': 152.8360374625899, 'Abdução_OmbroD': 144.1811525323595, 'Flexão_OmbroE': 108.48553168249387, 'Flexão_OmbroD': 88.89617357878521}"
150,"{'Flexão_CotoveloD': 66.39719651611514, 'Flexão_CotoveloE': 135.63991283744724, 'Abdução_OmbroE': 147.89953762871122, 'Abdução_OmbroD': 141.27921764981207, 'Flexão_OmbroE': 104.45062589475108, 'Flexão_OmbroD': 82.80561064893124}"
152,"{'Flexão_CotoveloD': 63.6638290166336, 'Flexão_CotoveloE': 143.56561599612957, 'Abdução_OmbroE': 151.81204643966782, 'Abdução_OmbroD': 143.61461239113513, 'Flexão_OmbroE': 107.1723410608284, 'Flexão_OmbroD': 87.56090192884972}"
