Frame,Angle
96,"{'Flexão_Cab': 65.9871713073515, 'Flexão_Tro': 164.76248396690488, 'Rotação_Tro': 2.2473605382966833}"
98,"{'Flexão_Cab': 58.57784931478524, 'Flexão_Tro': 164.9076562105166, 'Rotação_Tro': 3.527253323255455}"
100,"{'Flexão_Cab': 67.32370006090363, 'Flexão_Tro': 167.99699169751952, 'Rotação_Tro': 1.9448476101110599}"
102,"{'Flexão_Cab': 70.368082247989, 'Flexão_Tro': 168.51453359463088, 'Rotação_Tro': 3.080417140284624}"
104,"{'Flexão_Cab': 67.59436604907044, 'Flexão_Tro': 163.44285207305958, 'Rotação_Tro': 2.926861322231026}"
106,"{'Flexão_Cab': 66.53264082199898, 'Flexão_Tro': 168.33773477717415, 'Rotação_Tro': 2.377353111566623}"
108,"{'Flexão_Cab': 69.43521582236225, 'Flexão_Tro': 167.50812392969135, 'Rotação_Tro': 2.873931846630887}"
110,"{'Flexão_Cab': 65.46264670821098, 'Flexão_Tro': 164.81784471300676, 'Rotação_Tro': 2.895447832539094}"
112,"{'Flexão_Cab': 64.93187534245115, 'Flexão_Tro': 165.65255117296155, 'Rotação_Tro': 4.317126421233688}"
114,"{'Flexão_Cab': 71.25367955725515, 'Flexão_Tro': 170.43704006935985, 'Rotação_Tro': 4.615256596369277}"
116,"{'Flexão_Cab': 59.53493818032574, 'Flexão_Tro': 160.98213845268398, 'Rotação_Tro': 1.671991709042494}"
118,"{'Flexão_Cab': 67.78488255281958, 'Flexão_Tro': 163.03121442115466, 'Rotação_Tro': 3.204617586314413}"
120,"{'Flexão_Cab': 61.968194559442566, 'Flexão_Tro': 158.41719040394904, 'Rotação_Tro': 3.499546882356694}"
122,"{'Flexão_Cab': 63.767580031132724, 'Flexão_Tro': 164.30757412498508, 'Rotação_Tro': 1.914269810024547}"
124,"{'Flexão_Cab': 66.51562490464575, 'Flexão_Tro': 163.86607832351154, 'Rotação_Tro': 1.9121410392276612}"
126,"{'Flexão_Cab': 67.14565915320605, 'Flexão_Tro': 168.71075014252688, 'Rotação_Tro': 3.058073390029355}"
128,"{'Flexão_Cab': 66.21528376612149, 'Flexão_Tro': 163.80117248254436, 'Rotação_Tro': 2.0417873499999235}"
130,"{'Flexão_Cab': 69.01943844492452, 'Flexão_Tro': 168.08137045095776, 'Rotação_Tro': 2.526959849195647}"
