Frame,Angle
22,"{'Flexão_CotoveloD': 95.64320661455233, 'Flexão_CotoveloE': 105.00175000933218, 'Abdução_OmbroE': 158.43804509496658, 'Abdução_OmbroD': 120.88483470601827, 'Flexão_OmbroE': 79.828120057074, 'Flexão_OmbroD': 49.86234386615996}"
23,"{'Flexão_CotoveloD': 97.14228211045541, 'Flexão_CotoveloE': 103.4960583880448, 'Abdução_OmbroE': 158.33681097504132, 'Abdução_OmbroD': 121.39124503193884, 'Flexão_OmbroE': 79.39131733087198, 'Flexão_OmbroD': 52.62695853913176}"
24,"{'Flexão_CotoveloD': 92.96719976351578, 'Flexão_CotoveloE': 104.41267230975737, 'Abdução_OmbroE': 156.8327123129871, 'Abdução_OmbroD': 120.48720622838643, 'Flexão_OmbroE': 79.14516857941562, 'Flexão_OmbroD': 47.59726164703278}"
25,"{'Flexão_CotoveloD': 90.81697785876214, 'Flexão_CotoveloE': 105.65976206134957, 'Abdução_OmbroE': 157.83187736531755, 'Abdução_OmbroD': 118.88221391689498, 'Flexão_OmbroE': 79.73744718466772, 'Flexão_OmbroD': 44.36505444973369}"
26,"{'Flexão_CotoveloD': 92.31857760129813, 'Flexão_CotoveloE': 107.08366143086636, 'Abdução_OmbroE': 158.34489447989066, 'Abdução_OmbroD': 119.80674813727566, 'Flexão_OmbroE': 79.64607663981583, 'Flexão_OmbroD': 46.7603268227748}"
27,"{'Flexão_CotoveloD': 91.04701144229269, 'Flexão_CotoveloE': 105.79464031326587, 'Abdução_OmbroE': 159.00830470668072, 'Abdução_OmbroD': 119.73022259680596, 'Flexão_OmbroE': 81.28268753548075, 'Flexão_OmbroD': 45.79762894239266}"
28,"{'Flexão_CotoveloD': 89.86512372389589, 'Flexão_CotoveloE': 105.82531108085726, 'Abdução_OmbroE': 158.85179649756103, 'Abdução_OmbroD': 119.64716312541496, 'Flexão_OmbroE': 82.66715537305899, 'Flexão_OmbroD': 43.07547585486299}"
29,"{'Flexão_CotoveloD': 89.96135006000507, 'Flexão_CotoveloE': 105.28628870142164, 'Abdução_OmbroE': 157.72574632742825, 'Abdução_OmbroD': 118.69394525640692, 'Flexão_OmbroE': 80.98825008034966, 'Flexão_OmbroD': 42.59294078537121}"
30,"{'Flexão_CotoveloD': 100.7040239332768, 'Flexão_CotoveloE': 104.87326851097875, 'Abdução_OmbroE': 160.10729190797116, 'Abdução_OmbroD': 120.74107553344751, 'Flexão_OmbroE': 80.55702526785514, 'Flexão_OmbroD': 54.48282009491683}"
31,"{'Flexão_CotoveloD': 105.04235747613592, 'Flexão_CotoveloE': 105.66425603317859, 'Abdução_OmbroE': 160.86098084037428, 'Abdução_OmbroD': 121.4339744933028, 'Flexão_OmbroE': 80.73200655084347, 'Flexão_OmbroD': 57.979764883296056}"
32,"{'Flexão_CotoveloD': 95.70709806510217, 'Flexão_CotoveloE': 104.22837586170542, 'Abdução_OmbroE': 158.73627651689156, 'Abdução_OmbroD': 120.23401490322752, 'Flexão_OmbroE': 80.00607707036013, 'Flexão_OmbroD': 50.048528778980625}"
33,"{'Flexão_CotoveloD': 100.21020482307513, 'Flexão_CotoveloE': 103.45148935437471, 'Abdução_OmbroE': 158.9839287074835, 'Abdução_OmbroD': 121.3098527212112, 'Flexão_OmbroE': 80.17666831137217, 'Flexão_OmbroD': 54.67075693232327}"
34,"{'Flexão_CotoveloD': 90.94859814812366, 'Flexão_CotoveloE': 103.02890740349031, 'Abdução_OmbroE': 156.69090243465413, 'Abdução_OmbroD': 118.65520401690716, 'Flexão_OmbroE': 80.61252072036292, 'Flexão_OmbroD': 43.128765956023955}"
35,"{'Flexão_CotoveloD': 92.45179340163035, 'Flexão_CotoveloE': 103.22033375224783, 'Abdução_OmbroE': 158.31104600502454, 'Abdução_OmbroD': 119.45959462835009, 'Flexão_OmbroE': 81.76580343506814, 'Flexão_OmbroD': 45.611839063805576}"
36,"{'Flexão_CotoveloD': 93.0399677715254, 'Flexão_CotoveloE': 102.77201681756894, 'Abdução_OmbroE': 157.12968070549286, 'Abdução_OmbroD': 119.50025816674666, 'Flexão_OmbroE': 80.8812340668602, 'Flexão_OmbroD': 45.987126962976106}"
