Frame,Angle
48,"{'Flexão_Cab': 147.81291780371936, 'Flexão_Tro': 159.99207843307983, 'Rotação_Tro': 1.3156740765447257}"
49,"{'Flexão_Cab': 145.96551422795605, 'Flexão_Tro': 157.90705324615152, 'Rotação_Tro': 1.623187186860141}"
50,"{'Flexão_Cab': 141.2012238344988, 'Flexão_Tro': 157.237974233045, 'Rotação_Tro': 1.9975602665912664}"
51,"{'Flexão_Cab': 142.73284337070862, 'Flexão_Tro': 160.8041015480836, 'Rotação_Tro': 1.3392456934853911}"
52,"{'Flexão_Cab': 140.06434135482277, 'Flexão_Tro': 157.15290759929334, 'Rotação_Tro': 2.0855964094440655}"
53,"{'Flexão_Cab': 136.16765600205048, 'Flexão_Tro': 155.72514205214463, 'Rotação_Tro': 1.4570907871738992}"
54,"{'Flexão_Cab': 136.33358543453002, 'Flexão_Tro': 149.47491518292316, 'Rotação_Tro': 1.227491166555764}"
55,"{'Flexão_Cab': 136.65884159154228, 'Flexão_Tro': 151.5720430575477, 'Rotação_Tro': 1.6944884638426503}"
56,"{'Flexão_Cab': 134.3633055391618, 'Flexão_Tro': 148.93723167164077, 'Rotação_Tro': 1.707198142085731}"
57,"{'Flexão_Cab': 133.33420166427564, 'Flexão_Tro': 151.59050746067211, 'Rotação_Tro': 1.9593221749660683}"
58,"{'Flexão_Cab': 133.72246042607316, 'Flexão_Tro': 153.23034833531804, 'Rotação_Tro': 1.9944403233040746}"
59,"{'Flexão_Cab': 131.57432118424535, 'Flexão_Tro': 152.83989464748979, 'Rotação_Tro': 2.0560169844326697}"
60,"{'Flexão_Cab': 129.16072525330375, 'Flexão_Tro': 153.30578559449629, 'Rotação_Tro': 2.171885955950868}"
61,"{'Flexão_Cab': 126.81611566103388, 'Flexão_Tro': 148.95848829160073, 'Rotação_Tro': 2.074914451982119}"
62,"{'Flexão_Cab': 123.29627184610698, 'Flexão_Tro': 144.99224671833662, 'Rotação_Tro': 1.8655962934865211}"
63,"{'Flexão_Cab': 122.43685152799934, 'Flexão_Tro': 142.72546552925706, 'Rotação_Tro': 1.6702465044088546}"
64,"{'Flexão_Cab': 122.66149259627248, 'Flexão_Tro': 143.54472798982903, 'Rotação_Tro': 1.8792375164097712}"
65,"{'Flexão_Cab': 120.74826037823559, 'Flexão_Tro': 142.19449014253124, 'Rotação_Tro': 1.983487388903746}"
66,"{'Flexão_Cab': 119.72674865345957, 'Flexão_Tro': 143.5677805861304, 'Rotação_Tro': 1.8410664288577732}"
67,"{'Flexão_Cab': 118.58736462457944, 'Flexão_Tro': 143.11168685976318, 'Rotação_Tro': 2.1318173749983504}"
68,"{'Flexão_Cab': 117.39657095447674, 'Flexão_Tro': 143.8379443258384, 'Rotação_Tro': 1.6238891406008529}"
69,"{'Flexão_Cab': 115.38873763826699, 'Flexão_Tro': 144.15989574045216, 'Rotação_Tro': 1.7837339832483743}"
70,"{'Flexão_Cab': 111.49640661089325, 'Flexão_Tro': 148.08086413030384, 'Rotação_Tro': 1.8604354034738928}"
71,"{'Flexão_Cab': 109.61873910254802, 'Flexão_Tro': 148.39332256953497, 'Rotação_Tro': 1.9052161489892936}"
72,"{'Flexão_Cab': 108.53150204316582, 'Flexão_Tro': 141.51741343267665, 'Rotação_Tro': 1.9864744160192034}"
73,"{'Flexão_Cab': 106.65014378517833, 'Flexão_Tro': 142.28528582641854, 'Rotação_Tro': 2.2652741393577616}"
74,"{'Flexão_Cab': 108.40115140365286, 'Flexão_Tro': 148.90131853624618, 'Rotação_Tro': 2.171910933713839}"
75,"{'Flexão_Cab': 109.25998660654827, 'Flexão_Tro': 150.91933524319262, 'Rotação_Tro': 2.149716754198771}"
76,"{'Flexão_Cab': 108.6770237013523, 'Flexão_Tro': 150.0488361310139, 'Rotação_Tro': 2.041475738131804}"
77,"{'Flexão_Cab': 108.33926622747771, 'Flexão_Tro': 151.72500637991212, 'Rotação_Tro': 2.2107529380963067}"
78,"{'Flexão_Cab': 108.79770827185988, 'Flexão_Tro': 148.87120406928167, 'Rotação_Tro': 2.159872266813328}"
79,"{'Flexão_Cab': 108.77661085952614, 'Flexão_Tro': 149.00612491724542, 'Rotação_Tro': 2.0079802713680457}"
80,"{'Flexão_Cab': 110.34782388098819, 'Flexão_Tro': 151.03743793239835, 'Rotação_Tro': 2.1702953522918467}"
81,"{'Flexão_Cab': 108.89910798158027, 'Flexão_Tro': 149.80354216978702, 'Rotação_Tro': 1.8117415948880544}"
82,"{'Flexão_Cab': 110.4318551095864, 'Flexão_Tro': 147.42151549126436, 'Rotação_Tro': 1.8118240064186164}"
83,"{'Flexão_Cab': 112.02487783073737, 'Flexão_Tro': 144.81742456264914, 'Rotação_Tro': 1.249696946282725}"
84,"{'Flexão_Cab': 113.43937057800491, 'Flexão_Tro': 145.00180780767232, 'Rotação_Tro': 1.4447248135434827}"
85,"{'Flexão_Cab': 117.7351543050254, 'Flexão_Tro': 145.48056242766154, 'Rotação_Tro': 1.6700641793176196}"
86,"{'Flexão_Cab': 119.4358463080485, 'Flexão_Tro': 146.06636784518702, 'Rotação_Tro': 2.2555209108409198}"
87,"{'Flexão_Cab': 119.5089587822614, 'Flexão_Tro': 140.04239500840941, 'Rotação_Tro': 1.9008618710540726}"
88,"{'Flexão_Cab': 120.69049406169896, 'Flexão_Tro': 142.0796312167103, 'Rotação_Tro': 1.9074914571030337}"
89,"{'Flexão_Cab': 122.29284926251015, 'Flexão_Tro': 140.92666684593505, 'Rotação_Tro': 1.630096472685627}"
90,"{'Flexão_Cab': 123.91442091475182, 'Flexão_Tro': 144.7840896900537, 'Rotação_Tro': 1.7572693390514404}"
91,"{'Flexão_Cab': 124.45591743299751, 'Flexão_Tro': 146.7785239805306, 'Rotação_Tro': 1.8525762067957832}"
92,"{'Flexão_Cab': 126.28149291703198, 'Flexão_Tro': 148.84022506292777, 'Rotação_Tro': 1.8972627813538336}"
93,"{'Flexão_Cab': 126.00641272517034, 'Flexão_Tro': 147.68372636053428, 'Rotação_Tro': 1.7806699635540602}"
94,"{'Flexão_Cab': 129.1934126373376, 'Flexão_Tro': 147.7300556167629, 'Rotação_Tro': 1.785725638641546}"
95,"{'Flexão_Cab': 132.57193389914949, 'Flexão_Tro': 150.7349403275394, 'Rotação_Tro': 1.8688528596712968}"
96,"{'Flexão_Cab': 132.97798022515803, 'Flexão_Tro': 151.4868169700232, 'Rotação_Tro': 1.5477575815032447}"
97,"{'Flexão_Cab': 134.56491953823635, 'Flexão_Tro': 149.48790381565541, 'Rotação_Tro': 1.6207326535490891}"
98,"{'Flexão_Cab': 135.18449255659243, 'Flexão_Tro': 148.50311894985964, 'Rotação_Tro': 1.718663363898215}"
99,"{'Flexão_Cab': 135.0169880806545, 'Flexão_Tro': 150.86041714013012, 'Rotação_Tro': 1.8470877059476951}"
