Frame,Angle
98,"{'Flexão_Cab': 65.27424839654094, 'Flexão_Tro': 165.04063077619395, 'Rotação_Tro': 13.628920414234093}"
100,"{'Flexão_Cab': 64.42936504309885, 'Flexão_Tro': 166.75691272248602, 'Rotação_Tro': 14.320518110014572}"
102,"{'Flexão_Cab': 64.53436776691369, 'Flexão_Tro': 167.09970845794675, 'Rotação_Tro': 12.633425363885445}"
104,"{'Flexão_Cab': 60.944792584279256, 'Flexão_Tro': 161.26862597170347, 'Rotação_Tro': 11.558587536648181}"
106,"{'Flexão_Cab': 61.66063135637006, 'Flexão_Tro': 164.40528482681637, 'Rotação_Tro': 11.255653787866665}"
108,"{'Flexão_Cab': 61.883701465016, 'Flexão_Tro': 163.3889253257254, 'Rotação_Tro': 10.813358752011627}"
110,"{'Flexão_Cab': 59.15155752221642, 'Flexão_Tro': 161.08754849270895, 'Rotação_Tro': 9.664684428534379}"
112,"{'Flexão_Cab': 59.8487526337703, 'Flexão_Tro': 162.80256648233663, 'Rotação_Tro': 12.94880317066416}"
114,"{'Flexão_Cab': 61.28953169277102, 'Flexão_Tro': 164.09825377572724, 'Rotação_Tro': 13.15726076549561}"
116,"{'Flexão_Cab': 60.030490233098845, 'Flexão_Tro': 163.2670351014962, 'Rotação_Tro': 12.449751020828586}"
118,"{'Flexão_Cab': 63.68457779765899, 'Flexão_Tro': 166.58064411678498, 'Rotação_Tro': 13.724618435876458}"
120,"{'Flexão_Cab': 58.078130034732766, 'Flexão_Tro': 160.24667169285607, 'Rotação_Tro': 13.20305352909671}"
122,"{'Flexão_Cab': 58.59237974337816, 'Flexão_Tro': 161.93393314257492, 'Rotação_Tro': 13.048553956920882}"
124,"{'Flexão_Cab': 63.810821124379885, 'Flexão_Tro': 167.19933106815276, 'Rotação_Tro': 14.896671396306022}"
126,"{'Flexão_Cab': 60.23849920512755, 'Flexão_Tro': 162.36196706988306, 'Rotação_Tro': 15.746603002666765}"
128,"{'Flexão_Cab': 60.67205872825393, 'Flexão_Tro': 164.9357097340495, 'Rotação_Tro': 14.75051011329522}"
130,"{'Flexão_Cab': 63.020104450357024, 'Flexão_Tro': 167.73746120122374, 'Rotação_Tro': 15.895006175772975}"
132,"{'Flexão_Cab': 59.314127085074176, 'Flexão_Tro': 162.7589392391231, 'Rotação_Tro': 14.202305480568246}"
134,"{'Flexão_Cab': 59.79954259109088, 'Flexão_Tro': 166.648921314664, 'Rotação_Tro': 14.202627242811431}"
136,"{'Flexão_Cab': 57.238412822890425, 'Flexão_Tro': 161.03361822198818, 'Rotação_Tro': 14.703999614728417}"
138,"{'Flexão_Cab': 59.08583389908429, 'Flexão_Tro': 164.08583184224491, 'Rotação_Tro': 13.77585149856092}"
140,"{'Flexão_Cab': 57.665207392964334, 'Flexão_Tro': 166.09397522121932, 'Rotação_Tro': 13.776811545497399}"
142,"{'Flexão_Cab': 58.321954995770994, 'Flexão_Tro': 164.6438183594053, 'Rotação_Tro': 13.642999304920743}"
144,"{'Flexão_Cab': 56.7653214249148, 'Flexão_Tro': 163.82833832200907, 'Rotação_Tro': 13.213545826153515}"
146,"{'Flexão_Cab': 57.20541097855009, 'Flexão_Tro': 163.28926625762207, 'Rotação_Tro': 10.999430732423214}"
148,"{'Flexão_Cab': 58.956732497359695, 'Flexão_Tro': 161.5117932361791, 'Rotação_Tro': 12.534836186030185}"
150,"{'Flexão_Cab': 64.40381636414787, 'Flexão_Tro': 169.149382355742, 'Rotação_Tro': 14.111148037854658}"
152,"{'Flexão_Cab': 62.25218685049789, 'Flexão_Tro': 167.40719159654444, 'Rotação_Tro': 12.929241515893418}"
154,"{'Flexão_Cab': 64.5062724253858, 'Flexão_Tro': 170.78657403331601, 'Rotação_Tro': 13.297578112682588}"
156,"{'Flexão_Cab': 61.46569540079726, 'Flexão_Tro': 168.142682983353, 'Rotação_Tro': 14.487776102205041}"
158,"{'Flexão_Cab': 65.87766399238802, 'Flexão_Tro': 171.2184174575968, 'Rotação_Tro': 15.162514074595162}"
160,"{'Flexão_Cab': 62.58874161242922, 'Flexão_Tro': 171.98813655057933, 'Rotação_Tro': 10.68662212069953}"
162,"{'Flexão_Cab': 61.089329334167985, 'Flexão_Tro': 170.29325016394634, 'Rotação_Tro': 12.098963834434647}"
164,"{'Flexão_Cab': 60.85574819937784, 'Flexão_Tro': 170.60379135011627, 'Rotação_Tro': 10.771375361647495}"
166,"{'Flexão_Cab': 58.53216372779855, 'Flexão_Tro': 168.03033719224047, 'Rotação_Tro': 10.117464078885678}"
168,"{'Flexão_Cab': 59.57452636942203, 'Flexão_Tro': 167.20369976189878, 'Rotação_Tro': 12.088501305932533}"
170,"{'Flexão_Cab': 59.490476883386634, 'Flexão_Tro': 167.38829826012923, 'Rotação_Tro': 10.994459350461732}"
172,"{'Flexão_Cab': 62.67766735801568, 'Flexão_Tro': 170.62094902031146, 'Rotação_Tro': 14.6613703898961}"
174,"{'Flexão_Cab': 59.90432825615653, 'Flexão_Tro': 166.74816603706685, 'Rotação_Tro': 12.911464455336185}"
176,"{'Flexão_Cab': 64.49580868324684, 'Flexão_Tro': 169.72938578135108, 'Rotação_Tro': 14.92173057176488}"
178,"{'Flexão_Cab': 64.00599339169993, 'Flexão_Tro': 170.41963812016576, 'Rotação_Tro': 11.380769232626218}"
180,"{'Flexão_Cab': 60.68198832356509, 'Flexão_Tro': 167.06571134390774, 'Rotação_Tro': 11.098579127676649}"
182,"{'Flexão_Cab': 59.4389733016548, 'Flexão_Tro': 166.62950152467684, 'Rotação_Tro': 12.392743361156862}"
184,"{'Flexão_Cab': 59.14076409080016, 'Flexão_Tro': 166.00730967419355, 'Rotação_Tro': 10.447416497649066}"
186,"{'Flexão_Cab': 60.11119105434207, 'Flexão_Tro': 169.2387102025662, 'Rotação_Tro': 11.136699563337691}"
188,"{'Flexão_Cab': 60.959129988627, 'Flexão_Tro': 168.85156801015432, 'Rotação_Tro': 10.573148398163118}"
190,"{'Flexão_Cab': 59.74463987614956, 'Flexão_Tro': 165.18981350091252, 'Rotação_Tro': 12.495838475486826}"
192,"{'Flexão_Cab': 60.03968055374631, 'Flexão_Tro': 166.86043834265456, 'Rotação_Tro': 14.123428574721858}"
194,"{'Flexão_Cab': 61.60520576877083, 'Flexão_Tro': 165.68134450674222, 'Rotação_Tro': 14.003554492195398}"
196,"{'Flexão_Cab': 62.29073186769533, 'Flexão_Tro': 166.8704906482015, 'Rotação_Tro': 12.449472395392588}"
