flexao cabeca:	158.09962833396148	flexao tronco:	102.87269913003246	rotacao tronco:	1.2359606370441383
flexao cabeca:	158.8688715992556	flexao tronco:	102.89869695324366	rotacao tronco:	1.2340842416236353
flexao cabeca:	159.5517395623377	flexao tronco:	102.91863920817141	rotacao tronco:	1.2114432191338664
flexao cabeca:	160.1658222364754	flexao tronco:	102.9278089280108	rotacao tronco:	1.2027513892227726
flexao cabeca:	160.86171672813748	flexao tronco:	102.94194406266203	rotacao tronco:	1.1650409996578521
flexao cabeca:	161.56392512227043	flexao tronco:	102.93295965337397	rotacao tronco:	1.1396283506404876
flexao cabeca:	162.11456483674183	flexao tronco:	102.95209828432502	rotacao tronco:	1.093007041144503
flexao cabeca:	162.63932023396546	flexao tronco:	102.9587235644827	rotacao tronco:	1.0944272882290353
flexao cabeca:	163.2331430283396	flexao tronco:	103.01076774114178	rotacao tronco:	1.089144502134123
flexao cabeca:	163.90127572320324	flexao tronco:	103.05094598843687	rotacao tronco:	1.0918627420868656
flexao cabeca:	164.49950597740408	flexao tronco:	103.02677637464176	rotacao tronco:	1.0902673883915
flexao cabeca:	165.03698686611156	flexao tronco:	103.0265751757578	rotacao tronco:	1.0867936368550484
flexao cabeca:	165.54694334217183	flexao tronco:	103.01084080677889	rotacao tronco:	1.0846224929041761
flexao cabeca:	165.96143076958282	flexao tronco:	103.02556308611953	rotacao tronco:	1.069381335912714
flexao cabeca:	166.22300002035482	flexao tronco:	103.04514702688871	rotacao tronco:	1.0719745149979223
flexao cabeca:	166.44731984378336	flexao tronco:	103.0837061595101	rotacao tronco:	1.077190093101121
flexao cabeca:	166.56509149647744	flexao tronco:	103.09662059883023	rotacao tronco:	1.094833498716751
flexao cabeca:	166.6922597731057	flexao tronco:	103.10657924899182	rotacao tronco:	1.1079560374241906
flexao cabeca:	166.98073131668318	flexao tronco:	103.1086854880513	rotacao tronco:	1.1200437344344052
flexao cabeca:	167.31012610444654	flexao tronco:	103.12231490332054	rotacao tronco:	1.1265118457763903
flexao cabeca:	167.61031658168338	flexao tronco:	103.11708998972613	rotacao tronco:	1.1069636432192085
flexao cabeca:	167.97994457597548	flexao tronco:	103.12635986728962	rotacao tronco:	1.103845869750841
flexao cabeca:	168.46205754761488	flexao tronco:	103.15893599833531	rotacao tronco:	1.0729127252787634
flexao cabeca:	168.88788351982606	flexao tronco:	103.19520463684412	rotacao tronco:	1.0620213095297426
flexao cabeca:	169.11122808763292	flexao tronco:	103.20204820566201	rotacao tronco:	1.047013917025915
flexao cabeca:	169.15501343967216	flexao tronco:	103.19254874192154	rotacao tronco:	1.0300581734222454
flexao cabeca:	169.18398365247683	flexao tronco:	103.18504324817806	rotacao tronco:	1.034399638890222
flexao cabeca:	169.29074985702204	flexao tronco:	103.21158677854554	rotacao tronco:	1.014944416681211
flexao cabeca:	169.4103474741651	flexao tronco:	103.22553000044205	rotacao tronco:	1.0078289305108208
flexao cabeca:	169.4383568657805	flexao tronco:	103.2390891641157	rotacao tronco:	0.9925745089985786
flexao cabeca:	169.42360706702846	flexao tronco:	103.24167428644003	rotacao tronco:	0.9840984087216994
flexao cabeca:	169.30094463598456	flexao tronco:	103.23395273864578	rotacao tronco:	0.9746965066891772
flexao cabeca:	169.05985949521335	flexao tronco:	103.24832912565186	rotacao tronco:	0.9652717551206085
flexao cabeca:	168.66601308825548	flexao tronco:	103.25124942499114	rotacao tronco:	0.9333688754574156
flexao cabeca:	168.21651829194064	flexao tronco:	103.26512413330165	rotacao tronco:	0.9314442377796477
flexao cabeca:	167.71810140128744	flexao tronco:	103.24394544579422	rotacao tronco:	0.9262031621393993
flexao cabeca:	167.15533560669616	flexao tronco:	103.24693355821681	rotacao tronco:	0.9320504446176977
flexao cabeca:	166.60288469722087	flexao tronco:	103.2588608311133	rotacao tronco:	0.927614472885185
flexao cabeca:	166.02955055123016	flexao tronco:	103.28017461317827	rotacao tronco:	0.9264161162660935
flexao cabeca:	165.43124186052884	flexao tronco:	103.28204347713344	rotacao tronco:	0.9169329377904223
flexao cabeca:	164.83068910880812	flexao tronco:	103.29371064908295	rotacao tronco:	0.8921284663669133
flexao cabeca:	164.2256953403707	flexao tronco:	103.30004495746597	rotacao tronco:	0.9154543927630412
flexao cabeca:	163.7114652889253	flexao tronco:	103.30493643081107	rotacao tronco:	0.9292951583515606
flexao cabeca:	163.23579047591232	flexao tronco:	103.33795488266034	rotacao tronco:	0.9417895209145594
flexao cabeca:	162.78389121943306	flexao tronco:	103.33117250096197	rotacao tronco:	0.9260185080076069
flexao cabeca:	162.23154125558753	flexao tronco:	103.344558951132	rotacao tronco:	0.9358818410988536
flexao cabeca:	161.60870118680896	flexao tronco:	103.33459477691717	rotacao tronco:	0.9190483166833102
flexao cabeca:	160.96356529996757	flexao tronco:	103.35980970160486	rotacao tronco:	0.9134957423467966
flexao cabeca:	160.34449040751025	flexao tronco:	103.37351924825732	rotacao tronco:	0.9167427921759486
flexao cabeca:	159.7608834420323	flexao tronco:	103.38462155188282	rotacao tronco:	0.9120673482176259
flexao cabeca:	159.12545601939294	flexao tronco:	103.37873047986486	rotacao tronco:	0.905104257953053
flexao cabeca:	158.43067921111205	flexao tronco:	103.3632520986639	rotacao tronco:	0.8853554760083123
flexao cabeca:	157.7855484462907	flexao tronco:	103.35011154878357	rotacao tronco:	0.8883382237450903
flexao cabeca:	157.112855857487	flexao tronco:	103.38426462222351	rotacao tronco:	0.8899097979411569
flexao cabeca:	156.4404025317124	flexao tronco:	103.37633443375529	rotacao tronco:	0.8542706283467103
