Frame,Angle
48,"{'Flexão_Cab': 130.97237197787024, 'Flexão_Tro': 144.90530471508436, 'Rotação_Tro': 1.0822279343410877}"
49,"{'Flexão_Cab': 129.55176461294076, 'Flexão_Tro': 145.69401350744968, 'Rotação_Tro': 1.064513395440726}"
50,"{'Flexão_Cab': 129.51029185333965, 'Flexão_Tro': 142.72611568644498, 'Rotação_Tro': 0.9004175446116204}"
51,"{'Flexão_Cab': 129.32574186031894, 'Flexão_Tro': 146.17066266549642, 'Rotação_Tro': 0.623408953533823}"
52,"{'Flexão_Cab': 130.2647428268592, 'Flexão_Tro': 147.26519059004352, 'Rotação_Tro': 0.5326726920120429}"
53,"{'Flexão_Cab': 130.39503619824177, 'Flexão_Tro': 147.0229367600892, 'Rotação_Tro': 1.034413633695535}"
54,"{'Flexão_Cab': 128.89994570759328, 'Flexão_Tro': 148.36183936095964, 'Rotação_Tro': 1.991310163580759}"
55,"{'Flexão_Cab': 126.64143154700949, 'Flexão_Tro': 150.02217683225192, 'Rotação_Tro': 1.8425258864147998}"
56,"{'Flexão_Cab': 126.56253586509949, 'Flexão_Tro': 149.26327472198648, 'Rotação_Tro': 1.1797130292592541}"
57,"{'Flexão_Cab': 125.53664811428911, 'Flexão_Tro': 141.84249804822323, 'Rotação_Tro': 1.7495972475154669}"
58,"{'Flexão_Cab': 126.7659343944123, 'Flexão_Tro': 142.10114544180317, 'Rotação_Tro': 1.6414394794072125}"
59,"{'Flexão_Cab': 126.08053928941334, 'Flexão_Tro': 142.6301929563019, 'Rotação_Tro': 2.538700636819099}"
60,"{'Flexão_Cab': 127.11495114802977, 'Flexão_Tro': 145.69614979497283, 'Rotação_Tro': 1.989855040958073}"
61,"{'Flexão_Cab': 126.65882679736646, 'Flexão_Tro': 145.38772972882128, 'Rotação_Tro': 2.0814873845279296}"
62,"{'Flexão_Cab': 125.7057483411327, 'Flexão_Tro': 149.0529679211897, 'Rotação_Tro': 1.4198127262338114}"
63,"{'Flexão_Cab': 124.94836594383483, 'Flexão_Tro': 146.16619648737014, 'Rotação_Tro': 2.2794210361074474}"
64,"{'Flexão_Cab': 123.92662520210376, 'Flexão_Tro': 143.2511510447196, 'Rotação_Tro': 1.8094841059996125}"
65,"{'Flexão_Cab': 121.6608306054225, 'Flexão_Tro': 140.50422232576256, 'Rotação_Tro': 1.6293215826413}"
66,"{'Flexão_Cab': 122.85222970030458, 'Flexão_Tro': 140.38672502464863, 'Rotação_Tro': 2.04535079413858}"
67,"{'Flexão_Cab': 119.88960809160679, 'Flexão_Tro': 142.76984092202127, 'Rotação_Tro': 1.6710987839642133}"
68,"{'Flexão_Cab': 120.66555383493849, 'Flexão_Tro': 140.34165730895432, 'Rotação_Tro': 1.9296171907691144}"
69,"{'Flexão_Cab': 121.93275083325182, 'Flexão_Tro': 141.8603374529102, 'Rotação_Tro': 1.5821449250387474}"
70,"{'Flexão_Cab': 119.77819507820234, 'Flexão_Tro': 138.52683035381864, 'Rotação_Tro': 1.8989270091804176}"
71,"{'Flexão_Cab': 120.72462579246206, 'Flexão_Tro': 141.86651786417985, 'Rotação_Tro': 1.5453471130457574}"
72,"{'Flexão_Cab': 120.54349442922525, 'Flexão_Tro': 141.33183436712181, 'Rotação_Tro': 1.0580412935604022}"
73,"{'Flexão_Cab': 119.6426895300745, 'Flexão_Tro': 139.24673420549, 'Rotação_Tro': 1.7094815783586046}"
74,"{'Flexão_Cab': 121.73756730460923, 'Flexão_Tro': 147.96186879907697, 'Rotação_Tro': 0.718342899550767}"
75,"{'Flexão_Cab': 119.64157020288087, 'Flexão_Tro': 145.39643962186815, 'Rotação_Tro': 1.5778997797900345}"
76,"{'Flexão_Cab': 118.88533186499976, 'Flexão_Tro': 142.1943160656037, 'Rotação_Tro': 1.8851495991159177}"
77,"{'Flexão_Cab': 119.79519524870338, 'Flexão_Tro': 143.10238698662525, 'Rotação_Tro': 1.4007192843266476}"
78,"{'Flexão_Cab': 122.04969558662975, 'Flexão_Tro': 145.64389972193152, 'Rotação_Tro': 1.6021417018334252}"
79,"{'Flexão_Cab': 121.77756978921545, 'Flexão_Tro': 147.29657820840993, 'Rotação_Tro': 1.3301402966648028}"
80,"{'Flexão_Cab': 119.31978569427157, 'Flexão_Tro': 141.8873092301367, 'Rotação_Tro': 1.6479933633399502}"
81,"{'Flexão_Cab': 118.36306242325907, 'Flexão_Tro': 144.3726621430706, 'Rotação_Tro': 1.7214338620577814}"
82,"{'Flexão_Cab': 118.85682602652336, 'Flexão_Tro': 142.26634138406058, 'Rotação_Tro': 1.314801399922779}"
83,"{'Flexão_Cab': 119.68436066393434, 'Flexão_Tro': 145.11556270669413, 'Rotação_Tro': 1.1580764431052997}"
84,"{'Flexão_Cab': 119.68736081936063, 'Flexão_Tro': 143.79806971379077, 'Rotação_Tro': 1.4224694076509268}"
