Frame,Angle
0,"{'Flexão_Cab': 131.86104645552751, 'Flexão_Tro': 164.745201560371, 'Rotação_Tro': 1.6535072827001585}"
1,"{'Flexão_Cab': 132.5624668599421, 'Flexão_Tro': 162.85105987410986, 'Rotação_Tro': 1.4325559110022594}"
2,"{'Flexão_Cab': 134.0517729267249, 'Flexão_Tro': 164.25501608486175, 'Rotação_Tro': 1.1996751944220216}"
3,"{'Flexão_Cab': 134.16329130089454, 'Flexão_Tro': 164.45752315184745, 'Rotação_Tro': 1.0683181266342356}"
4,"{'Flexão_Cab': 134.8462319768, 'Flexão_Tro': 165.2207506525726, 'Rotação_Tro': 1.1056990105011728}"
5,"{'Flexão_Cab': 133.86863374590325, 'Flexão_Tro': 164.8726246866193, 'Rotação_Tro': 1.4144812672344658}"
6,"{'Flexão_Cab': 133.52306545803492, 'Flexão_Tro': 164.28824309674548, 'Rotação_Tro': 1.45784198345952}"
7,"{'Flexão_Cab': 134.11716365277638, 'Flexão_Tro': 166.05394703439322, 'Rotação_Tro': 1.0892440117150028}"
8,"{'Flexão_Cab': 134.52815741732377, 'Flexão_Tro': 166.27549073823806, 'Rotação_Tro': 0.8825832453653355}"
9,"{'Flexão_Cab': 134.21851795357244, 'Flexão_Tro': 166.38473442063048, 'Rotação_Tro': 0.8901038452859993}"
10,"{'Flexão_Cab': 136.5734897525002, 'Flexão_Tro': 166.27841855955936, 'Rotação_Tro': 1.1457966800056916}"
11,"{'Flexão_Cab': 135.4750447745514, 'Flexão_Tro': 165.21842251280492, 'Rotação_Tro': 0.8894882196687427}"
12,"{'Flexão_Cab': 134.60256412960547, 'Flexão_Tro': 166.20868164549043, 'Rotação_Tro': 1.3773512718996863}"
13,"{'Flexão_Cab': 134.7299493278928, 'Flexão_Tro': 165.7847755858896, 'Rotação_Tro': 1.3197229992992188}"
14,"{'Flexão_Cab': 134.3758057769798, 'Flexão_Tro': 166.60359016618222, 'Rotação_Tro': 1.4095451852288468}"
