Frame,Angle
0,"{'Flexão_Cab': 46.91635869337489, 'Flexão_Tro': 143.07267834432747, 'Rotação_Tro': 1.47382081315231}"
2,"{'Flexão_Cab': 48.238418228930925, 'Flexão_Tro': 143.66823521052316, 'Rotação_Tro': 1.7506724061493761}"
4,"{'Flexão_Cab': 49.636774204390974, 'Flexão_Tro': 139.5516977726634, 'Rotação_Tro': 1.353410598774491}"
6,"{'Flexão_Cab': 49.49259316580935, 'Flexão_Tro': 141.31502778891613, 'Rotação_Tro': 0.6966415396729723}"
8,"{'Flexão_Cab': 50.28733400061154, 'Flexão_Tro': 138.96558172407117, 'Rotação_Tro': 0.40410451255078544}"
10,"{'Flexão_Cab': 48.704736070417766, 'Flexão_Tro': 141.07331485753383, 'Rotação_Tro': 1.187559999508276}"
12,"{'Flexão_Cab': 48.660028385690794, 'Flexão_Tro': 140.21792029794753, 'Rotação_Tro': 0.5073761813712018}"
14,"{'Flexão_Cab': 49.94923860159872, 'Flexão_Tro': 142.1058645961731, 'Rotação_Tro': 2.462752018757846}"
16,"{'Flexão_Cab': 49.202947683945155, 'Flexão_Tro': 140.67396836235596, 'Rotação_Tro': 3.491280226314971}"
18,"{'Flexão_Cab': 50.01158200936305, 'Flexão_Tro': 145.1102398685003, 'Rotação_Tro': 2.1541922145393713}"
20,"{'Flexão_Cab': 49.8211565423681, 'Flexão_Tro': 145.14769596765888, 'Rotação_Tro': 1.4182987654518298}"
22,"{'Flexão_Cab': 49.37467680274128, 'Flexão_Tro': 144.95870752706807, 'Rotação_Tro': 3.1842329479210294}"
24,"{'Flexão_Cab': 48.30039196149792, 'Flexão_Tro': 143.96183612566767, 'Rotação_Tro': 2.0046794586731926}"
26,"{'Flexão_Cab': 48.144655595469374, 'Flexão_Tro': 140.4371665928363, 'Rotação_Tro': 3.5771834421547353}"
28,"{'Flexão_Cab': 48.349996602654954, 'Flexão_Tro': 144.21096078515495, 'Rotação_Tro': 2.80832328981801}"
30,"{'Flexão_Cab': 49.58466622114938, 'Flexão_Tro': 147.01158890921886, 'Rotação_Tro': 4.770952000275789}"
32,"{'Flexão_Cab': 47.195285789980545, 'Flexão_Tro': 144.5261761714521, 'Rotação_Tro': 4.061063916632489}"
34,"{'Flexão_Cab': 46.377699601700726, 'Flexão_Tro': 144.94179164673193, 'Rotação_Tro': 3.7282244644561073}"
36,"{'Flexão_Cab': 47.90549958327287, 'Flexão_Tro': 143.34931063668105, 'Rotação_Tro': 6.71476038788942}"
38,"{'Flexão_Cab': 48.32423167988554, 'Flexão_Tro': 145.83620282964205, 'Rotação_Tro': 3.522454002857169}"
40,"{'Flexão_Cab': 48.98150040942332, 'Flexão_Tro': 145.82468305478898, 'Rotação_Tro': 7.098455426219484}"
42,"{'Flexão_Cab': 51.33392993769587, 'Flexão_Tro': 146.87845034429503, 'Rotação_Tro': 6.338860687983937}"
44,"{'Flexão_Cab': 51.217435887380475, 'Flexão_Tro': 150.13720267431398, 'Rotação_Tro': 4.392674753335008}"
46,"{'Flexão_Cab': 49.451180105676855, 'Flexão_Tro': 144.5502937127281, 'Rotação_Tro': 6.377622966154615}"
48,"{'Flexão_Cab': 49.56095945772029, 'Flexão_Tro': 146.3427360194969, 'Rotação_Tro': 3.3006149922504564}"
50,"{'Flexão_Cab': 49.19321223590097, 'Flexão_Tro': 145.23332500408748, 'Rotação_Tro': 3.2054019286654896}"
52,"{'Flexão_Cab': 47.971044813132096, 'Flexão_Tro': 144.81378555016332, 'Rotação_Tro': 4.284830438475429}"
54,"{'Flexão_Cab': 47.0569009792045, 'Flexão_Tro': 143.87373750927935, 'Rotação_Tro': 3.8629625851197846}"
56,"{'Flexão_Cab': 47.88422626761101, 'Flexão_Tro': 144.43431004707196, 'Rotação_Tro': 3.9567602269267836}"
58,"{'Flexão_Cab': 47.778634222192096, 'Flexão_Tro': 143.26164560913895, 'Rotação_Tro': 3.5197641283094545}"
60,"{'Flexão_Cab': 47.75076109893814, 'Flexão_Tro': 144.44840585098962, 'Rotação_Tro': 4.075188135028943}"
62,"{'Flexão_Cab': 45.92733478588971, 'Flexão_Tro': 145.43124925574546, 'Rotação_Tro': 2.400254165869789}"
64,"{'Flexão_Cab': 47.250406579987384, 'Flexão_Tro': 143.26535538953203, 'Rotação_Tro': 1.346985011706124}"
66,"{'Flexão_Cab': 48.0772644582058, 'Flexão_Tro': 142.4393870649034, 'Rotação_Tro': 3.5216546507383626}"
68,"{'Flexão_Cab': 50.00199535638083, 'Flexão_Tro': 143.17683127267873, 'Rotação_Tro': 2.895133856965919}"
70,"{'Flexão_Cab': 48.11473283608103, 'Flexão_Tro': 141.3629621711675, 'Rotação_Tro': 1.3885724092984848}"
72,"{'Flexão_Cab': 48.56558907230155, 'Flexão_Tro': 140.95093131876308, 'Rotação_Tro': 1.9280315577099543}"
74,"{'Flexão_Cab': 49.72612736654028, 'Flexão_Tro': 141.4670656049004, 'Rotação_Tro': 2.541422427713868}"
76,"{'Flexão_Cab': 47.77008164839927, 'Flexão_Tro': 141.6503575785551, 'Rotação_Tro': 1.9907531311162663}"
78,"{'Flexão_Cab': 48.21348920832358, 'Flexão_Tro': 140.72604798262435, 'Rotação_Tro': 1.0327510363947594}"
80,"{'Flexão_Cab': 47.791285867307806, 'Flexão_Tro': 144.53042275267615, 'Rotação_Tro': 1.2377586706019859}"
82,"{'Flexão_Cab': 50.59894549039106, 'Flexão_Tro': 144.57720538346246, 'Rotação_Tro': 2.883929226047024}"
84,"{'Flexão_Cab': 47.73171738686375, 'Flexão_Tro': 144.87557713825527, 'Rotação_Tro': 3.6271386319406296}"
86,"{'Flexão_Cab': 49.013079465086435, 'Flexão_Tro': 145.73250135910496, 'Rotação_Tro': 5.124449459257251}"
88,"{'Flexão_Cab': 50.65310197937052, 'Flexão_Tro': 141.8941267686647, 'Rotação_Tro': 3.090043351237385}"
90,"{'Flexão_Cab': 49.92499233353709, 'Flexão_Tro': 144.13405822954726, 'Rotação_Tro': 1.4373220333399102}"
92,"{'Flexão_Cab': 49.69490324842346, 'Flexão_Tro': 139.50584214888914, 'Rotação_Tro': 2.4883160358945475}"
94,"{'Flexão_Cab': 49.35688645142375, 'Flexão_Tro': 144.21126742974695, 'Rotação_Tro': 1.1129088695018707}"
96,"{'Flexão_Cab': 49.063500878941085, 'Flexão_Tro': 139.0079733418513, 'Rotação_Tro': 2.0888768720946937}"
98,"{'Flexão_Cab': 49.76339960980948, 'Flexão_Tro': 143.8833217875527, 'Rotação_Tro': 1.603637763826318}"
100,"{'Flexão_Cab': 51.75816022971907, 'Flexão_Tro': 143.2009721591489, 'Rotação_Tro': 2.9750598508025443}"
102,"{'Flexão_Cab': 51.1457234913766, 'Flexão_Tro': 139.0045822261075, 'Rotação_Tro': 3.8526420519724565}"
104,"{'Flexão_Cab': 50.07889518239324, 'Flexão_Tro': 138.66223981552915, 'Rotação_Tro': 1.4999500262167795}"
106,"{'Flexão_Cab': 49.37261069517666, 'Flexão_Tro': 137.25437864051395, 'Rotação_Tro': 2.592060306610632}"
108,"{'Flexão_Cab': 47.97484351834609, 'Flexão_Tro': 139.27869345885415, 'Rotação_Tro': 1.2881639063112111}"
110,"{'Flexão_Cab': 48.21668948935448, 'Flexão_Tro': 138.55457998092834, 'Rotação_Tro': 2.036942440557483}"
112,"{'Flexão_Cab': 49.009991360137604, 'Flexão_Tro': 139.4018055946096, 'Rotação_Tro': 3.954808117529131}"
114,"{'Flexão_Cab': 49.211316126379785, 'Flexão_Tro': 139.2573945255367, 'Rotação_Tro': 4.248809439739671}"
116,"{'Flexão_Cab': 49.591042788416246, 'Flexão_Tro': 137.12222099533005, 'Rotação_Tro': 2.8424577599675995}"
118,"{'Flexão_Cab': 49.923462550653824, 'Flexão_Tro': 134.13040327741226, 'Rotação_Tro': 2.334342176091031}"
120,"{'Flexão_Cab': 50.1129951881812, 'Flexão_Tro': 137.47917634126244, 'Rotação_Tro': 1.3268458460149832}"
122,"{'Flexão_Cab': 49.993248938373824, 'Flexão_Tro': 136.9247642978857, 'Rotação_Tro': 1.787946323995494}"
124,"{'Flexão_Cab': 51.09318569917693, 'Flexão_Tro': 139.59583244759983, 'Rotação_Tro': 4.24947623047389}"
126,"{'Flexão_Cab': 52.510959360179896, 'Flexão_Tro': 144.24403183157892, 'Rotação_Tro': 2.765096407302312}"
128,"{'Flexão_Cab': 52.768692287250616, 'Flexão_Tro': 141.16428013675255, 'Rotação_Tro': 3.1385584865359415}"
130,"{'Flexão_Cab': 52.656651186357095, 'Flexão_Tro': 141.0618185014296, 'Rotação_Tro': 3.095500522095129}"
132,"{'Flexão_Cab': 53.80724893323048, 'Flexão_Tro': 142.53823442307785, 'Rotação_Tro': 3.5318824837357385}"
134,"{'Flexão_Cab': 52.201125895776954, 'Flexão_Tro': 141.32305624067288, 'Rotação_Tro': 4.35390278355644}"
136,"{'Flexão_Cab': 50.12868333392194, 'Flexão_Tro': 143.22532375012653, 'Rotação_Tro': 1.8888729349713371}"
138,"{'Flexão_Cab': 51.21443935097872, 'Flexão_Tro': 143.4698071142446, 'Rotação_Tro': 1.660947182870181}"
140,"{'Flexão_Cab': 50.36650813483101, 'Flexão_Tro': 140.9325923745353, 'Rotação_Tro': 3.1948062319019983}"
