Frame,Angle
0,"{'Flexão_Cab': 152.360836447479, 'Flexão_Tro': 145.86914965748332, 'Rotação_Tro': 7.694902357707059}"
2,"{'Flexão_Cab': 148.21492939893457, 'Flexão_Tro': 142.69972569940484, 'Rotação_Tro': 1.5841141791975637}"
4,"{'Flexão_Cab': 152.75878771615328, 'Flexão_Tro': 142.03307716413468, 'Rotação_Tro': 1.8925747608099723}"
6,"{'Flexão_Cab': 153.71632577519543, 'Flexão_Tro': 149.4863588976637, 'Rotação_Tro': 2.1592442213994247}"
8,"{'Flexão_Cab': 152.3666362398497, 'Flexão_Tro': 151.00984194860695, 'Rotação_Tro': 2.226508646562227}"
10,"{'Flexão_Cab': 150.8158402446838, 'Flexão_Tro': 151.00741734264057, 'Rotação_Tro': 6.501500459796067}"
12,"{'Flexão_Cab': 149.62969622192492, 'Flexão_Tro': 154.75191317628247, 'Rotação_Tro': 7.595286596968699}"
14,"{'Flexão_Cab': 149.81889875543968, 'Flexão_Tro': 158.72285548079142, 'Rotação_Tro': 8.088347422420583}"
16,"{'Flexão_Cab': 150.82538633491825, 'Flexão_Tro': 155.70896531891424, 'Rotação_Tro': 9.071087935901794}"
18,"{'Flexão_Cab': 144.9836673475402, 'Flexão_Tro': 163.88558530863756, 'Rotação_Tro': 9.097569605644944}"
20,"{'Flexão_Cab': 152.43921348201837, 'Flexão_Tro': 158.58123112662275, 'Rotação_Tro': 7.288386501778442}"
22,"{'Flexão_Cab': 146.5175318441713, 'Flexão_Tro': 152.6605728996591, 'Rotação_Tro': 4.545694215410762}"
24,"{'Flexão_Cab': 140.8478355014555, 'Flexão_Tro': 160.17368581437552, 'Rotação_Tro': 4.958705699663734}"
26,"{'Flexão_Cab': 148.74235849548634, 'Flexão_Tro': 156.64696970213586, 'Rotação_Tro': 8.730454851007048}"
28,"{'Flexão_Cab': 135.29229399260953, 'Flexão_Tro': 160.25739357151411, 'Rotação_Tro': 5.749580853290552}"
30,"{'Flexão_Cab': 138.63608922624869, 'Flexão_Tro': 163.54314373197573, 'Rotação_Tro': 5.550462541450003}"
32,"{'Flexão_Cab': 143.06279982438866, 'Flexão_Tro': 164.06442311188798, 'Rotação_Tro': 6.946538472825314}"
34,"{'Flexão_Cab': 137.9533689612769, 'Flexão_Tro': 172.90255798651071, 'Rotação_Tro': 10.255213925572072}"
36,"{'Flexão_Cab': 130.94976304939428, 'Flexão_Tro': 174.51436524225517, 'Rotação_Tro': 6.505637344744417}"
38,"{'Flexão_Cab': 149.00990826807467, 'Flexão_Tro': 157.60070301122738, 'Rotação_Tro': 6.1844689188062265}"
40,"{'Flexão_Cab': 138.46351289267454, 'Flexão_Tro': 165.8550913024823, 'Rotação_Tro': 5.749463047138292}"
